"","Name","Chromosome","Position"
"17994","PstI.TP830821",6,51874136
"17995","NsiI.TP42726",6,51878486
"17996","PstI.TP66012",6,51878553
"17997","NsiI.TP222368",6,51878605
"17998","NsiI.TP408746",6,51882283
"17999","NsiI.TP217630",6,51882364
"18000","NsiI.TP215547",6,51882366
"18001","PstI.TP533582",6,51887320
"18002","PstI.TP171591",6,51900631
"18003","PstI.TP171590",6,51900644
"18004","PstI.TP316808",6,51911205
"18005","NsiI.TP830728",6,51913016
"18006","NsiI.TP530730",6,51917233
"18007","PstI.TP1010538",6,51920059
"18008","PstI.TP114435",6,51935989
"18009","PstI.TP114440",6,51936004
"18010","PstI.TP377968",6,51952510
"18011","NsiI.TP693774",6,51954015
"18012","PstI.TP255344",6,51975189
"18013","NsiI.TP813507",6,51984359
"18014","PstI.TP1077960",6,51990205
"18015","PstI.TP1077958",6,51990247
"18016","PstI.TP888818",6,51991433
"18017","PstI.TP1123529",6,52002355
"18018","PstI.TP266628",6,52008542
"18019","PstI.TP296200",6,52008547
"18020","PstI.TP924149",6,52031747
"18021","NsiI.TP571773",6,52036524
"18022","PstI.TP504094",6,52090786
"18023","NsiI.TP312196",6,52107659
"18024","PstI.TP442686",6,52108843
"18025","PstI.TP633796",6,52110966
"18026","PstI.TP10427",6,52112058
"18027","NsiI.TP161430",6,52117666
"18028","NsiI.TP469440",6,52124712
"18029","NsiI.TP469438",6,52124718
"18030","PstI.TP1188417",6,52136793
"18031","PstI.TP526907",6,52143728
"18032","PstI.TP77119",6,52143791
"18033","GFSSContig13409_253",6,52159760
"18034","GFSSContig9469_436",6,52187471
"18035","GFSSContig9469_613",6,52187648
"18036","GFSSContig9469_821",6,52187856
"18037","NsiI.TP201378",6,52187948
"18038","PstI.TP1197982",6,52196793
"18039","NsiI.TP360462",6,52212449
"18040","NsiI.TP125927",6,52235292
"18041","PstI.TP14686",6,52280045
"18042","NsiI.TP705986",6,52282662
"18043","PstI.TP943823",6,52285092
"18044","PstI.TP639577",6,52285273
"18045","PstI.TP639309",6,52285309
"18046","NsiI.TP825036",6,52294145
"18047","PstI.TP1131586",6,52294517
"18048","NsiI.TP488986",6,52297793
"18049","PstI.TP1192071",6,52303000
"18050","PstI.TP843955",6,52307437
"18051","PstI.TP1268195",6,52307532
"18052","PstI.TP222082",6,52323612
"18053","NsiI.TP426330",6,52325878
"18054","PstI.TP226270",6,52350990
"18055","PstI.TP52046",6,52358725
"18056","NsiI.TP66301",6,52369682
"18057","PstI.TP195322",6,52370018
"18058","NsiI.TP550662",6,52420127
"18059","PstI.TP695119",6,52429938
"18060","NsiI.TP27541",6,52440356
"18061","NsiI.TP825923",6,52448208
"18062","PstI.TP1150940",6,52448226
"18063","PstI.TP295987",6,52453564
"18064","NsiI.TP711779",6,52472448
"18065","NsiI.TP539244",6,52481933
"18066","PstI.TP706276",6,52495459
"18067","PstI.TP1056087",6,52495954
"18068","NsiI.TP428790",6,52511790
"18069","NsiI.TP230929",6,52517473
"18070","NsiI.TP240695",6,52520872
"18071","NsiI.TP427631",6,52522703
"18072","NsiI.TP682099",6,52532644
"18073","PstI.TP1062830",6,52551820
"18074","NsiI.TP547695",6,52565577
"18075","PstI.TP781623",6,52573298
"18076","NsiI.TP13841",6,52581382
"18077","GFSSContig6121_100",6,52583057
"18078","NsiI.TP258449",6,52586789
"18079","PstI.TP1053080",6,52595197
"18080","PstI.TP120497",6,52619918
"18081","PstI.TP1229909",6,52622926
"18082","PstI.TP662149",6,52628267
"18083","PstI.TP530773",6,52628269
"18084","PstI.TP344327",6,52628333
"18085","PstI.TP991117",6,52632284
"18086","PstI.TP172920",6,52640026
"18087","PstI.TP172918",6,52640073
"18088","NsiI.TP484068",6,52664567
"18089","PstI.TP438569",6,52665117
"18090","PstI.TP983468",6,52676712
"18091","NsiI.TP127225",6,52679482
"18092","PstI.TP985277",6,52682783
"18093","NsiI.TP665675",6,52689372
"18094","NsiI.TP586371",6,52721733
"18095","PstI.TP802301",6,52723072
"18096","NsiI.TP167249",6,52723638
"18097","PstI.TP1238728",6,52736395
"18098","NsiI.TP439440",6,52740884
"18099","NsiI.TP439466",6,52740911
"18100","NsiI.TP514947",6,52754787
"18101","PstI.TP160815",6,52755961
"18102","PstI.TP537230",6,52756362
"18103","PstI.TP496074",6,52784258
"18104","PstI.TP435100",6,52788813
"18105","PstI.TP1266245",6,52790578
"18106","NsiI.TP269670",6,52795046
"18107","NsiI.TP573685",6,52797540
"18108","PstI.TP1223585",6,52808467
"18109","PstI.TP490596",6,52829199
"18110","PstI.TP9330",6,52834357
"18111","PstI.TP139094",6,52834413
"18112","NsiI.TP307429",6,52840192
"18113","NsiI.TP720158",6,52841578
"18114","NsiI.TP442321",6,52858148
"18115","PstI.TP529562",6,52861619
"18116","NsiI.TP489469",6,52865180
"18117","NsiI.TP338128",6,52871236
"18118","NsiI.TP810468",6,52878123
"18119","PstI.TP716078",6,52929303
"18120","NsiI.TP625243",6,52943175
"18121","NsiI.TP397548",6,52965346
"18122","NsiI.TP389956",6,52965363
"18123","NsiI.TP153092",6,52972826
"18124","PstI.TP632107",6,52992309
"18125","PstI.TP851309",6,52995974
"18126","PstI.TP362917",6,53015143
"18127","PstI.TP88922",6,53024337
"18128","NsiI.TP219",6,53036374
"18129","PstI.TP1256104",6,53049386
"18130","PstI.TP1152363",6,53062666
"18131","NsiI.TP359278",6,53064783
"18132","PstI.TP1094597",6,53079396
"18133","PstI.TP1234396",6,53098321
"18134","NsiI.TP51476",6,53107093
"18135","PstI.TP858345",6,53110950
"18136","PstI.TP479087",6,53129189
"18137","PstI.TP246126",6,53131353
"18138","PstI.TP1242416",6,53158527
"18139","PstI.TP515787",6,53158567
"18140","PstI.TP824845",6,53159275
"18141","PstI.TP698604",6,53168451
"18142","PstI.TP302384",6,53169269
"18143","PstI.TP220889",6,53169855
"18144","PstI.TP838219",6,53169924
"18145","PstI.TP684828",6,53177527
"18146","NsiI.TP229745",6,53177812
"18147","NsiI.TP78278",6,53183627
"18148","PstI.TP228722",6,53186052
"18149","NsiI.TP272116",6,53187069
"18150","NsiI.TP628684",6,53188407
"18151","NsiI.TP428410",6,53197285
"18152","PstI.TP637885",6,53197341
"18153","PstI.TP638277",6,53197341
"18154","NsiI.TP824110",6,53213393
"18155","NsiI.TP520480",6,53224466
"18156","NsiI.TP520478",6,53224494
"18157","PstI.TP649331",6,53233116
"18158","PstI.TP282457",6,53235209
"18159","PstI.TP282462",6,53235218
"18160","PstI.TP743713",6,53247540
"18161","PstI.TP58590",6,53247747
"18162","PstI.TP928840",6,53247769
"18163","NsiI.TP441912",6,53254074
"18164","PstI.TP308464",6,53266751
"18165","PstI.TP579760",6,53267780
"18166","NsiI.TP328860",6,53267974
"18167","NsiI.TP737742",6,53268435
"18168","PstI.TP357347",6,53284826
"18169","PstI.TP798331",6,53285573
"18170","PstI.TP1191515",6,53298402
"18171","PstI.TP788128",6,53306322
"18172","PstI.TP788121",6,53306350
"18173","PstI.TP788125",6,53306351
"18174","NsiI.TP646964",6,53312727
"18175","PstI.TP272941",6,53317238
"18176","PstI.TP598190",6,53317495
"18177","NsiI.TP497344",6,53336116
"18178","PstI.TP1085374",6,53340884
"18179","PstI.TP237025",6,53343945
"18180","NsiI.TP448754",6,53389461
"18181","PstI.TP198053",6,53396847
"18182","PstI.TP893577",6,53399705
"18183","NsiI.TP344884",6,53402487
"18184","PstI.TP1039032",6,53403067
"18185","PstI.TP403699",6,53404386
"18186","PstI.TP1178662",6,53411929
"18187","NsiI.TP291476",6,53416065
"18188","PstI.TP939005",6,53424207
"18189","PstI.TP267623",6,53430999
"18190","NsiI.TP827924",6,53432026
"18191","PstI.TP346925",6,53442213
"18192","PstI.TP1132604",6,53487501
"18193","PstI.TP794676",6,53505874
"18194","NsiI.TP784546",6,53514180
"18195","NsiI.TP474936",6,53515814
"18196","PstI.TP210723",6,53519176
"18197","PstI.TP197038",6,53519320
"18198","NsiI.TP341",6,53521027
"18199","PstI.TP1286435",6,53545770
"18200","PstI.TP1292230",6,53549743
"18201","NsiI.TP762132",6,53557628
"18202","NsiI.TP11579",6,53559605
"18203","NsiI.TP580146",6,53606139
"18204","PstI.TP897043",6,53627507
"18205","PstI.TP856178",6,53627563
"18206","PstI.TP1234581",6,53627805
"18207","PstI.TP596305",6,53628119
"18208","PstI.TP779645",6,53639810
"18209","NsiI.TP714657",6,53643853
"18210","NsiI.TP581948",6,53644505
"18211","NsiI.TP762234",6,53672648
"18212","NsiI.TP258072",6,53673268
"18213","PstI.TP208272",6,53679758
"18214","NsiI.TP575998",6,53682293
"18215","NsiI.TP306861",6,53689717
"18216","PstI.TP994821",6,53704846
"18217","PstI.TP183762",6,53704862
"18218","PstI.TP720344",6,53705499
"18219","PstI.TP525574",6,53705599
"18220","PstI.TP883892",6,53713879
"18221","NsiI.TP540658",6,53721369
"18222","PstI.TP1245956",6,53760660
"18223","NsiI.TP81900",6,53761576
"18224","PstI.TP141584",6,53761612
"18225","NsiI.TP760131",6,53763092
"18226","NsiI.TP760130",6,53763121
"18227","PstI.TP873339",6,53763609
"18228","NsiI.TP301504",6,53764942
"18229","NsiI.TP325935",6,53770310
"18230","PstI.TP399838",6,53796730
"18231","PstI.TP469520",6,53807168
"18232","NsiI.TP729815",6,53813524
"18233","NsiI.TP368001",6,53841896
"18234","PstI.TP404038",6,53848452
"18235","NsiI.TP416262",6,53863661
"18236","PstI.TP439429",6,53870612
"18237","PstI.TP56699",6,53871362
"18238","PstI.TP743110",6,53873580
"18239","NsiI.TP218830",6,53878800
"18240","PstI.TP618899",6,53887905
"18241","PstI.TP614890",6,53887963
"18242","NsiI.TP171912",6,53905973
"18243","NsiI.TP400628",6,53906451
"18244","NsiI.TP35251",6,53938007
"18245","NsiI.TP183807",6,53940404
"18246","PstI.TP704464",6,53941417
"18247","NsiI.TP557030",6,53942913
"18248","NsiI.TP120412",6,53945605
"18249","PstI.TP318643",6,53946053
"18250","NsiI.TP626321",6,53948965
"18251","PstI.TP65243",6,53953020
"18252","NsiI.TP338280",6,53961287
"18253","NsiI.TP802181",6,53987187
"18254","PstI.TP329023",6,54015333
"18255","NsiI.TP750432",6,54020453
"18256","PstI.TP904090",6,54037026
"18257","NsiI.TP344126",6,54048340
"18258","NsiI.TP330359",6,54050434
"18259","PstI.TP76770",6,54052803
"18260","PstI.TP810203",6,54055375
"18261","PstI.TP810202",6,54055376
"18262","NsiI.TP433054",6,54071547
"18263","PstI.TP345038",6,54071713
"18264","PstI.TP13053",6,54071731
"18265","NsiI.TP755095",6,54072481
"18266","GFSSContig10367_393",6,54082286
"18267","NsiI.TP20881",6,54083355
"18268","PstI.TP634541",6,54097354
"18269","NsiI.TP434005",6,54097989
"18270","PstI.TP508946",6,54123016
"18271","PstI.TP772243",6,54123487
"18272","PstI.TP851322",6,54127710
"18273","PstI.TP21221",6,54141313
"18274","PstI.TP295375",6,54155182
"18275","NsiI.TP367055",6,54157808
"18276","PstI.TP631340",6,54158095
"18277","NsiI.TP87287",6,54180010
"18278","NsiI.TP679316",6,54180328
"18279","PstI.TP622020",6,54188391
"18280","PstI.TP325884",6,54190678
"18281","PstI.TP356504",6,54191351
"18282","PstI.TP1222031",6,54195551
"18283","PstI.TP644926",6,54202311
"18284","NsiI.TP411473",6,54202838
"18285","NsiI.TP550201",6,54207764
"18286","NsiI.TP770846",6,54209613
"18287","NsiI.TP770845",6,54209651
"18288","NsiI.TP67724",6,54210139
"18289","NsiI.TP722912",6,54210308
"18290","PstI.TP966312",6,54237208
"18291","PstI.TP1103210",6,54246679
"18292","NsiI.TP816689",6,54249219
"18293","NsiI.TP172355",6,54256756
"18294","NsiI.TP38367",6,54256800
"18295","PstI.TP945766",6,54258844
"18296","PstI.TP815094",6,54259955
"18297","PstI.TP168418",6,54268199
"18298","PstI.TP166168",6,54279658
"18299","PstI.TP263495",6,54279732
"18300","NsiI.TP224600",6,54280091
"18301","PstI.TP738790",6,54282001
"18302","NsiI.TP459094",6,54308423
"18303","PstI.TP721446",6,54310020
"18304","GFSSContig7996_485",6,54332713
"18305","NsiI.TP290113",6,54332797
"18306","NsiI.TP756872",6,54332821
"18307","NsiI.TP161289",6,54339323
"18308","PstI.TP694211",6,54345892
"18309","PstI.TP331302",6,54347113
"18310","NsiI.TP395029",6,54349018
"18311","PstI.TP478997",6,54359646
"18312","PstI.TP373371",6,54361174
"18313","PstI.TP270543",6,54368545
"18314","PstI.TP190280",6,54376408
"18315","PstI.TP1080029",6,54377110
"18316","NsiI.TP776836",6,54390021
"18317","NsiI.TP339640",6,54390868
"18318","NsiI.TP617861",6,54421511
"18319","NsiI.TP637425",6,54435296
"18320","NsiI.TP59381",6,54443739
"18321","PstI.TP915398",6,54443820
"18322","PstI.TP262001",6,54443824
"18323","PstI.TP347106",6,54444929
"18324","NsiI.TP432899",6,54449304
"18325","NsiI.TP463939",6,54461185
"18326","NsiI.TP246795",6,54469372
"18327","NsiI.TP6023",6,54469492
"18328","NsiI.TP64836",6,54475016
"18329","PstI.TP275896",6,54476019
"18330","NsiI.TP319558",6,54524223
"18331","PstI.TP226763",6,54544255
"18332","PstI.TP732598",6,54563191
"18333","PstI.TP850814",6,54574014
"18334","NsiI.TP407534",6,54594690
"18335","PstI.TP664044",6,54597098
"18336","PstI.TP353846",6,54600911
"18337","NsiI.TP760559",6,54602763
"18338","PstI.TP835351",6,54605130
"18339","PstI.TP192180",6,54606330
"18340","PstI.TP1047117",6,54612343
"18341","NsiI.TP63095",6,54615764
"18342","PstI.TP256301",6,54625457
"18343","PstI.TP709057",6,54629080
"18344","NsiI.TP717045",6,54629613
"18345","PstI.TP329058",6,54630469
"18346","NsiI.TP631081",6,54631178
"18347","NsiI.TP458860",6,54631251
"18348","PstI.TP316231",6,54638219
"18349","GFSSContig16360_390",6,54639185
"18350","PstI.TP775891",6,54654209
"18351","PstI.TP1171578",6,54654272
"18352","NsiI.TP60018",6,54656433
"18353","PstI.TP627662",6,54656496
"18354","NsiI.TP811242",6,54659149
"18355","PstI.TP931302",6,54662454
"18356","GFSSContig20506_2030",6,54676069
"18357","PstI.TP1283418",6,54679766
"18358","NsiI.TP577023",6,54685248
"18359","NsiI.TP439324",6,54693400
"18360","NsiI.TP442712",6,54693428
"18361","PstI.TP622467",6,54696934
"18362","PstI.TP289559",6,54709070
"18363","PstI.TP289558",6,54709097
"18364","PstI.TP30317",6,54709438
"18365","PstI.TP30319",6,54709444
"18366","PstI.TP30142",6,54712768
"18367","PstI.TP516914",6,54724469
"18368","PstI.TP47916",6,54727572
"18369","NsiI.TP5016",6,54733699
"18370","PstI.TP955227",6,54733918
"18371","PstI.TP516554",6,54750679
"18372","NsiI.TP570848",6,54763939
"18373","PstI.TP493741",6,54776616
"18374","NsiI.TP523022",6,54782206
"18375","NsiI.TP233799",6,54786878
"18376","PstI.TP202015",6,54802741
"18377","PstI.TP549516",6,54825151
"18378","PstI.TP1288424",6,54838200
"18379","PstI.TP1103361",6,54841469
"18380","NsiI.TP326021",6,54881501
"18381","NsiI.TP744399",6,54887237
"18382","PstI.TP258209",6,54893372
"18383","PstI.TP803849",6,54916810
"18384","PstI.TP1042728",6,54916919
"18385","PstI.TP1022562",6,54921199
"18386","NsiI.TP217915",6,54928325
"18387","NsiI.TP95031",6,54950661
"18388","NsiI.TP408453",6,54958791
"18389","NsiI.TP33940",6,54965268
"18390","PstI.TP7761",6,54965432
"18391","PstI.TP62382",6,54965440
"18392","PstI.TP379893",6,54972372
"18393","PstI.TP338681",6,54973469
"18394","NsiI.TP424774",6,54987839
"18395","PstI.TP607402",6,54989967
"18396","NsiI.TP240707",6,54992782
"18397","PstI.TP264775",6,55006925
"18398","PstI.TP134392",6,55007516
"18399","PstI.TP271888",6,55007560
"18400","NsiI.TP286148",6,55028559
"18401","PstI.TP1223085",6,55029740
"18402","NsiI.TP825531",6,55030505
"18403","PstI.TP352726",6,55046323
"18404","PstI.TP1137821",6,55048587
"18405","NsiI.TP728934",6,55077747
"18406","NsiI.TP716882",6,55082772
"18407","PstI.TP157290",6,55093992
"18408","NsiI.TP54936",6,55095977
"18409","PstI.TP929514",6,55096318
"18410","PstI.TP776110",6,55103901
"18411","NsiI.TP488545",6,55115639
"18412","NsiI.TP536402",6,55118386
"18413","PstI.TP1291499",6,55120060
"18414","NsiI.TP812481",6,55138519
"18415","NsiI.TP282767",6,55154575
"18416","PstI.TP1104314",6,55157292
"18417","NsiI.TP609801",6,55160759
"18418","PstI.TP222514",6,55162389
"18419","PstI.TP222511",6,55162398
"18420","NsiI.TP468489",6,55165480
"18421","NsiI.TP615980",6,55176342
"18422","PstI.TP21198",6,55200458
"18423","NsiI.TP287196",6,55201795
"18424","NsiI.TP323170",6,55214615
"18425","PstI.TP316253",6,55219570
"18426","NsiI.TP194619",6,55228277
"18427","PstI.TP1149999",6,55242644
"18428","PstI.TP119523",6,55245677
"18429","PstI.TP119524",6,55245732
"18430","NsiI.TP459377",6,55247660
"18431","PstI.TP330115",6,55251100
"18432","PstI.TP58769",6,55251739
"18433","NsiI.TP831774",6,55253447
"18434","PstI.TP1003470",6,55262974
"18435","PstI.TP891127",6,55263071
"18436","PstI.TP579587",6,55264365
"18437","PstI.TP617275",6,55265681
"18438","NsiI.TP449581",6,55265741
"18439","NsiI.TP450057",6,55265742
"18440","PstI.TP173318",6,55278182
"18441","PstI.TP466807",6,55278259
"18442","NsiI.TP265343",6,55286018
"18443","PstI.TP254505",6,55306841
"18444","PstI.TP1225538",6,55307088
"18445","PstI.TP477057",6,55309870
"18446","PstI.TP214446",6,55313041
"18447","PstI.TP307787",6,55339671
"18448","PstI.TP387467",6,55340504
"18449","PstI.TP16537",6,55341361
"18450","NsiI.TP822402",6,55346461
"18451","PstI.TP935926",6,55352294
"18452","NsiI.TP416058",6,55359915
"18453","NsiI.TP139469",6,55360024
"18454","NsiI.TP530238",6,55382570
"18455","NsiI.TP616913",6,55383483
"18456","PstI.TP237306",6,55385832
"18457","NsiI.TP500617",6,55386702
"18458","PstI.TP359984",6,55387923
"18459","PstI.TP1167366",6,55397395
"18460","NsiI.TP423174",6,55397968
"18461","PstI.TP1102210",6,55405319
"18462","NsiI.TP496665",6,55406045
"18463","NsiI.TP71874",6,55407061
"18464","PstI.TP936062",6,55408463
"18465","PstI.TP964708",6,55409617
"18466","PstI.TP160093",6,55428028
"18467","PstI.TP183073",6,55437870
"18468","PstI.TP209022",6,55438463
"18469","NsiI.TP769989",6,55440097
"18470","PstI.TP1267274",6,55447141
"18471","NsiI.TP19630",6,55447973
"18472","NsiI.TP458713",6,55448289
"18473","GFSSContig13208_795",6,55448701
"18474","PstI.TP1080556",6,55449036
"18475","PstI.TP530513",6,55454149
"18476","PstI.TP902823",6,55457739
"18477","NsiI.TP239934",6,55478715
"18478","PstI.TP882906",6,55483014
"18479","GFSSContig17173_502",6,55484935
"18480","NsiI.TP555153",6,55494758
"18481","PstI.TP738636",6,55501746
"18482","PstI.TP773474",6,55503143
"18483","PstI.TP774114",6,55503162
"18484","GFSSContig13400_323",6,55506640
"18485","PstI.TP423103",6,55519159
"18486","PstI.TP1244399",6,55539267
"18487","NsiI.TP273503",6,55540524
"18488","NsiI.TP398462",6,55546078
"18489","NsiI.TP296282",6,55547385
"18490","NsiI.TP777485",6,55547525
"18491","PstI.TP791181",6,55555420
"18492","NsiI.TP59425",6,55557420
"18493","PstI.TP317453",6,55573202
"18494","PstI.TP280789",6,55575125
"18495","NsiI.TP139479",6,55622881
"18496","NsiI.TP783889",6,55636569
"18497","NsiI.TP832466",6,55647123
"18498","PstI.TP385089",6,55648894
"18499","NsiI.TP54629",6,55658489
"18500","NsiI.TP612478",6,55661606
"18501","NsiI.TP366823",6,55665407
"18502","NsiI.TP407146",6,55685615
"18503","PstI.TP907226",6,55690473
"18504","PstI.TP907221",6,55690492
"18505","PstI.TP1094810",6,55699487
"18506","PstI.TP996306",6,55699621
"18507","PstI.TP829285",6,55699643
"18508","NsiI.TP499241",6,55728402
"18509","NsiI.TP188280",6,55729447
"18510","PstI.TP351546",6,55750207
"18511","NsiI.TP133971",6,55772757
"18512","NsiI.TP560766",6,55789662
"18513","PstI.TP751440",6,55793630
"18514","NsiI.TP332930",6,55794187
"18515","NsiI.TP336711",6,55794227
"18516","PstI.TP1147046",6,55801899
"18517","PstI.TP1147044",6,55801905
"18518","NsiI.TP146131",6,55807908
"18519","NsiI.TP145053",6,55814474
"18520","NsiI.TP360318",6,55830336
"18521","PstI.TP1163760",6,55832271
"18522","PstI.TP743868",6,55864324
"18523","NsiI.TP401025",6,55865568
"18524","PstI.TP372913",6,55869275
"18525","PstI.TP403112",6,55878438
"18526","PstI.TP539634",6,55893141
"18527","PstI.TP697171",6,55902205
"18528","NsiI.TP625257",6,55908582
"18529","NsiI.TP336628",6,55915483
"18530","PstI.TP1054687",6,55917022
"18531","PstI.TP201434",6,55930622
"18532","NsiI.TP685484",6,55945138
"18533","PstI.TP853495",6,55969223
"18534","PstI.TP5871",6,55973620
"18535","GFSSContig12512_154",6,55977814
"18536","PstI.TP235452",6,55978697
"18537","PstI.TP229971",6,55979638
"18538","PstI.TP30746",6,55996095
"18539","PstI.TP154255",6,56004010
"18540","NsiI.TP432616",6,56023651
"18541","NsiI.TP458622",6,56038249
"18542","NsiI.TP131991",6,56039035
"18543","NsiI.TP660389",6,56043099
"18544","NsiI.TP660403",6,56043111
"18545","PstI.TP108770",6,56043307
"18546","NsiI.TP367958",6,56046595
"18547","PstI.TP264665",6,56048899
"18548","PstI.TP1131191",6,56067093
"18549","PstI.TP1013387",6,56067170
"18550","NsiI.TP615883",6,56093448
"18551","NsiI.TP443172",6,56095890
"18552","NsiI.TP571378",6,56103799
"18553","PstI.TP521219",6,56106355
"18554","NsiI.TP83350",6,56113020
"18555","PstI.TP196517",6,56113157
"18556","PstI.TP842850",6,56119362
"18557","PstI.TP1170896",6,56121480
"18558","NsiI.TP283328",6,56124259
"18559","PstI.TP1202189",6,56136214
"18560","PstI.TP952007",6,56158074
"18561","NsiI.TP245378",6,56161630
"18562","PstI.TP970458",6,56171483
"18563","NsiI.TP675217",6,56171765
"18564","NsiI.TP68205",6,56171848
"18565","PstI.TP5079",6,56176224
"18566","PstI.TP82893",6,56176686
"18567","PstI.TP125072",6,56178278
"18568","PstI.TP69798",6,56178299
"18569","PstI.TP69799",6,56178336
"18570","NsiI.TP730098",6,56179482
"18571","PstI.TP1229610",6,56187202
"18572","PstI.TP403732",6,56190535
"18573","NsiI.TP128897",6,56190559
"18574","PstI.TP360802",6,56191096
"18575","PstI.TP1216534",6,56192727
"18576","GFSSContig14690_690",6,56194502
"18577","PstI.TP1215322",6,56200436
"18578","NsiI.TP199905",6,56200562
"18579","NsiI.TP731587",6,56203927
"18580","PstI.TP857105",6,56223965
"18581","PstI.TP117406",6,56228223
"18582","PstI.TP1256411",6,56228259
"18583","NsiI.TP161100",6,56233744
"18584","PstI.TP507604",6,56254834
"18585","PstI.TP1010827",6,56256098
"18586","NsiI.TP622025",6,56256130
"18587","NsiI.TP622027",6,56256137
"18588","PstI.TP1010825",6,56256138
"18589","PstI.TP1133583",6,56256168
"18590","PstI.TP1107436",6,56260418
"18591","PstI.TP537170",6,56260618
"18592","PstI.TP84004",6,56277919
"18593","NsiI.TP511316",6,56292095
"18594","NsiI.TP812442",6,56292258
"18595","NsiI.TP732154",6,56292268
"18596","PstI.TP836523",6,56292271
"18597","PstI.TP836507",6,56292310
"18598","PstI.TP974629",6,56299436
"18599","PstI.TP759776",6,56319559
"18600","PstI.TP493717",6,56319564
"18601","PstI.TP1164091",6,56319647
"18602","PstI.TP1005417",6,56320362
"18603","PstI.TP198433",6,56321576
"18604","NsiI.TP752189",6,56322309
"18605","PstI.TP1040715",6,56335665
"18606","NsiI.TP430289",6,56339001
"18607","NsiI.TP430288",6,56339025
"18608","NsiI.TP456562",6,56339426
"18609","NsiI.TP647736",6,56339998
"18610","NsiI.TP97417",6,56415553
"18611","NsiI.TP331107",6,56415654
"18612","NsiI.TP578154",6,56423273
"18613","NsiI.TP330082",6,56441570
"18614","PstI.TP332925",6,56453716
"18615","PstI.TP131622",6,56461955
"18616","PstI.TP835664",6,56464407
"18617","NsiI.TP242153",6,56468194
"18618","NsiI.TP500009",6,56480966
"18619","PstI.TP961191",6,56487641
"18620","NsiI.TP753334",6,56495826
"18621","PstI.TP1253662",6,56499485
"18622","PstI.TP56712",6,56500535
"18623","PstI.TP1210034",6,56500922
"18624","PstI.TP19003",6,56510367
"18625","PstI.TP664921",6,56510699
"18626","PstI.TP1282294",6,56518735
"18627","NsiI.TP652621",6,56522972
"18628","NsiI.TP351972",6,56523291
"18629","NsiI.TP328077",6,56523479
"18630","PstI.TP998608",6,56527592
"18631","PstI.TP352738",6,56528676
"18632","PstI.TP935857",6,56529731
"18633","PstI.TP14771",6,56530647
"18634","NsiI.TP828108",6,56534503
"18635","PstI.TP723603",6,56535525
"18636","NsiI.TP163181",6,56538503
"18637","NsiI.TP747801",6,56539544
"18638","PstI.TP1048207",6,56554144
"18639","PstI.TP1022791",6,56560248
"18640","PstI.TP194993",6,56572355
"18641","PstI.TP486413",6,56576701
"18642","NsiI.TP350425",6,56577810
"18643","NsiI.TP108770",6,56587322
"18644","PstI.TP1188867",6,56603345
"18645","PstI.TP1071273",6,56603365
"18646","PstI.TP397515",6,56605689
"18647","NsiI.TP467289",6,56607462
"18648","PstI.TP380517",6,56608141
"18649","NsiI.TP364137",6,56610072
"18650","PstI.TP893171",6,56613413
"18651","PstI.TP905698",6,56616715
"18652","PstI.TP530320",6,56616921
"18653","PstI.TP897409",6,56637189
"18654","PstI.TP1225179",6,56654494
"18655","NsiI.TP681396",6,56663345
"18656","NsiI.TP301278",6,56670885
"18657","PstI.TP53152",6,56671658
"18658","PstI.TP193787",6,56675267
"18659","PstI.TP6170",6,56702797
"18660","PstI.TP785758",6,56706705
"18661","PstI.TP1280531",6,56711516
"18662","PstI.TP903637",6,56715605
"18663","NsiI.TP800703",6,56715605
"18664","PstI.TP792037",6,56716329
"18665","PstI.TP372251",6,56722681
"18666","PstI.TP55892",6,56726428
"18667","PstI.TP501218",6,56728483
"18668","PstI.TP353147",6,56747520
"18669","NsiI.TP720449",6,56750628
"18670","NsiI.TP499667",6,56754510
"18671","PstI.TP76178",6,56764350
"18672","NsiI.TP575473",6,56764507
"18673","PstI.TP1265941",6,56770599
"18674","PstI.TP372961",6,56802643
"18675","PstI.TP548429",6,56821011
"18676","PstI.TP56944",6,56848150
"18677","NsiI.TP316300",6,56863026
"18678","PstI.TP931724",6,56895968
"18679","PstI.TP83264",6,56897554
"18680","PstI.TP1197337",6,56902060
"18681","PstI.TP139956",6,56902820
"18682","PstI.TP1184327",6,56902841
"18683","PstI.TP844119",6,56933495
"18684","NsiI.TP591402",6,56944734
"18685","NsiI.TP565913",6,56944940
"18686","PstI.TP651659",6,56962308
"18687","NsiI.TP734796",6,56964434
"18688","PstI.TP663240",6,56975360
"18689","NsiI.TP280522",6,56981689
"18690","NsiI.TP522201",6,56981690
"18691","NsiI.TP421851",6,57002172
"18692","NsiI.TP18594",6,57003801
"18693","NsiI.TP102642",6,57016013
"18694","NsiI.TP128060",6,57028559
"18695","PstI.TP1117602",6,57030813
"18696","PstI.TP600278",6,57031081
"18697","PstI.TP724661",6,57031083
"18698","PstI.TP362049",6,57040895
"18699","PstI.TP106962",6,57047383
"18700","PstI.TP483709",6,57047399
"18701","PstI.TP856538",6,57074372
"18702","NsiI.TP634468",6,57074553
"18703","NsiI.TP616137",6,57075072
"18704","NsiI.TP612377",6,57075087
"18705","PstI.TP438189",6,57093743
"18706","PstI.TP140016",6,57096158
"18707","PstI.TP642933",6,57096182
