"","Name","Chromosome","Position","OWA"
"11565","NsiI.TP610620",7,3000759,0.369976126345978
"3634","NsiI.TP266866",7,3010837,0.0101459766858435
"28349","PstI.TP516306",7,3117265,0.256472984544764
"28231","PstI.TP508326",7,3173871,1.19709177789675
"22933","PstI.TP199462",7,3195826,1.37955903610853
"6964","NsiI.TP42443",7,3203753,0.404992124628284
"29522","PstI.TP617554",7,3245920,0.0675739349445594
"4600","NsiI.TP321901",7,3317128,0.0248449928381866
"10632","NsiI.TP563423",7,3323269,0.100302275224747
"31861","PstI.TP761628",7,3375479,0.996211471614446
"24871","PstI.TP307620",7,3459049,0.307810185273587
"1109","NsiI.TP135237",7,3464514,1.57077777118096
"1614","NsiI.TP163308",7,3585363,0.17659824456788
"16957","PstI.TP1032634",7,3707711,0.455838646693155
"32916","PstI.TP818807",7,3709239,0.308313845550237
"11763","NsiI.TP619101",7,3733987,0.64175011047018
"9110","NsiI.TP497487",7,3742908,0.194037961571733
"2027","NsiI.TP184294",7,3743094,0.982204318931694
"8931","NsiI.TP491807",7,3757837,0.14560084323183
"560","NsiI.TP110867",7,3776771,2.07057347784748
"30356","PstI.TP676397",7,3778096,0.00988310869335779
"10905","NsiI.TP575618",7,3778581,0.00779732561850449
"33673","PstI.TP858615",7,3805095,0
"7596","NsiI.TP440107",7,3814317,1.66307720790827
"6601","NsiI.TP414360",7,3815515,0.0464582247158022
"17198","PstI.TP1046409",7,3827558,1.07254644162916
"28498","PstI.TP529013",7,3866800,0.12891978991551
"10800","NsiI.TP572132",7,3872965,0.472343207725976
"17244","PstI.TP1048303",7,4207039,1.623074758768
"23433","PstI.TP222845",7,4213355,0.267808353244002
"22691","PstI.TP18650",7,4219728,0
"4879","NsiI.TP33518",7,4232211,0.0550680477679629
"4709","NsiI.TP327378",7,4233888,0
"26179","PstI.TP37788",7,4234692,0.923434617299792
"30047","PstI.TP649675",7,4260480,0.0396975368797091
"18468","PstI.TP1118508",7,4264151,0
"20509","PstI.TP1234008",7,4337276,0
"33272","PstI.TP838393",7,4341737,0.18227422588145
"1569","NsiI.TP161248",7,4355203,0
"21260","PstI.TP1275567",7,4355483,0.174601780303499
"15961","NsiI.TP82440",7,4441537,0
"35792","PstI.TP98639",7,4445067,0
"23936","PstI.TP251038",7,4460512,0.0413179266252674
"20317","PstI.TP1222532",7,4461797,0.320415699297087
"12878","NsiI.TP670736",7,4463852,0
"11489","NsiI.TP607142",7,4496807,0.803348743563196
"28362","PstI.TP517078",7,4508915,0.492349587276988
"23526","PstI.TP22684",7,4514928,0.356285243792311
"25982","PstI.TP365456",7,4526507,0.0772496834941471
"1352","NsiI.TP149192",7,4567227,0
"21225","PstI.TP1273751",7,4585882,0.010501947925761
"5247","NsiI.TP352904",7,4588536,0
"13652","NsiI.TP70660",7,4588624,0.400286654121837
"15224","NsiI.TP786537",7,4589376,0
"14316","NsiI.TP744132",7,4622929,0
"23782","PstI.TP24175",7,4627972,0
"27921","PstI.TP487749",7,4632089,0.339170347105653
"7227","NsiI.TP431299",7,4635446,0.0220775848041066
"34291","PstI.TP893142",7,4656547,0
"17690","PstI.TP1072201",7,4673781,0.099294938987887
"29545","PstI.TP619771",7,4685825,0.573847019167073
"14732","NsiI.TP762220",7,4688178,0.00504975802134531
"15158","NsiI.TP783360",7,4757878,0
"16527","PstI.TP1008862",7,4759370,0.24229192140249
"35810","PstI.TP987135",7,4761936,0.112875485960078
"26421","PstI.TP392695",7,4841795,0.0306339369722765
"27170","PstI.TP443088",7,4845121,0
"13976","NsiI.TP724149",7,4865239,0.0167922839709399
"24387","PstI.TP27579",7,4882106,0.0363706364674477
"3232","NsiI.TP243323",7,4885561,0
"27332","PstI.TP452642",7,4935849,0.0406331832497775
"26239","PstI.TP381943",7,4942526,0.616560218777293
"21948","PstI.TP145834",7,4944531,0.0328356923128101
"2318","NsiI.TP199797",7,5020538,0
"30505","PstI.TP68667",7,5024644,0.164544984928513
"21404","PstI.TP1284101",7,5030821,0
"11835","NsiI.TP621021",7,5038099,0.170910790023635
"14809","NsiI.TP765320",7,5038310,0.101176118653454
"14810","NsiI.TP765322",7,5038316,0.483797521025473
"15020","NsiI.TP776591",7,5090878,0
"346","GFSSContig5034_412",7,5102124,0.0536463014559473
"236","GFSSContig18858_1415",7,5102640,0.170931530151874
"16091","NsiI.TP830371",7,5114739,0.084184407514377
"25574","PstI.TP344118",7,5120238,0.0997730268554997
"32414","PstI.TP791522",7,5120518,0.284794100457151
"28862","PstI.TP550467",7,5142246,0.350837468021334
"12847","NsiI.TP669661",7,5145108,0
"2839","NsiI.TP225062",7,5145257,0
"29202","PstI.TP587863",7,5156022,0.997868868830175
"19356","PstI.TP1168534",7,5203859,2.89342580378044
"8591","NsiI.TP476849",7,5258285,0
"11251","NsiI.TP593367",7,5258717,0.295896067632929
"33783","PstI.TP864426",7,5264645,0.0706123301326634
"24690","PstI.TP297547",7,5291285,0
"26061","PstI.TP370736",7,5301778,0
"32050","PstI.TP772665",7,5307446,0.0949443748457085
"5149","NsiI.TP348281",7,5308882,0.152900694172918
"19892","PstI.TP1194691",7,5357683,0.142606003120811
"33750","PstI.TP862970",7,5359846,0.10731502448194
"14715","NsiI.TP761207",7,5360231,0.843526904326743
"27866","PstI.TP485183",7,5360417,0
"27337","PstI.TP453014",7,5368522,1.24487746465582
"19313","PstI.TP1166626",7,5373971,0.290485644228011
"207","GFSSContig18221_1150",7,5395966,0.180419301324787
"28266","PstI.TP510683",7,5435496,0.0526846722908896
"28451","PstI.TP525905",7,5435503,0.0828732621331782
"12191","NsiI.TP632759",7,5447703,0.900383838607697
"26619","PstI.TP403432",7,5449505,0.277891392046198
"6044","NsiI.TP390395",7,5462820,0
"14003","NsiI.TP726735",7,5462871,0.113843031165393
"7125","NsiI.TP428660",7,5530889,0.0183200715968895
"16499","PstI.TP100728",7,5577148,0.222850858556597
"35084","PstI.TP938285",7,5604465,0.13891691875794
"5229","NsiI.TP352047",7,5611318,0.118373337828005
"9336","NsiI.TP504944",7,5647121,0
"3817","NsiI.TP276085",7,5655992,0.155048930837875
"29200","PstI.TP587798",7,5790365,0.119969294136502
"18248","PstI.TP1105337",7,5792076,0.193186463336488
"25285","PstI.TP327359",7,5810514,0.0339040451076725
"29818","PstI.TP636369",7,5813087,0.322404967243902
"5120","NsiI.TP34704",7,5818983,0.448626278403209
"6007","NsiI.TP38899",7,5819006,0.150729059845098
"15679","NsiI.TP811136",7,5846389,0
"32652","PstI.TP803393",7,5903063,0
"11299","NsiI.TP595012",7,5923519,0.536483244437674
"20973","PstI.TP1259163",7,5944323,0.14767859587686
"12369","NsiI.TP642549",7,5994953,0.54892932713302
"14907","NsiI.TP77051",7,6197408,0
"29049","PstI.TP577355",7,6234319,0.0939510284359188
"22381","PstI.TP172441",7,6253903,0.269693640216963
"21403","PstI.TP1284091",7,6259508,0
"21405","PstI.TP1284103",7,6259535,0
"36002","PstI.TP998076",7,6406069,0.33692492095025
"28653","PstI.TP538671",7,6414433,0.0657511402722834
"21611","PstI.TP130412",7,6431474,0
"4607","NsiI.TP322262",7,6431603,0.0588213483012
"4610","NsiI.TP322515",7,6434376,0.994136538801811
"1951","NsiI.TP180210",7,6437383,0
"22136","PstI.TP158706",7,6454658,0.184966237774157
"22137","PstI.TP158709",7,6454688,0.0808163836044429
"17443","PstI.TP105959",7,6455739,0
"32091","PstI.TP77448",7,6462447,0.892808218455072
"11930","NsiI.TP62391",7,6506750,2.90762430388121
"4527","NsiI.TP31742",7,6509038,0
"12907","NsiI.TP671584",7,6531509,0
"25299","PstI.TP32870",7,6626432,0
"33579","PstI.TP853675",7,6629374,0.0639573981849669
"18944","PstI.TP1147564",7,6633613,0.661906760589765
"13749","NsiI.TP711942",7,6687297,0.627841401119643
"4578","NsiI.TP320847",7,6699044,0.691544753601704
"5571","NsiI.TP36702",7,6804549,0.0626741044175234
"28295","PstI.TP512607",7,6804761,0.143335761456598
"26268","PstI.TP383246",7,6823625,0
"12796","NsiI.TP668487",7,6826335,0
"12797","NsiI.TP668488",7,6826349,0.414755194832299
"23552","PstI.TP228342",7,6854623,0
"2319","NsiI.TP199853",7,6924493,0
"20092","PstI.TP1207720",7,6941790,1.33796524599325
"20857","PstI.TP1252920",7,6943481,1.75172953022277
"19709","PstI.TP118537",7,6968017,0.460653836046437
"22054","PstI.TP153612",7,6994138,0.0750898285145401
"16681","PstI.TP1016498",7,7015284,0.0681949122764645
"9610","NsiI.TP515789",7,7020475,0.353672138962205
"23962","PstI.TP252899",7,7025556,0.11107600641692
"14879","NsiI.TP769416",7,7047398,0.109883812632186
"6718","NsiI.TP417553",7,7196443,0.083748634055116
"21468","PstI.TP1287230",7,7558451,0.713346839127378
"34687","PstI.TP915394",7,7565364,1.19802797095197
"20210","PstI.TP121587",7,7568149,0
"23698","PstI.TP237169",7,7588667,0
"28736","PstI.TP543083",7,7619505,0
"30772","PstI.TP700622",7,7629673,1.54656507654327
"31046","PstI.TP715410",7,7688318,0.304445467696775
"23299","PstI.TP217370",7,7697522,0.523937668720916
"27610","PstI.TP470138",7,7700783,1.44654616472509
"18791","PstI.TP1138232",7,7717330,0.00539115857172119
"29321","PstI.TP59966",7,7754399,0
"30620","PstI.TP691886",7,7801705,0.441432721523004
"35840","PstI.TP988116",7,7806809,0
"28685","PstI.TP540042",7,7896616,0.0105316615597514
"28226","PstI.TP50794",7,7897926,0.248812014459548
"33284","PstI.TP839556",7,7898486,0.658980109636757
"6623","NsiI.TP414907",7,8063785,0.269173066364109
"22480","PstI.TP176464",7,8111489,0.405322085043997
"32982","PstI.TP822493",7,8114551,0.153008630996571
"33451","PstI.TP847369",7,8209705,0
"27290","PstI.TP450060",7,8209747,0.26873543140853
"35192","PstI.TP944548",7,8285238,0
"35255","PstI.TP948276",7,8285239,0
"26411","PstI.TP39204",7,8302668,0.283508912282727
"31479","PstI.TP740770",7,8648631,0
"20437","PstI.TP1228497",7,8678847,0.257607092962338
"31545","PstI.TP744725",7,8678937,0
"25647","PstI.TP347850",7,8702241,0.524671077309681
"20738","PstI.TP1247076",7,8702749,0.156378833127698
"15297","NsiI.TP79108",7,8703463,0.368150674598171
"29730","PstI.TP63076",7,8703466,1.12359621276174
"26594","PstI.TP402598",7,8718958,0.00257431992672676
"26577","PstI.TP401749",7,8817658,0.239898652992764
"23793","PstI.TP24247",7,8824249,0.14439848032795
"13437","NsiI.TP695356",7,8824473,0.299170759015409
"31862","PstI.TP761687",7,8826633,0
"8778","NsiI.TP48654",7,8937885,1.04201354779624
"18552","PstI.TP1123713",7,8942775,0.352839981088247
"34395","PstI.TP899949",7,8945779,0.629350131276946
"31378","PstI.TP735532",7,8949190,0.291063894310147
"24475","PstI.TP283576",7,9134542,0
"23625","PstI.TP232331",7,9157097,0.441838131357395
"21820","PstI.TP140076",7,9159806,0.425941387502344
"15479","NsiI.TP799862",7,9188295,0
"148","GFSSContig16422_1031",7,9195659,0.55442604718477
"23920","PstI.TP250211",7,9203961,0.0109635000590871
"35865","PstI.TP989535",7,9289972,0
"20432","PstI.TP1228107",7,9290637,0
"22578","PstI.TP180979",7,9386068,0.196454992988679
"6234","NsiI.TP400654",7,9400878,0.511887579925667
"7464","NsiI.TP43718",7,9445788,0.98849010928561
"26762","PstI.TP413296",7,9446773,0.139018860022572
"23749","PstI.TP239694",7,9517259,0.595568823294329
"18910","PstI.TP1145998",7,9559332,0.280249485827832
"34189","PstI.TP886832",7,9690416,0.0512599909260621
"3169","NsiI.TP241171",7,9691080,0.0111033467710966
"16586","PstI.TP101125",7,9695663,0.545049506743154
"20080","PstI.TP1207218",7,9698054,1.0013909621969
"18771","PstI.TP1137066",7,9698067,0
"14961","NsiI.TP773134",7,9723422,0
"14073","NsiI.TP731232",7,9723481,0.371564678761855
"13578","NsiI.TP703461",7,9747046,0.283969261615996
"5461","NsiI.TP361940",7,9790824,0.141571009597895
"3027","NsiI.TP234160",7,9893196,0.343061801685888
"18783","PstI.TP1137784",7,10078994,0.150636935355961
"14226","NsiI.TP739521",7,10267232,0.0165644122051962
"34200","PstI.TP887302",7,10269451,0.38067378863781
"34623","PstI.TP912307",7,10559659,0.710694280341637
"29353","PstI.TP602287",7,10755063,0.218683494986316
"27237","PstI.TP446073",7,10755390,0.0364769253749791
"18393","PstI.TP1114325",7,10792273,0.517660090074064
"2104","NsiI.TP188730",7,10813151,0.0123748758938077
"14786","NsiI.TP764406",7,10813413,0.37109514264342
"29194","PstI.TP58746",7,10828082,0
"29193","PstI.TP58742",7,10828090,0.137502132152829
"25425","PstI.TP33591",7,10952239,0.131199096433603
"13061","NsiI.TP677809",7,10961566,0
"1428","NsiI.TP152467",7,11384064,0
"20397","PstI.TP1226596",7,11708406,0
"13557","NsiI.TP70251",7,11709877,0
"25869","PstI.TP35977",7,11767566,0.0322269283962582
"16252","NsiI.TP87279",7,11961683,0.090051990071762
"21415","PstI.TP1284378",7,12008675,0
"31058","PstI.TP716056",7,12018520,0.688246822249186
"8836","NsiI.TP488504",7,12062174,0.330028775543433
"24234","PstI.TP266940",7,12109586,0.938059239694538
"26617","PstI.TP403400",7,12332080,0
"30782","PstI.TP700924",7,12391574,0.458907905786949
"34907","PstI.TP928180",7,12399666,0.597305541351176
"1695","NsiI.TP167605",7,12611091,0.188669968763142
"22302","PstI.TP167920",7,12624717,1.50463998001305
"34765","PstI.TP919718",7,12653581,0.0154461853513706
"2164","NsiI.TP192954",7,12685152,0
"17893","PstI.TP1084981",7,12791528,0
"12494","NsiI.TP652458",7,12799337,0
"12407","NsiI.TP644605",7,12799362,0
"12408","NsiI.TP644610",7,12799372,0.144096380474351
"12402","NsiI.TP644325",7,12799384,0.372198587102704
"12403","NsiI.TP644424",7,12799384,0.284988859751614
"12404","NsiI.TP644492",7,12799384,0.532156576133005
"12409","NsiI.TP644649",7,12799385,0.0977840200237792
"12406","NsiI.TP644570",7,12799390,0.488429273248293
"12405","NsiI.TP644536",7,12799392,0.789670803776989
"12414","NsiI.TP644911",7,12799392,0.126279565090442
"12415","NsiI.TP644967",7,12799393,0.432368007351053
"12410","NsiI.TP644715",7,12799400,0.274549376036987
"12412","NsiI.TP644722",7,12799400,0.147282606390526
"1373","NsiI.TP149920",7,12799401,0.665584994167007
"12411","NsiI.TP644719",7,12799405,1.43424496903394
"1372","NsiI.TP149775",7,12799410,0.364875468364196
"1371","NsiI.TP149774",7,12799420,0
"1093","NsiI.TP134593",7,13192735,0.0307943690757737
"17916","PstI.TP1086623",7,13315373,0.956101288930506
"32334","PstI.TP787396",7,13795101,1.15483973295227
"30610","PstI.TP69157",7,13795104,0.0953331729986938
"6322","NsiI.TP404612",7,13814188,0.389418177000263
"16226","NsiI.TP86210",7,13825106,0.0178985740888523
"6775","NsiI.TP420341",7,13940040,0
"8719","NsiI.TP484762",7,14001263,0.0882658717421338
"18357","PstI.TP1112588",7,14020303,0.097791265839894
"1283","NsiI.TP146169",7,14058863,0.0946275777509871
"10623","NsiI.TP563049",7,14066325,0.218606446390364
"33337","PstI.TP842149",7,14135085,0.109730759413534
"23824","PstI.TP24478",7,14232528,0.546031628796028
"10971","NsiI.TP578300",7,14235011,0
"682","NsiI.TP11666",7,14339016,1.07376513714589
"4798","NsiI.TP330797",7,14364216,0.373170271507626
"17271","PstI.TP104998",7,14398091,0.122669019071357
"261","GFSSContig19414_135",7,14457079,0.0466227419268694
"29337","PstI.TP601232",7,14457389,0
"151","GFSSContig16458_1714",7,14458877,0.421342189435288
"14983","NsiI.TP774534",7,14459745,1.14979771433057
"10986","NsiI.TP579653",7,14462462,0.675495449495443
"28826","PstI.TP548549",7,14481905,0.0352549163575773
"35557","PstI.TP972498",7,14780032,1.02775760526582
"5886","NsiI.TP382187",7,15361809,0
"7482","NsiI.TP437480",7,15545466,0.548548970343036
"7481","NsiI.TP437479",7,15545472,0.497913713340441
"8865","NsiI.TP489329",7,15546842,0.212745941795887
"8866","NsiI.TP489330",7,15546857,0.457032169165895
"9941","NsiI.TP530157",7,15548371,0.992760431580278
"28139","PstI.TP502465",7,15565493,0.708176149247222
"27663","PstI.TP474390",7,15569290,0.769541371841408
"26699","PstI.TP409479",7,15656481,0
"25122","PstI.TP319371",7,15663160,0
"30605","PstI.TP691322",7,15663756,1.25181504184142
"14589","NsiI.TP755539",7,15663779,0.0174050081761405
"16097","NsiI.TP830621",7,15904501,0.471670180948072
"3437","NsiI.TP25406",7,17140636,0.879475998992244
"12611","NsiI.TP660829",7,17160315,0.342585540870865
"8626","NsiI.TP481298",7,17165108,0.62028468822018
"8369","NsiI.TP469606",7,17216176,0.84807627904252
"27776","PstI.TP480204",7,17216627,0.0662689739574477
"17011","PstI.TP103690",7,17217896,0.951854674943589
"11312","NsiI.TP595681",7,17302054,0.0171952197822553
"11982","NsiI.TP625771",7,17302829,0
"8352","NsiI.TP468924",7,17424673,0.21002854518693
"23207","PstI.TP213361",7,17493439,0.631729292971136
"14912","NsiI.TP770804",7,17560824,2.84776093818694
"4713","NsiI.TP327527",7,17564233,0.542358707783255
"29743","PstI.TP631325",7,17639037,0
"29744","PstI.TP631326",7,17639054,0.0304431989778022
"34533","PstI.TP907968",7,17670232,0.227684225051166
"26062","PstI.TP370815",7,17670266,0.359437757745797
"2951","NsiI.TP229816",7,17682209,0.245897813840916
"20293","PstI.TP122110",7,17914847,0.0488371021605471
"21268","PstI.TP1275741",7,17945221,0.85393101745765
"16645","PstI.TP1014400",7,18109261,0.0524309470077486
"8843","NsiI.TP488629",7,18111854,0.894061416052642
"8927","NsiI.TP491724",7,18112322,0.0726566460789736
"8926","NsiI.TP491723",7,18112354,0.145661520631901
"8903","NsiI.TP490535",7,18112433,0.907589584892139
"34272","PstI.TP892128",7,19319888,0.558185891895276
"31077","PstI.TP7177",7,19883599,0
"21177","PstI.TP1271149",7,19896261,0.539804544362044
"327","GFSSContig2952_216",7,19899207,0.324038772760331
"13855","NsiI.TP717074",7,19904018,0.0808782512036439
"245","GFSSContig19005_876",7,19906054,0
"880","NsiI.TP125422",7,20096050,0
"31731","PstI.TP753861",7,20618873,0.79694574446989
"31904","PstI.TP764130",7,20619268,0
"6017","NsiI.TP389580",7,20897063,0.404283276330107
"17449","PstI.TP1059901",7,21055196,0.33094612732246
"4719","NsiI.TP32788",7,23381869,0.845401156052473
"28021","PstI.TP49280",7,23746497,0.226859644178441
"31115","PstI.TP719645",7,23758133,0
"26396","PstI.TP390797",7,23761848,0
"16615","PstI.TP1013004",7,23934216,0.306291845413119
"9863","NsiI.TP525744",7,23934235,0
"32028","PstI.TP771674",7,23935231,0.090201704909708
"6825","NsiI.TP42145",7,25365041,0.79549219658052
"1115","NsiI.TP135332",7,25713963,0.0101549346430193
"20677","PstI.TP1243215",7,26362268,0.0871140000622381
"14991","NsiI.TP775018",7,27544515,0
"17466","PstI.TP1060579",7,28563180,0
"34938","PstI.TP930201",7,30412154,0
"18977","PstI.TP1149152",7,30412784,0.459426443155626
"24368","PstI.TP274398",7,32018464,0
"31674","PstI.TP750538",7,36807368,0.633787375010155
"4972","NsiI.TP33859",7,36901210,0.488860279333636
"3327","NsiI.TP248364",7,36902705,0.980369779485988
"16762","PstI.TP1021940",7,37610633,0.417128341609963
"33092","PstI.TP829843",7,37611088,0.192653857311512
"34644","PstI.TP913067",7,37614298,0
"34645","PstI.TP913069",7,37614334,0.384728648807567
"29336","PstI.TP601187",7,37614674,1.13988809502363
"31255","PstI.TP728669",7,37735277,1.15292238577002
"31256","PstI.TP728699",7,37735277,1.79441105147986
"31257","PstI.TP728711",7,37735277,0.000367573144146368
"31258","PstI.TP728732",7,37735277,0.0904018468680734
"31259","PstI.TP728733",7,37735277,0.572470327853986
"31260","PstI.TP728734",7,37735277,0.88259822344254
"31261","PstI.TP728736",7,37735277,0.652628039252543
"31262","PstI.TP728746",7,37735277,1.20837033162865
"31263","PstI.TP728749",7,37735277,0.426078309615546
"31264","PstI.TP728805",7,37735277,0.742806332879355
"31265","PstI.TP728878",7,37735277,0.446835359946276
"31266","PstI.TP728889",7,37735277,0.923522951871862
"31267","PstI.TP728979",7,37735277,0.556913800958286
"31268","PstI.TP729120",7,37735277,0.0199779853048146
"31269","PstI.TP729129",7,37735277,1.02893424909988
"31270","PstI.TP729133",7,37735277,0.349582696146384
"31271","PstI.TP729189",7,37735277,0.620088147618251
"20874","PstI.TP1253835",7,37748571,0
"20274","PstI.TP1220133",7,38049088,0.163413113760346
"29931","PstI.TP642845",7,38620200,0.655661182153629
"27802","PstI.TP481809",7,38620322,1.73961268404436
"14856","NsiI.TP767568",7,38656685,0
"15184","NsiI.TP784581",7,38825773,0.390699655761683
"14654","NsiI.TP758683",7,38825793,0
"7440","NsiI.TP436779",7,38844599,0
"9121","NsiI.TP498847",7,38844939,0
"3573","NsiI.TP262182",7,38847042,0.304204012952566
"18368","PstI.TP1113083",7,38922544,0.0939081198729995
"24450","PstI.TP280388",7,38997134,0.21144776995725
"17613","PstI.TP1068306",7,38997173,0.292754185256355
"30059","PstI.TP650956",7,39090261,0
"27652","PstI.TP473558",7,39095635,1.21914372636571
"28311","PstI.TP513624",7,39095958,0.202859650729562
"32314","PstI.TP786393",7,39096773,0.609889997360674
"19039","PstI.TP1151756",7,39232025,0.0531703993227387
"20699","PstI.TP1244814",7,39448732,0.0461662393485133
"8117","NsiI.TP459288",7,39656372,0.0718962694937888
"8118","NsiI.TP459297",7,39656373,0.50359939135007
"4285","NsiI.TP304995",7,39656753,0.198049303037009
"20563","PstI.TP1237165",7,39960538,0.0169366760659735
"7279","NsiI.TP432582",7,40023470,0.579643620901592
"23675","PstI.TP235832",7,40076244,0.496856707676804
"16477","PstI.TP1005929",7,40209050,0.777339471277395
"16478","PstI.TP1005964",7,40209050,0.792056629739963
"16747","PstI.TP1021321",7,40225707,0
"10985","NsiI.TP579169",7,40226521,0
"1296","NsiI.TP146523",7,41170101,0.0301093323906265
"13345","NsiI.TP691412",7,41275105,0.0778724475879984
"4154","NsiI.TP296058",7,41533730,0
"23374","PstI.TP220192",7,42063325,0.214734779312985
"26726","PstI.TP41097",7,42065116,0.34043809839459
"32797","PstI.TP811239",7,42565625,0.121103554424749
"26616","PstI.TP40335",7,42744775,0.476727983995769
"68","GFSSContig12567_692",7,42744908,0
"30618","PstI.TP691815",7,42746558,0.021842376749772
"7425","NsiI.TP436536",7,43226289,1.14099392910491
"18936","PstI.TP1147160",7,44396170,0.184033176123327
"16392","PstI.TP1000389",7,44396572,0.334206358345739
"31365","PstI.TP734933",7,44399101,0.118886267568866
"21115","PstI.TP1267238",7,44914615,0.125734673453941
"17612","PstI.TP1068244",7,46112945,0.128074200579093
"33200","PstI.TP835038",7,46234035,0
"18314","PstI.TP1109286",7,47351131,0
"8961","NsiI.TP492956",7,47351887,0
"27167","PstI.TP442891",7,48896460,0.62830222333147
"26683","PstI.TP408513",7,49786135,0.113543396223973
"26162","PstI.TP376982",7,49974909,0
"1152","NsiI.TP137073",7,49983000,0.114020264111829
"2743","NsiI.TP219767",7,49984697,0.584177506149208
"20416","PstI.TP1227472",7,50008737,0.33349695511215
"1406","NsiI.TP151514",7,50015487,1.00397882978968
"20876","PstI.TP1253890",7,50123451,0.110277234235957
"19181","PstI.TP1159801",7,50126038,0.957653311111688
"27295","PstI.TP450448",7,50290469,0.10426239914963
"12945","NsiI.TP673085",7,50723110,0
"35425","PstI.TP963389",7,50724093,0.186697095843751
"7803","NsiI.TP444823",7,50728299,0.0925557196257663
"8943","NsiI.TP492278",7,50851095,0.848616599375282
"30360","PstI.TP676701",7,51193143,0
"30364","PstI.TP676885",7,51193149,0.00670036563168626
"13221","NsiI.TP684195",7,51496026,0
"32129","PstI.TP776050",7,51497686,0
"28817","PstI.TP548274",7,51500731,0.670280095356349
"10134","NsiI.TP540512",7,51941929,0.208556152011116
"10904","NsiI.TP575584",7,52071718,0
"30777","PstI.TP700737",7,52170610,0.344811055446375
"23389","PstI.TP220835",7,52243610,0.168259523493625
"6116","NsiI.TP394177",7,52264373,0.045394967271073
"28699","PstI.TP541319",7,52302738,0.192700295657141
"32323","PstI.TP786911",7,52630643,0
"20329","PstI.TP1223069",7,52650366,0.12006686619895
"33866","PstI.TP868849",7,52655700,0.100406801014062
"4811","NsiI.TP331163",7,52684356,0
"2997","NsiI.TP232537",7,52687503,0.128157694713207
"10883","NsiI.TP57522",7,52802385,0.180708547544083
"8190","NsiI.TP463488",7,52910352,0.0512258211323633
"18263","PstI.TP1105907",7,53011045,1.86976611968877
"4481","NsiI.TP31455",7,53170144,0.121419930142957
"8616","NsiI.TP480200",7,53174073,0
"8449","NsiI.TP471799",7,53212289,0
"32788","PstI.TP810546",7,53213668,0.0163354402351802
"11544","NsiI.TP609515",7,53214491,0.205812769777437
"15459","NsiI.TP798841",7,53220568,0.529017148390523
"3736","NsiI.TP272229",7,53277019,0.568454892639833
"1325","NsiI.TP148438",7,53280734,0.347054451405305
"1178","NsiI.TP138963",7,53280749,0.129271289206936
"19115","PstI.TP115639",7,53288591,0.199910815171703
"33381","PstI.TP844489",7,53426621,0.227801466371281
"23519","PstI.TP226513",7,53473777,0
"31589","PstI.TP746464",7,53509977,0.113646668275452
"1458","NsiI.TP153657",7,53655931,0.745913536607146
"33707","PstI.TP860964",7,53711161,0.914200349608356
"24602","PstI.TP29147",7,53719976,0.355814507470517
"35040","PstI.TP935585",7,53727698,0.232506988534269
"17770","PstI.TP1077450",7,53747324,0.0307255478647621
"28370","PstI.TP51830",7,53846835,0
"31018","PstI.TP713758",7,53864081,0.108834147777481
"10570","NsiI.TP560389",7,53864117,0.225727884180829
"12083","NsiI.TP629658",7,53868905,0
"32080","PstI.TP773880",7,53899356,0
"13688","NsiI.TP707982",7,53914763,0.644059202547482
"17112","PstI.TP1042685",7,53939931,0.211850224780669
"22786","PstI.TP191402",7,53943006,0
"25943","PstI.TP363821",7,53943057,0.87807300935341
"29832","PstI.TP636898",7,54089980,0
"30358","PstI.TP676625",7,54092826,1.70072520752431
"30366","PstI.TP677046",7,54092854,0.946385775082509
"25820","PstI.TP357029",7,54216876,0
"19642","PstI.TP1182490",7,54283820,0.293672236900516
"24034","PstI.TP256340",7,54329519,0.554402858292548
"32221","PstI.TP780884",7,54360893,0.0550577475150194
"33424","PstI.TP846454",7,54554537,0.0281732877400442
"21583","PstI.TP129446",7,54572687,1.29085235208025
"21128","PstI.TP1268451",7,54575794,0.656893428618838
"26244","PstI.TP38206",7,54578842,0.239352160844775
"1888","NsiI.TP177068",7,54680887,0.828039669964256
"3663","NsiI.TP26827",7,54682777,0
"21708","PstI.TP134198",7,54703609,0.0468767802728387
"27382","PstI.TP455365",7,54748339,0.352716453962487
"21010","PstI.TP1261475",7,54756916,0
"139","GFSSContig16049_1267",7,54759355,0.0926922874595102
"35052","PstI.TP936263",7,54764739,0
"1698","NsiI.TP167775",7,54814473,0.93076183656746
"27687","PstI.TP475955",7,54849325,0.32801842512864
"31471","PstI.TP740447",7,54863441,0.21981394327287
"14698","NsiI.TP760653",7,54864586,0.0497035759265129
"34665","PstI.TP914188",7,54888340,0
"13554","NsiI.TP702393",7,54899243,1.71132624570402
"15714","NsiI.TP812205",7,54948640,0.320765156148222
"10658","NsiI.TP565032",7,55113105,0.402798731899794
"8221","NsiI.TP464936",7,55113329,0.802697447664416
"30423","PstI.TP681468",7,55205095,0
"28406","PstI.TP522628",7,55214011,0.341272627679109
"10871","NsiI.TP57471",7,55271098,0.887004653989768
"32799","PstI.TP811361",7,55272171,0
"14295","NsiI.TP743125",7,55289077,0.596505359550317
"25429","PstI.TP33606",7,55343420,0
"16472","PstI.TP10055",7,55344348,0
"30400","PstI.TP67962",7,55448827,0
"27736","PstI.TP478078",7,55522438,0.525276350462588
"200","GFSSContig18047_927",7,55538778,0
