"","Name","Chromosome","Position","SRD"
"23747","PstI.TP270923",5,55034742,0.852186464155197
"5572","NsiI.TP37291",5,55043704,0.139514119255476
"21907","PstI.TP175125",5,55044735,1.46454248107732
"34401","PstI.TP942859",5,55074903,0
"28252","PstI.TP552695",5,55075154,0.233093350528602
"5811","NsiI.TP386593",5,55135760,0.661727442406593
"3200","NsiI.TP245163",5,55180573,0.193215858930773
"22851","PstI.TP221109",5,55180794,0.156653001601392
"23070","PstI.TP232008",5,55205152,0.0155589289620976
"13777","NsiI.TP735487",5,55213405,0
"19773","PstI.TP1220022",5,55219391,0.696633899657129
"28829","PstI.TP613138",5,55234589,0.133782004196607
"30616","PstI.TP730777",5,55592667,0.00464713041817898
"17187","PstI.TP1069523",5,55621669,0
"18531","PstI.TP1150316",5,55625160,0.866891525019661
"15289","NsiI.TP811653",5,56042998,0
"12638","NsiI.TP673917",5,56046719,0.353765438956304
"29238","PstI.TP641096",5,56088879,0.0103794676727248
"32510","PstI.TP83640",5,56109668,0.375546814290775
"25089","PstI.TP349704",5,56109694,0.750430101561798
"2839","NsiI.TP22762",5,56121403,1.42521107810497
"26911","PstI.TP464164",5,56125233,0
"10557","NsiI.TP573755",5,56168573,0.541969403606661
"25521","PstI.TP373849",5,56176306,0
"25518","PstI.TP373688",5,56176323,0.122589804956143
"29129","PstI.TP63427",5,56596771,0
"1255","NsiI.TP145912",5,56652841,0.429118759121675
"32663","PstI.TP845378",5,56748199,0.631691211466693
"31548","PstI.TP782314",5,57125958,0
"15792","NsiI.TP85076",5,57132238,1.29612805570395
"8718","NsiI.TP492159",5,57167602,0.858577785818897
"3731","NsiI.TP276094",5,57224119,0.201052049042211
"24824","PstI.TP335122",5,57381095,0.0237006740813477
"417","NsiI.TP10169",5,57381378,0.350172277598999
"21015","PstI.TP1291839",5,57383051,0.0595662269840035
"16107","PstI.TP1009093",5,57385246,0
"48","GFSSContig11759_1658",5,57388122,0
"32058","PstI.TP809814",5,57394336,0
"1568","NsiI.TP162601",5,57789332,0.361780392675065
"2949","NsiI.TP233512",5,57993921,0.831794718334559
"20238","PstI.TP1247409",5,58035472,0.221934907705355
"9","GFk40ctg430575_109",5,58040226,0.532562640753505
"19636","PstI.TP1211183",5,58088010,0.389030638134251
"9485","NsiI.TP521254",5,58096704,0
"16887","PstI.TP1053657",5,58388929,0.0424170968537824
"32506","PstI.TP836308",5,58856297,0.273731596778629
"5398","NsiI.TP364121",5,58856331,0.71322926939952
"1672","NsiI.TP168149",5,58857133,0
"15776","NsiI.TP83984",5,58913591,0.0343892957691065
"30698","PstI.TP735761",5,59043238,0.58304488163478
"26991","PstI.TP469939",5,59145329,0.51636012503578
"18602","PstI.TP1154308",5,59145584,0.0971112349700471
"28402","PstI.TP576996",5,59153497,0.0228566921083681
"25551","PstI.TP375285",5,59153579,0
"24986","PstI.TP343962",5,59194428,0.483305305992261
"20279","PstI.TP1249478",5,59204979,0
"32381","PstI.TP830726",5,59210102,0
"29724","PstI.TP67934",5,59262469,0.144237324622767
"24508","PstI.TP317589",5,59272686,0
"10936","NsiI.TP592207",5,59286495,0.503731037130619
"24065","PstI.TP293036",5,59316972,0.228072616208478
"22819","PstI.TP219904",5,59317766,0.558732092828108
"22060","PstI.TP181773",5,59325606,0
"5905","NsiI.TP390489",5,59329782,0
"11257","NsiI.TP609535",5,59379806,0.0921834853484016
"7396","NsiI.TP439779",5,59379830,0.0164107232103612
"5655","NsiI.TP376741",5,59444925,0
"22123","PstI.TP184945",5,59446393,0.515257507829544
"34828","PstI.TP975361",5,59446518,0.112987796681389
"23478","PstI.TP256298",5,59456213,0.034829330095316
"6976","NsiI.TP429205",5,59496987,0.158674727376666
"3232","NsiI.TP246986",5,59498524,0.0269425991932558
"33651","PstI.TP901",5,59519135,0.47336123099686
"9429","NsiI.TP520225",5,59841403,0.281134319294982
"8828","NsiI.TP494981",5,59856350,0.0189215391500561
"2063","NsiI.TP188688",5,60387932,0
"3145","NsiI.TP242835",5,60524133,0
"2029","NsiI.TP187233",5,60546927,0.0417378468220497
"10461","NsiI.TP56980",5,60556567,0.942918942876983
"6451","NsiI.TP414565",5,60592001,0.109333874321697
"5838","NsiI.TP387877",5,60596110,0
"34319","PstI.TP938338",5,60615990,0.119315343049058
"31272","PstI.TP768126",5,60675923,0.706909694974674
"25254","PstI.TP358317",5,60687568,0.503051691920977
"1594","NsiI.TP163851",5,60724490,0.417697673370626
"14975","NsiI.TP795143",5,60727542,0.38477345589717
"1406","NsiI.TP152613",5,60733292,0
"2962","NsiI.TP234137",5,60745046,0
"29577","PstI.TP668187",5,60851906,0.852434358181088
"30767","PstI.TP739640",5,60881011,0.00223198967891348
"14817","NsiI.TP78597",5,60894143,0.486526308051925
"2207","NsiI.TP19635",5,60976358,0.181374963711119
"7306","NsiI.TP437531",5,61053980,1.39244069573173
"13571","NsiI.TP721775",5,61059006,0.326393116534821
"11362","NsiI.TP615566",5,61061030,0.320055397448478
"21823","PstI.TP170602",5,61247827,0
"18132","PstI.TP1126795",5,61332766,0.140360776050163
"576","NsiI.TP111617",5,61371701,0.149047821077936
"11176","NsiI.TP60435",5,61407093,4.33670324453325
"5053","NsiI.TP349864",5,61576850,0.857587257617484
"13412","NsiI.TP713636",5,61642341,0.848283250714253
"11447","NsiI.TP618225",5,61660372,0
"28290","PstI.TP56338",5,61669298,0.895908212475449
"6611","NsiI.TP42021",5,61669453,0.699340122807967
"12964","NsiI.TP689477",5,61671974,0.640737541278017
"13018","NsiI.TP692531",5,61671985,0.394070622673464
"24789","PstI.TP332939",5,61681179,0.265188632635234
"32849","PstI.TP854053",5,61741051,0
"29454","PstI.TP65678",5,61773243,1.33797417050543
"530","NsiI.TP109480",5,61776399,0.275577407627312
"6133","NsiI.TP403009",5,61778797,0.137128372631513
"7249","NsiI.TP436579",5,61778828,0
"14741","NsiI.TP782187",5,61778844,0.0276557763784355
"18755","PstI.TP1162742",5,61778851,1.47911691398013
"24545","PstI.TP31939",5,61779535,0.120576026643633
"6434","NsiI.TP413858",5,61802968,0.44023986625144
"19568","PstI.TP1205896",5,61802997,0.63164818167588
"11858","NsiI.TP632035",5,61932326,0
"27507","PstI.TP502261",5,61966149,0.266460260553955
"9503","NsiI.TP521795",5,61971746,0.108758003537078
"19910","PstI.TP1227306",5,61985475,1.28646855730787
"3631","NsiI.TP271046",5,62000762,0.210738433170006
"24149","PstI.TP298653",5,62014607,1.4252606072647
"15305","NsiI.TP812190",5,62096939,0.180701155470213
"5544","NsiI.TP370978",5,62150520,0.656122216151195
"24699","PstI.TP327087",5,62198303,1.22505114089358
"32102","PstI.TP8132",5,62322828,0.183965319867618
"4338","NsiI.TP313008",5,62324344,0.111577015153862
"11182","NsiI.TP604676",5,62326679,0.620812326895194
"11231","NsiI.TP608741",5,62326703,0.125183229043345
"12089","NsiI.TP644207",5,62326713,0
"12087","NsiI.TP644188",5,62326716,0
"11811","NsiI.TP630774",5,62326717,0.0233702508011732
"9513","NsiI.TP521930",5,62346838,0.608206674462734
"32806","PstI.TP852484",5,62346904,0.147041704691771
"12002","NsiI.TP637437",5,62492247,0.610464638812616
"14261","NsiI.TP757931",5,62493941,0.256458817031337
"34129","PstI.TP927461",5,62500257,0
"14665","NsiI.TP778188",5,62598307,0.209499024447801
"21721","PstI.TP164439",5,62616627,0
"17990","PstI.TP1117644",5,62669180,0.636911650676254
"32996","PstI.TP862178",5,62717791,0.15746211682944
"15559","NsiI.TP824880",5,62746534,0.159632885536246
"30632","PstI.TP731518",5,62754867,0.00288084533618853
"92","GFSSContig13634_134",5,62897134,0.0311952168490999
"22616","PstI.TP210825",5,62921968,0.00319584996168111
"7719","NsiI.TP450884",5,62950295,0.0203831364563264
"13661","NsiI.TP728904",5,62959785,0.149135660102611
"13111","NsiI.TP697095",5,63230472,0.117945198123671
"14483","NsiI.TP768355",5,63235486,0.694188941438323
"12214","NsiI.TP653959",5,63238642,0
"29524","PstI.TP664692",5,63294074,0.0179185600027028
"26826","PstI.TP459035",5,63339873,0
"32869","PstI.TP854919",5,63393112,0.143311096856901
"20398","PstI.TP1255657",5,63399714,0.0971297544643825
"31200","PstI.TP763585",5,63406997,0.592057804997798
"23410","PstI.TP25299",5,63419016,0
"26695","PstI.TP45125",5,63468915,0.133221091679761
"9542","NsiI.TP522935",5,63469064,0.19499726201531
"11994","NsiI.TP636887",5,63469122,0.633026976321426
"5902","NsiI.TP390350",5,63501337,0.214221285652661
"13024","NsiI.TP693271",5,63605130,0
"1801","NsiI.TP175057",5,63614460,0.269930264428966
"18064","PstI.TP1122910",5,63812048,0.0987203615698685
"21359","PstI.TP142535",5,63816176,0.125298936140614
"17174","PstI.TP1068612",5,63878988,0
"11741","NsiI.TP628362",5,63888810,0
"22430","PstI.TP201172",5,63911469,0
"21502","PstI.TP152056",5,64031521,0.196860266257563
"22218","PstI.TP189803",5,64031814,0.328366449374688
"813","NsiI.TP122942",5,64059316,0.318018560349301
"28198","PstI.TP548871",5,64106769,0.187622367693699
"2596","NsiI.TP216165",5,64139740,0.0987426898224621
"9375","NsiI.TP516554",5,64206494,0.73465580333865
"15275","NsiI.TP811153",5,64281863,0.00868158982203617
"9812","NsiI.TP535292",5,64298331,0.056467481538024
"28743","PstI.TP605612",5,64299274,0.0783925524714667
"25241","PstI.TP357486",5,64299284,0.184197048749957
"34078","PstI.TP924020",5,64302242,0.261904527753154
"25451","PstI.TP36913",5,64311588,0.558163078369409
"20555","PstI.TP1263962",5,64333980,0.441637023054459
"10957","NsiI.TP592929",5,64413792,0
"2262","NsiI.TP199319",5,64413905,0.455763037763071
"30480","PstI.TP7230",5,64430635,0.284154726304815
"22670","PstI.TP213522",5,64517341,1.07292876080395
"4139","NsiI.TP302449",5,64583097,0.374618126816305
"17559","PstI.TP1092686",5,64639644,0.0274561660669603
"30438","PstI.TP719892",5,64652954,0
"888","NsiI.TP126282",5,64674886,0.0883479999326634
"22168","PstI.TP187197",5,64682817,1.04856808781522
"11548","NsiI.TP621317",5,64690979,0.0618818213677541
"5733","NsiI.TP381262",5,64698856,0.753726924269126
"10175","NsiI.TP555236",5,64722170,0.385209520955785
"969","NsiI.TP130440",5,64727219,1.5698985552046
"21617","PstI.TP158929",5,64728593,0.355647935963022
"32988","PstI.TP861953",5,64737000,0
"23430","PstI.TP254043",5,64737772,0.0548085551304506
"11110","NsiI.TP601381",5,64818468,0
"7270","NsiI.TP436946",5,64821564,0.375680992010437
"6077","NsiI.TP400078",5,64823015,0.675178082305124
"2293","NsiI.TP200421",5,64844415,0.0389227358872983
"3322","NsiI.TP251311",5,64933354,0.126893270396546
"34182","PstI.TP930695",5,64934169,0.987829722059774
"7886","NsiI.TP4586",5,64942655,0.152500096636306
"2135","NsiI.TP193346",5,64953236,0.479637415631984
"11825","NsiI.TP63121",5,64973950,0
"2663","NsiI.TP218627",5,64986248,0
"18239","PstI.TP1132926",5,65112789,0
"6645","NsiI.TP420943",5,65125368,0.24520563095884
"22838","PstI.TP220627",5,65142255,0.0315466511953105
"35146","PstI.TP993370",5,65205991,0.259805219419084
"22064","PstI.TP18186",5,65208422,0
"8520","NsiI.TP485193",5,65211116,0.250694842698436
"2847","NsiI.TP227911",5,65236276,0.117960246548393
"26469","PstI.TP436512",5,65297246,0.0724648790164369
"21154","PstI.TP133136",5,65324990,0.286166915869429
"1515","NsiI.TP159664",5,65415109,0.810659273799643
"11322","NsiI.TP612384",5,65439681,0
"984","NsiI.TP131130",5,65561660,0.017157888462599
"12719","NsiI.TP677214",5,65565584,0.204769161169685
"9575","NsiI.TP523851",5,65759718,0
"27578","PstI.TP506643",5,65759915,0.232318834487199
"8540","NsiI.TP485736",5,65762198,0.199329825278359
"14592","NsiI.TP774383",5,65775209,0
"14591","NsiI.TP774382",5,65775221,0.616832455424093
"17549","PstI.TP109233",5,65839836,0.636512605457867
"34804","PstI.TP974067",5,65842503,0
"24981","PstI.TP343780",5,65872069,0.961117732895749
"15800","NsiI.TP8556",5,65958362,0
"2111","NsiI.TP19128",5,66054677,0.120218137371685
"3570","NsiI.TP267327",5,66109578,0
"30857","PstI.TP744734",5,66118812,0.314227172743146
"6431","NsiI.TP413805",5,66186490,0.1114396905062
"26548","PstI.TP441981",5,66246036,0.369384075366957
"29341","PstI.TP646971",5,66287911,1.85104964759752
"16091","PstI.TP100836",5,66355299,0
"28281","PstI.TP56167",5,66355886,0.0600238679207021
"34317","PstI.TP938208",5,66503760,0
"1127","NsiI.TP136752",5,66581861,1.64636778092468
"12606","NsiI.TP672511",5,66582158,1.30149395089575
"12611","NsiI.TP672856",5,66582167,1.63432760376959
"12628","NsiI.TP673543",5,66634619,0.461470050114333
"3604","NsiI.TP269417",5,66662923,0.882266404548729
"23501","PstI.TP256814",5,66682279,0.390993354200839
"22881","PstI.TP222648",5,66913366,0.727106603781438
"35122","PstI.TP991736",5,66915728,0.242647498943043
"13806","NsiI.TP736993",5,66921979,0
"18655","PstI.TP1157410",5,66965973,0.162575831728047
"23323","PstI.TP247986",5,66966119,0.160150812874674
"30490","PstI.TP723937",5,67174126,0.496122778458745
"9281","NsiI.TP511255",5,67182945,0.104573774312867
"7462","NsiI.TP441388",5,67184956,0.224034561893497
"16062","PstI.TP1006882",5,67185682,0
"15481","NsiI.TP821305",5,67214261,1.38090624398492
"16002","PstI.TP1003032",5,67237553,0
"13360","NsiI.TP710238",5,67239670,0.818466707523249
"6107","NsiI.TP401641",5,67269122,0
"23735","PstI.TP270259",5,67269901,0
"1633","NsiI.TP166218",5,67270929,0.0166939804930292
"5230","NsiI.TP35810",5,67271008,0.658743716100801
"2420","NsiI.TP206388",5,67298037,0.49573413302987
"26016","PstI.TP403247",5,67327824,0.145623897480646
"11070","NsiI.TP597253",5,67333295,0.348349060301305
"11301","NsiI.TP611508",5,67361698,0.0992888891340733
"27819","PstI.TP525850",5,67376547,0.467092526575751
"30115","PstI.TP701290",5,67409618,0
"4030","NsiI.TP294013",5,67419185,0
"14309","NsiI.TP760324",5,67444185,0
"22055","PstI.TP181332",5,67518317,0
"11208","NsiI.TP607449",5,67524058,0.783644257601071
"15762","NsiI.TP835392",5,67530709,0.348609679737341
"4488","NsiI.TP321896",5,67569701,0.622492745434253
"27735","PstI.TP51756",5,67599254,0.46348598349567
"27614","PstI.TP508921",5,67634160,0.259522304450496
"24578","PstI.TP32062",5,67677464,0
"16735","PstI.TP1045209",5,67682690,0.0540154929764106
"20457","PstI.TP1258511",5,67710146,0
"21913","PstI.TP175391",5,67756988,0.244971522250438
"34608","PstI.TP958148",5,67776513,0
"3654","NsiI.TP27223",5,67793443,0.0737706687930027
"30780","PstI.TP74030",5,67800454,0.415018511893529
"23300","PstI.TP246652",5,67840769,0
"18028","PstI.TP1120231",5,67965222,0.335950266603858
"18696","PstI.TP1159438",5,67972364,0
"34071","PstI.TP923636",5,68167190,1.46628252282813
"17642","PstI.TP1096883",5,68187306,0
"11779","NsiI.TP629725",5,68224235,0.292666501920971
"20611","PstI.TP1267469",5,68261688,1.36253717487157
"9361","NsiI.TP515603",5,68269240,0
"11245","NsiI.TP609151",5,68282440,2.17145524106639
"5229","NsiI.TP3581",5,68467677,0
"23749","PstI.TP270940",5,68495452,1.22846288992956
"2725","NsiI.TP222275",5,68535802,0
"4365","NsiI.TP314190",5,68583576,0.0390302345544497
"683","NsiI.TP117166",5,68593912,0.768014072517583
"21076","PstI.TP1295325",5,68616839,0
"28332","PstI.TP570769",5,68622754,0.00784508175786337
"33360","PstI.TP882242",5,68630849,0.21025628390497
"13828","NsiI.TP738230",5,68631442,0.519970963098129
"24177","PstI.TP30102",5,68699238,0
"6345","NsiI.TP411030",5,68741703,0.593836708899466
"21411","PstI.TP144815",5,68804843,0.160225770416276
"3439","NsiI.TP25852",5,68972497,0.161784027142065
"19237","PstI.TP1186248",5,68988195,0.489155288052955
"18753","PstI.TP1162518",5,69033440,0.356160172445936
"18754","PstI.TP1162520",5,69033478,0.835928127078338
"16201","PstI.TP1013561",5,69038793,0
"15711","NsiI.TP832252",5,69038989,0.433109920789427
"20760","PstI.TP1275880",5,69063426,0
"33123","PstI.TP868739",5,69064644,1.1026552248258
"25501","PstI.TP372461",5,69064710,0.211180649450136
"20209","PstI.TP1245451",5,69088208,0.0393466331129844
"18951","PstI.TP1172391",5,69210194,0.111812297453513
"9818","NsiI.TP536293",5,69211610,0.529159746681629
"7889","NsiI.TP458666",5,69213602,0.527279855518795
"32592","PstI.TP841498",5,69228848,0.179862318440443
"18434","PstI.TP1145813",5,69264081,1.123573148596
"239","GFSSContig18919_2493",5,69363598,1.09824847166713
"3873","NsiI.TP283606",5,69364030,0
"27573","PstI.TP506442",5,69364986,0
"23564","PstI.TP26068",5,69540365,0
"23995","PstI.TP289092",5,69565529,0
"9534","NsiI.TP522698",5,69591371,0.189254803150716
"19552","PstI.TP1204556",5,69610803,0.473930173143327
"23441","PstI.TP254423",5,69610847,0.876756312918019
"21112","PstI.TP131046",5,69611273,0.309122605119949
"27290","PstI.TP48729",5,69611894,0.325342723149597
"29047","PstI.TP629767",5,69639113,0.304606269552679
"34117","PstI.TP926766",5,69640057,0.0903712449521641
"21105","PstI.TP130801",5,69682003,0
"22595","PstI.TP210050",5,69692496,0.382817911410123
"35240","PstI.TP998896",5,69692529,0.339586620978828
"33233","PstI.TP875202",5,69773265,0.315227697076869
"24264","PstI.TP305301",5,69774402,1.12658914019472
"32248","PstI.TP821892",5,69798058,0.091389218245541
"26612","PstI.TP445366",5,69943620,0.413845718903863
"4400","NsiI.TP316126",5,70029072,0.12619982070268
"34951","PstI.TP982613",5,70110986,0
"34407","PstI.TP943636",5,70133582,1.43226026066252
"26215","PstI.TP416141",5,70134153,0
"6959","NsiI.TP428694",5,70138556,0.332097663171358
"20637","PstI.TP1269176",5,70203514,0
"5298","NsiI.TP360765",5,70204599,0.499824485329993
"5052","NsiI.TP349857",5,70209392,0
"31704","PstI.TP791230",5,70209926,0
"5056","NsiI.TP350023",5,70215717,0.00687324516311104
"19485","PstI.TP120033",5,70216600,0.666211472766715
"7503","NsiI.TP442160",5,70281600,0.192527357242109
"28811","PstI.TP610513",5,70330274,0.0240106485135208
"4410","NsiI.TP316781",5,70559371,0
"21329","PstI.TP141262",5,70617576,0.395460181275746
"34750","PstI.TP970530",5,70619912,0.0106746639150904
"32071","PstI.TP81102",5,70638358,0.79543784815658
"32616","PstI.TP842690",5,70657940,0.470825388663967
"19916","PstI.TP122763",5,70686010,0.0554550861323849
"5808","NsiI.TP38643",5,70762469,0.268297261885956
"28235","PstI.TP55109",5,70778339,0.276791123205803
"26647","PstI.TP447845",5,70823654,0.0286113684629846
"30816","PstI.TP742466",5,70851257,1.07030812681879
"34447","PstI.TP946087",5,71135217,0.0954560144682572
"4011","NsiI.TP293307",5,71207684,0.443671471837073
"33338","PstI.TP880890",5,71220345,0.133609063364625
"6649","NsiI.TP421034",5,71242059,0
"18822","PstI.TP1165929",5,71293274,1.36911098367659
"2682","NsiI.TP219395",5,71337038,0
"31067","PstI.TP755723",5,71342674,1.15635160640779
"30809","PstI.TP742343",5,71343142,0.0902239409956184
"4728","NsiI.TP33290",5,71366997,0.292662109052212
"6601","NsiI.TP420042",5,71373521,0
"10971","NsiI.TP593472",5,71516137,1.00524696223787
"16358","PstI.TP1022824",5,71540728,1.11175675423316
"3704","NsiI.TP27467",5,71540730,0.302665429631617
"20234","PstI.TP1247114",5,71577485,0
"3344","NsiI.TP252876",5,71578357,0.236878367047209
"24543","PstI.TP319342",5,71584607,0.103399896415944
"30503","PstI.TP724345",5,71593518,0
"30308","PstI.TP712192",5,71599707,0
"974","NsiI.TP130543",5,71599733,0
"1061","NsiI.TP134222",5,71599752,0.176575399365159
"26776","PstI.TP45563",5,71604519,0.25668481294761
"10926","NsiI.TP591612",5,71627751,0
"33800","PstI.TP908809",5,71667156,0
"23224","PstI.TP241461",5,71687514,0.00335266322021399
"25764","PstI.TP387793",5,71688131,0
"16616","PstI.TP1039463",5,71695051,0.18616392414253
"11638","NsiI.TP624216",5,71711064,0.31913076521528
"12641","NsiI.TP673962",5,71715889,0
"12315","NsiI.TP661680",5,71728830,0.917204184924468
"28392","PstI.TP575715",5,71730598,0.051795274628259
"28393","PstI.TP575738",5,71730598,0.057175473173243
"28395","PstI.TP575882",5,71730598,0.0383331160002138
"773","NsiI.TP121022",5,71744727,0.431100470174792
"1692","NsiI.TP169322",5,71759480,0
"30087","PstI.TP700084",5,71759520,0
"27324","PstI.TP489102",5,71762278,0.3774150260929
"7226","NsiI.TP436044",5,71762287,0.325851132959983
"8864","NsiI.TP496857",5,71788801,0.332302060230448
"26887","PstI.TP461600",5,71789531,0
"29714","PstI.TP67872",5,71823060,0.198769893530079
"26861","PstI.TP460758",5,71830960,0.297450162276172
"34279","PstI.TP935895",5,71850074,0
"25799","PstI.TP390249",6,18421,0
"904","NsiI.TP127144",6,35696,0.332610727940444
"1165","NsiI.TP13915",6,74720,0
"35021","PstI.TP986934",6,96946,0.206310429592877
"34555","PstI.TP953356",6,96974,1.20509165601281
"7439","NsiI.TP440856",6,107701,0
"23788","PstI.TP273083",6,177337,0.997530675227975
"761","NsiI.TP120820",6,195244,0.00858176761305783
"20926","PstI.TP1286135",6,255728,0.161320828889592
"34618","PstI.TP959936",6,303312,0.766434184363711
"26147","PstI.TP41227",6,384882,0.359788876649805
"25488","PstI.TP372159",6,397980,0.52319196809395
"5989","NsiI.TP39503",6,432073,0.543314463442492
"26370","PstI.TP426779",6,445806,0.457872654841545
"25200","PstI.TP355315",6,456604,1.01850526785012
"20401","PstI.TP1255794",6,462268,0.718600489550913
"31505","PstI.TP780124",6,469198,0
"25650","PstI.TP381857",6,486129,0
"16338","PstI.TP1022225",6,509897,0.421001821142065
"5100","NsiI.TP352027",6,536599,0.676973433856255
"11023","NsiI.TP595534",6,549674,0.43593857245702
"5099","NsiI.TP352026",6,555824,1.55596181417447
"28766","PstI.TP607222",6,627440,0.457544495384655
"32340","PstI.TP828408",6,661825,0.279336757183391
"33552","PstI.TP893993",6,796417,0
"21116","PstI.TP131208",6,799658,0.23652374701656
"26795","PstI.TP457236",6,808796,0
"18544","PstI.TP115100",6,808926,0.179049332422258
"28871","PstI.TP617664",6,869486,0
"20529","PstI.TP1262893",6,983689,1.09126433283074
"20530","PstI.TP1262907",6,983691,0
"22348","PstI.TP197311",6,984033,0.103744854786377
"20668","PstI.TP1271081",6,1003618,0.337323111268086
"11737","NsiI.TP628256",6,1027945,0.522483203952823
"28976","PstI.TP625061",6,1050314,0
"2678","NsiI.TP219039",6,1233541,0
"20716","PstI.TP1273759",6,1250118,0.318955583972647
"20328","PstI.TP1251861",6,1326750,0
"34669","PstI.TP96447",6,1371354,0.888247263485204
"24139","PstI.TP298201",6,1375822,0.213003146661919
"34360","PstI.TP940785",6,1379236,0.462006386032864
"7243","NsiI.TP436473",6,1386687,0.0148076335965901
"11359","NsiI.TP615501",6,1436061,0.466230378232085
"10918","NsiI.TP591474",6,1519184,0.538017390991056
"2823","NsiI.TP226618",6,1519416,0.437002371572336
"7471","NsiI.TP441583",6,1520280,0.316262742331511
"5277","NsiI.TP360056",6,1535888,0.0871127393409714
"2509","NsiI.TP211940",6,1544107,0.187955372352153
"19655","PstI.TP1212201",6,1555366,0.992418997148882
"319","GFSSContig20569_1650",6,1588235,0.0507071497245156
"25269","PstI.TP35902",6,1610136,1.58183492100928
"17133","PstI.TP106584",6,1659121,0.473794504704664
"1288","NsiI.TP147734",6,1671628,0.0412368639829006
"14742","NsiI.TP782379",6,1780130,0.460305356424794
"28719","PstI.TP60284",6,1845370,0.348226159103706
"1811","NsiI.TP175436",6,1850626,0.0916550990028973
"32653","PstI.TP84489",6,1850636,0.242150254737468
"32670","PstI.TP84561",6,1850636,0
"783","NsiI.TP121308",6,1857305,0
"32332","PstI.TP828009",6,1861553,0.076139928766279
"30257","PstI.TP708834",6,1910148,0.0608066997480091
"31403","PstI.TP774963",6,1911989,0.31457000795691
"21638","PstI.TP160013",6,1913467,0.355010752336286
"26105","PstI.TP409573",6,1934495,0.290871925537906
"27000","PstI.TP470569",6,1961291,0.238770244027526
"32398","PstI.TP83171",6,1961375,0.676747466184669
"35064","PstI.TP988627",6,1967395,0.131709718520149
"24437","PstI.TP314240",6,1992492,0.286776225775116
"2351","NsiI.TP203570",6,2078276,0.4639902280094
"20180","PstI.TP1243819",6,2081638,0
"20181","PstI.TP1243820",6,2081667,0
"32708","PstI.TP847161",6,2152129,0
"23141","PstI.TP236931",6,2153286,0.804411268605085
"21745","PstI.TP166492",6,2200069,0.385371651532453
"28127","PstI.TP544549",6,2226986,0
"27467","PstI.TP497885",6,2229119,0.390167873050415
"32452","PstI.TP834194",6,2364305,0
"17177","PstI.TP1069097",6,2377541,0.724104853974158
"15687","NsiI.TP830794",6,2409573,0.0022643721667878
"29291","PstI.TP6439",6,2462612,0.236673680754165
"20682","PstI.TP1271833",6,2485726,0.327096728964355
"25497","PstI.TP372403",6,2500952,0.0648827643040544
"15337","NsiI.TP813329",6,2519447,0.116594208959845
"3543","NsiI.TP265897",6,2642130,0.214042245723721
"11915","NsiI.TP634153",6,2671374,0
"5582","NsiI.TP373425",6,2804111,0.412800122225355
"5579","NsiI.TP373335",6,2804121,1.06046824276742
"12737","NsiI.TP67832",6,2929664,1.07395619515606
"6982","NsiI.TP429477",6,3007296,0
"23988","PstI.TP288752",6,3050548,0.804602470214506
"11368","NsiI.TP615657",6,3081160,0.0867506556655672
"24760","PstI.TP33096",6,3180162,0.656487734316775
"14372","NsiI.TP762935",6,3182336,0
"23212","PstI.TP240804",6,3194811,0.185856095728569
"3201","NsiI.TP245202",6,3260933,0.0903805118947323
"25334","PstI.TP362447",6,3260933,0.0797809216084736
"3819","NsiI.TP281124",6,3260939,0.187331867807972
"23587","PstI.TP262348",6,3334629,0.124656942988962
"30850","PstI.TP744252",6,3334644,0.00177675104101363
"24925","PstI.TP339994",6,3571650,0.0210063149939106
"1352","NsiI.TP150021",6,3606893,0
"9303","NsiI.TP512362",6,3628759,0.205862453016513
"17560","PstI.TP1092694",6,3754118,0.195444129889156
"17585","PstI.TP1094055",6,3834577,0.0983436513625415
"27958","PstI.TP533938",6,3839549,0.114209141133501
"18944","PstI.TP1172225",6,3890042,1.56665207792679
"27665","PstI.TP512560",6,3895073,0.21063111372305
"31126","PstI.TP758998",6,3899613,0.542573792006449
"26447","PstI.TP434866",6,3914949,0.804607004074951
"33665","PstI.TP901714",6,3915493,0.164906875089971
"29795","PstI.TP683635",6,3936964,0.60731786060396
"1221","NsiI.TP144537",6,3960734,0.196892918906098
"15019","NsiI.TP797191",6,3979673,0.54656642361352
"8930","NsiI.TP499923",6,3981325,0
"25297","PstI.TP360245",6,4260794,0.157640607652191
"32179","PstI.TP817955",6,4266645,0.19602134796832
"28589","PstI.TP5904",6,4272324,1.21223276165585
"10724","NsiI.TP580268",6,4463658,0.175131876077027
"31049","PstI.TP75435",6,4525964,0.325773047807657
"34510","PstI.TP950372",6,4589125,0.49329474047889
"7733","NsiI.TP452162",6,4678822,0.169710965681986
"32716","PstI.TP847907",6,4721495,0.971208302680033
"10659","NsiI.TP576558",6,4722794,0.147611661602904
"5920","NsiI.TP391270",6,4872841,0.600451735724145
"4971","NsiI.TP345981",6,4907495,1.89661391762166
"17510","PstI.TP1089540",6,5328843,0.122809391519567
"16648","PstI.TP1040960",6,5575670,0.105664797392687
"5717","NsiI.TP38028",6,5645718,0.240140419566595
"31985","PstI.TP805729",6,5877749,1.09075921978314
"517","NsiI.TP108822",6,5886763,0.0315915805540063
"21515","PstI.TP15282",6,6025251,0
"4544","NsiI.TP32455",6,6026230,0.177991162198324
"22464","PstI.TP202889",6,6077060,0
"22465","PstI.TP202899",6,6077089,0
