"","Name","Chromosome","Position","Surv","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","TFN.","FNMain","FNsmall","FD","SRD","ADD","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"1982","PstI.TP397988",4,54041708,0.0136499491077229,0.338203436389523,0.350503058108866,0.661241310598452,0.733092358621842,0.41659419232365,0.133698152994402,0.739036737436073,0.603453370926478,1.24665727387012,0.990712337938494,0.135372725909052,0.605925697952176,0.94022512644289,0.788133731070461,0.514595102335174,1.88119354861985,0.0715363638940046,1.35179193124337,1.27765911413533,1.34478631202955,1.42215069443046,1.31100603913927,1.27495578850949,1.382748210308,1.39369947137077,1.27566637202716,1.33576476520964,1.39560089394429,1.31811206538116,1.4130252284118,1.38930381124669,1.74336651762138,1.67223275179715,1.38835744729885,1.38988644550988,1.36846007575705,1.46887309522211
"2949","PstI.TP827038",4,54042262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2216","PstI.TP509694",4,54072592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3357","PstI.TP989059",4,54451954,0.276013535868748,0.23888515334084,0.447681859354799,0.342806768518652,0.339606556256296,0.446367858523157,0.175843098590595,0.482159986651567,0.317365540405213,0.577557316296998,1.06636163247279,1.09484041697767,0.204581451272575,0.699244014969494,0.219364859877434,0.273479908739003,0.303523299137031,0.894737803003256,0.174497157639157,0.113975054790299,0.098077984443669,0.0928118169353449,0.164489720904711,0.110881198130381,0.126165464476389,0.113304815618428,0.144640094537046,0.0720554661791974,0.0581852320372335,0.138946752251579,0.174842740154297,0.119386513621581,0.147657334655829,0.0549656009394484,0.0987848980192537,0.118077392476604,0.089510985894037,0.157312065358928
"2231","PstI.TP521327",4,54492451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1788","PstI.TP318872",4,54744673,0.261786024770767,0.585399345425394,0.0792199529913429,0.332059632975147,0.966379288321179,0.679728223209105,0.0559764055093371,0.66871234801307,0.712653479894762,0.92731968064461,0.628214364799177,0.634447807130234,0.751149011105693,1.03398067806644,0.766173036322827,0.185952686144416,0.228272731668872,0.214613973754312,1.08401448518085,0.996316375808444,1.33095144320248,1.27839843574724,1.20079090314103,1.01695815601029,1.34483734496928,1.37227670550044,1.20927952137163,0.983803734569895,1.25119896594628,1.36173796678681,1.03599920106279,1.12069371861235,1.44931748841585,1.29499304972,1.27611394513554,1.35522515031456,1.26359832412497,1.10023596097175
"2831","PstI.TP780370",4,55054662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3207","PstI.TP927411",4,55321457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033","PstI.TP1150046",4,55510631,0.318776905715249,0.752249521197012,0.288629165767579,1.25216113826909,0.878573208839638,0.685073680894817,0.182925669916814,0.435510357374235,0.316156535014381,0.819657260751732,0.00493830818555773,1.61473833243987,0.0916830585804914,0.215005035876917,0.838065646844043,0.497449857182454,0.527128873859911,0.76043042468939,0.768367593387896,0.784701545571034,0.729035452352499,0.7065097950485,0.771048046200287,0.747911583727509,0.7273747198272,0.689336477823021,0.73547023470864,0.668504493221223,0.720666665925252,0.805266962439922,0.715881043693799,0.703588048992814,0.796432654415623,0.690862508480773,0.721632936432503,0.704761272550116,0.746632818077439,0.725525660138679
"1349","PstI.TP133743",4,55575218,0,0.377639161897509,0.581353221435513,0.188480785941366,0.452256469279259,0.00168739507978507,0.201170086694573,0.115057938526013,0.104590925944823,0.280719200017873,0.136790040073585,0.549839280368317,0.0563301728589,0.15753616676879,0.134918640384902,0.00460429309190068,0.650862851904422,0.861533625600217,0.0430780887479213,0.112577894261972,0.010260149297151,0.0478527246150313,0.0518177710007786,0.131522574592436,0.00431149690455618,0.0185002674651077,0.0797014815857195,0.176761041336227,0.00351251673239177,0.0013318638423019,0.13881922976345,0.158923579017505,0.0199247215482821,0.00478380515051488,0.0292877620774291,0.0134444310023663,0.0176478581632591,0.125639610591735
"3037","PstI.TP857726",4,55633086,0.958486624967453,0.214556513961336,0.137663473496377,0.183882512521336,0.113883954028935,0.694107721600792,0.0872478411617744,0.0615918113813714,0.157498749828789,0.0238989006331373,0.166082567878445,0.15074476375368,0.107056006438086,0.0438174647445694,0.255012810711101,0.27073690866996,0.139057274048215,1.1747880791952,0.0438904215315202,0.0512918239534562,0.192955977405525,0.186042140973128,0.0680922630361949,0.0850645696990952,0.242617191134314,0.20850025349554,0.0925495220621255,0.062483107810819,0.259122922142334,0.173310131654213,0.119462659799027,0.169329961300349,0.170831456715398,0.0600736819582463,0.175332851431304,0.214916142130221,0.200797126126028,0.129895739634154
"2882","PstI.TP802412",4,55643788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2406","PstI.TP602651",4,55651212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2638","PstI.TP707030",4,55665489,0.0945482544153211,0.0590095501321698,0.1010924312517,0.109477363228512,0.22648238436815,0.290826144760186,0.0879721710134001,0.12202958685336,0.256307481914853,0.552327247459853,0.561221031203641,0.694069726980992,0.994772222925194,1.53225870666091,1.71107136410969,0.34686956416175,0.401692946414698,0.627247926822702,0.87337100726343,1.08573987151745,1.02581212091561,1.06954752834303,0.868065853793201,1.1293404338015,1.01694829097711,1.12641125254385,0.903007062229999,1.185252660059,0.90946548543227,1.18545268781849,0.743473212837997,0.639768352551097,0.580507682781148,0.763512409735739,1.04959832282179,1.08958051123992,1.01826204856603,0.723557069154264
"3078","PstI.TP875578",4,55697620,0.537003697311467,0.698707834580854,0.256726064586557,0.379597623362071,0.256573074795907,0.883092146745506,2.13098170034802,0.979732382095278,1.046562183579,0.563976521302733,1.75447959387275,0.912106126047571,1.12547734761581,0.693603012239379,0.701045853682215,0.529542321169995,0.0176237878798667,0.766939402098792,0.52809690108194,0.641649271943578,0.648816011380382,0.676530363429209,0.549930464858237,0.683577354757534,0.646312882057245,0.72094682584603,0.593179883250828,0.753441210073006,0.631369616286635,0.745175877029956,0.668570430717942,0.490072052900571,0.486363873968507,0.756606379705572,0.660048228304482,0.694449516667706,0.675093405468952,0.628263041239471
"1479","PstI.TP187778",4,55772813,0.841003270649679,0.448010864234062,0.601370374395557,0.0775608693900099,0.455354971106297,0.538887929355296,0.417392093830693,0.75993580691681,0.923036739019203,0.510334225479804,0.18498473134322,0.736615013985221,1.43522942675889,0.925384354566489,2.30180425381728,0.558856235014987,1.13044708869142,0.588720261963553,0.251059873793101,0.385118655450591,0.239623344519424,0.272650815088682,0.264907630103324,0.408181686671252,0.257110263394761,0.22913150799726,0.32590751269174,0.364852307001216,0.200308809245194,0.249506820808532,0.384387527034403,0.307162052039324,0.115187124450299,0.0756674913004887,0.265362523883187,0.242244732650467,0.238880302661921,0.332599140766098
"445","NsiI.TP521175",4,55787564,0.423300216704478,0.551282730279311,0.00197053892275067,0.818057736208466,0.396772693373477,0.119648685988878,0.260125815782543,0.0339964395349488,0.00681376716967574,0.00783676487004329,0.186533290976317,0.0851407472759363,0.513244923605979,0.569962487287252,0.704469508207296,0.149601297049061,0.259360993252175,0.0727378686702943,0.334266432424519,0.404498309701463,0.305806638474783,0.318169779152856,0.32111855841268,0.419416449006492,0.274230325359847,0.35040221622794,0.350940259124712,0.47064925521078,0.274112325975902,0.426595800749758,0.571369336800198,0.367501492620896,0.180329954336051,0.350839832778304,0.318821510130111,0.326366284539147,0.341007992298405,0.490041286179678
"898","PstI.TP1083079",4,55888724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","PstI.TP1169832",4,56534152,0.170626168964982,0.61307870839446,0.481390680801389,0.636725591085805,0.622756121474554,1.04258795523592,0.216230686328971,0.884956240303366,0.99765855192925,0.90051521914272,0.44331310202533,0.0411045205346731,0.00114837174310788,0.0448893260715017,0.0546222576165706,0.211742000162939,0.503606297831014,0.626015099975231,0.0818838309238474,0.106344822376993,0.337173834013041,0.344950325368272,0.103810742860589,0.125854022599984,0.342842886192069,0.347310620517593,0.149139231716348,0.17124237359756,0.347014466302262,0.323232718397547,0.183635512293513,0.110258118597094,0.13961477242538,0.172073183581232,0.317514909313326,0.33770130101835,0.307292976366147,0.166955378282574
"1826","PstI.TP335471",4,56710032,0.534997195687188,0.166739902305223,0.0916015788102485,0.0211877209119611,0.109540602020063,0.809547356954005,0.482326133861276,0.138277985194134,0.267764090556744,0.044077043368747,0.883625373263471,0.00121109000260647,0.000910480708155802,0.18085549475417,0.243445783849869,0.196100727190816,0.0342900506355616,0.325054483775254,0.46694836996551,0.489210691438271,0.368815909023342,0.36050554788457,0.439024523701426,0.45666487435355,0.342789467393217,0.330352618888993,0.425397225945572,0.423217284398638,0.278848659309406,0.351050576879444,0.410755497450615,0.353540466327687,0.28939238728924,0.272708858647993,0.373979630293407,0.338617827443645,0.32501633806839,0.387566674301632
"2892","PstI.TP80571",4,56807073,1.12615731750135,0.96126482488163,1.4373524918669,0.350495343442791,0.734118787824247,0.747239135229765,0.651083715026255,1.00058752400508,0.831612299519016,0.375030056496976,0.0638385191248509,0.530151523759343,0.799316292963416,0.367364314111728,0.259798681599491,0.0375899689748048,0.726109970665728,0.657173132963443,0.1080659921548,0.0970902461222304,0.0294951912301113,0.0237822675072613,0.0989259651703341,0.0933538218239026,0.0134814063741289,0.0187816829399907,0.149393206775359,0.16098613030975,0.0379474883345663,0.03356980037583,0.136532882778517,0.0917177873274968,0.0434425742586638,0.0357830403220462,0.032298999840919,0.0193956708621308,0.0549246384596725,0.10383318718883
"2961","PstI.TP83255",4,56842889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","PstI.TP128515",4,57065304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2035","PstI.TP421127",4,57085377,0,0,0,0,0,0,0,0,0,0.343167996474143,0,0,0.870539812669999,0.579350597083119,1.02668489451841,0,0.340108336873931,0.0939708344313601,0.369815424006173,0.281712211022101,0.298277954692394,0.250556781776768,0.354664016054852,0.285925894653844,0.26078871453766,0.274418969213804,0.401433374829529,0.350897858446747,0.290988641970901,0.246703621257225,0.252141277672464,0.247603614698364,0.106036431673744,0.303636258775284,0.273661814247451,0.271570678581359,0.292839588880751,0.243006596724879
"2524","PstI.TP661203",4,57100807,0.339591261631844,0.644451581151097,0.151667722824593,0.268506749047598,0.702487580032764,1.17649124099397,0.473851202769305,0.665931431119348,0.660511627900044,0.526561263347169,0.324964212289413,0.157849854413133,0.0108706948134503,0.200970388677096,0.61687718789995,1.04277097144305,0.816396148956223,0.0639651357380815,0.971456453146916,1.00634914432741,0.993117752798004,1.02830815367681,1.04524032772105,1.04425450068589,1.10397395443559,1.02358968505287,1.02800410021479,0.977014835871124,1.09537812647725,1.02031122246497,1.03413955577361,1.07276931622962,1.14354041521064,0.954752472589316,1.01434758970076,1.05197891632591,1.06404242843587,1.05991669425955
"1536","PstI.TP213688",4,57521992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3348","PstI.TP98675",4,57524900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1961","PstI.TP389257",4,57600751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162","PstI.TP1199069",4,57736484,0.0596948459575872,0.102040881656111,0.32052444949676,0.0177018095397813,0.00881257575106842,0.189969118387884,0.172697206223432,0.139813244322923,0.103072850237673,0.00915908096853684,0.462047226097336,0.0553833161514991,0.0388996362952987,0.0264631376970349,0.0551192005363622,0.589076603679136,0.352695944883964,0.00263844548710067,0.0256223560982316,0.00318846506167463,0.0235258991235677,0.0417713010642436,0.0377659107964159,0.01093864031858,0.0301820876574482,0.0551636746575261,0.0862663285181769,0.0309201940314497,0.0350423935739836,0.0702199793145104,0.0162005245472995,0.0225424660489986,0.103681816838339,0.162080777062829,0.0302172326163201,0.0442615271703643,0.029142604108449,0.00545238906354806
"3132","PstI.TP894258",4,57750214,0.0325639411895086,0.0363607080017217,0.206889026758678,0.0389727584346614,0.122414621912677,0.478645241686479,0.390904337559717,0.135772994642926,0.0934904957193571,0.0710243006893071,0.51387220203338,0.230783123649831,0.684914310596035,0.682152450270108,0.456639969270099,0.0876650760116215,0.174598995778785,0.0221100908340077,0.629909596110269,0.583891486246865,0.397932095367991,0.452928847018115,0.624223230011458,0.592520538644287,0.426947470770998,0.462439158358945,0.579690698630551,0.601489887808233,0.432239105372136,0.463914171122483,0.749091190337665,0.918738485943363,0.77669252459447,0.897984448876382,0.446205366204004,0.455810635302565,0.469657651591237,0.793501536217485
"1029","PstI.TP1148070",4,57865747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2899","PstI.TP808392",4,58052669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1861","PstI.TP345727",4,58070330,0.275125446525105,0.38135889301817,0.144782098836581,0.643292036735121,0.655906432519136,0.00463083356030239,0.0545469930047274,0.206242386841896,0.219757500560575,0.285480465045202,0.298532181269198,1.13344761092277,0.0309084701978049,0.196882330921668,0.00791628987963827,0.987077011210729,1.13413720210856,0.142359296587767,0.38552876697666,0.42448634628224,0.421145341832607,0.450326793380998,0.396864655605006,0.485555577630652,0.479372346316683,0.476262019776762,0.456062535472186,0.511707656884534,0.468015421468556,0.453569244276708,0.507145903224186,0.601178132200661,0.560915717951996,0.452491309350599,0.436728690701656,0.477190669099788,0.468940103209541,0.530061244755897
"885","PstI.TP107349",4,58096875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1693","PstI.TP283944",4,58233546,0,0,0,0,0,0,0,0,0,0.0121996652555727,0,0,0,0,0,0,0.418980119772973,0.0452525076964666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1692","PstI.TP283938",4,58233574,1.05980227518952,0.398882712383895,0.0613516700369829,0.363679758087384,0.369792983466051,0.0894804374051988,0.419080615375805,0.359790537388434,0.324486967648936,0.372982103457851,0.0607980555786578,0.269322567196072,0.118242495434357,0.0713798404649098,0.236115027247257,0.814127829332595,0.123341713399,0.115037472179386,0.725808224646872,0.686665553887452,0.605428122924641,0.580128337755523,0.692410813807348,0.706817907208494,0.640346616097406,0.572629338460897,0.736662707588528,0.675810917555448,0.532698235632229,0.495203072674898,0.695753214714939,0.977773217701237,0.668683409241494,0.592357362364103,0.600532193010718,0.599291687196271,0.551904710235615,0.741961954142794
"327","NsiI.TP444747",4,58371791,0.0398934624771106,0.696981171955871,0.455581203771828,0.626217322384688,0.974840959079774,0.376464483810816,0.151828867577925,0.249477274047834,0.321681208486796,0.390282646910392,0.246996285791621,0.374119913179003,0.0680497933788226,0.260229416915884,0.0753951376418622,0.363198093391919,0.258220305196719,0.60681212866713,0.44095141720988,0.485847988528426,0.553743106628004,0.602712611801562,0.426823867586523,0.473652587071002,0.516467178269443,0.641894489002635,0.417884813228475,0.464337279272304,0.487385653482986,0.697792428232315,0.293523811311824,0.307119906843796,0.281753613050602,0.254199873344984,0.574058729798967,0.594659087985884,0.542099753587588,0.296187749081916
"836","PstI.TP1049411",4,58511842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3316","PstI.TP969702",4,58874917,0.277171508165464,0.189163058444606,0.413309223451674,0.0634971987235783,0.0295693090391751,0.207339066142746,0.178300217652294,0.0173605246579601,0.00485040139943039,0.0847380547667144,0.215825584418741,0.171177022272392,0.046689158311609,0.100747362197144,0.0594870627799155,0.203743234096916,0.0747534536606874,0.298739165850745,0.338513359689707,0.351266238751893,0.185162699362161,0.162460976145365,0.357550305678801,0.318897122452094,0.157327799698225,0.166495492175798,0.286568655487463,0.294744706734794,0.155913028560141,0.162282698203996,0.158127253828179,0.229449890242197,0.121798090104211,0.244678090217884,0.185166204836266,0.16860530815589,0.179728018753747,0.171694891948727
"1167","PstI.TP1200707",4,58878410,1.70690228586395,0.27711507525917,0.254360199736511,0.203631347006602,0.414754710402745,0.0185526752492263,0.0838084624482192,0.318604105319556,0.333259209768762,0.396983233113118,0.335505820991885,0.0714736683376349,0.192591779749643,0.228277403699199,0.18891656294215,0.372674551044321,0.104554117394897,0.194207885712898,0.686807573191762,0.63005132241731,0.496183020302858,0.517266378564958,0.691425634570442,0.592337716181834,0.464531813289124,0.519963108444743,0.659578740221793,0.596163162926195,0.522016510090931,0.570268305155521,0.660370447825138,0.453643644880633,0.289812056585227,0.432748068688857,0.522115690710987,0.505776233197173,0.556939912832261,0.581867036871852
"344","NsiI.TP453307",4,59001286,0.0120903234882627,0.304613966211576,0.0505133620461112,0.504920056740217,0.546400661768059,0.167748562263227,0.23494016166444,1.00209465506979,1.05720593769313,0.409827317904111,0.529820525082826,0.251549036975109,0.971877487557349,0.474816583848953,0.665605345783152,0.457892377457172,0.262035213519903,0.704025491943335,0.210569824245316,0.212368507933933,0.0644292750631636,0.102367026703909,0.214620811622675,0.178886155675323,0.0432383380661649,0.0629272419441574,0.173334753293636,0.136338745647593,0.00778864159269527,0.0971726719778684,0.0725733500937753,0.148351088804214,0.0245154759928975,0.202787900795962,0.0973361818504265,0.060205525905762,0.0560653412770767,0.0854819415104947
"709","PstI.TP1000572",4,59072057,1.26542896750293,0.405745625182658,0.430828707203115,0.373205755703701,0.560924403076575,0.161379753874818,0.348021633360557,0.744102593559204,0.49893445909524,0.856844690431749,0.0294562761013406,0.211831019533047,0.0372321924806278,0.189791149285147,0.0801580308845001,0.231255964056054,0.0505677071392478,0.19034081726599,0.0595715743784373,0.0366577461602144,0.0457048175022685,0.0113334284138785,0.0447715437421861,0.000925070986280993,0.0755095153885528,0.0367496151417962,0.0512104426130575,0.0291005513829823,0.0496104377867678,0.0174932084492876,0.0116228569383693,0.0841118530260638,0.135565435200069,0.0243519443204846,0.0182011965641817,0.0472540053923328,0.0246185264569695,0.0152304744407554
"792","PstI.TP1029730",4,59112616,0.648463811308562,0.183981426199716,0.427203891272598,0.0916588945756236,0.0415843915716519,0.360012837327639,0.419008863459683,0.316312107538608,0.359602353525077,0.0563307228362618,0.184176144553958,0.0745657755443273,0.318896414725684,0.728507595777445,0.0256537973336272,0.153896620443656,0.176937565799082,0.33056004478325,0.21113942511675,0.18689502678379,0.203287148318508,0.198731225760582,0.275730031788545,0.211751109303948,0.222622650528473,0.197224021326114,0.243277846328287,0.271263557303406,0.283469214778663,0.174259336362985,0.304695749443798,0.200140761185138,0.186772342031724,0.101005692410406,0.200562172091957,0.20684549416117,0.246537149709773,0.267709336545214
"2499","PstI.TP647611",4,59195320,0.759236157914033,1.09252792292544,0.982917188432996,1.03108504285968,0.838309654247092,0.676427009720129,1.85544280977357,1.93583643078792,1.74571781500877,1.74417216362049,0.253559213167439,0.407699352643124,1.60728655669439,1.58016283208828,1.84993691852774,0.323828791105617,1.27465065711385,0.388168476647048,0.437334790919902,0.412015194450784,0.38700191604988,0.376929966559554,0.412508469168863,0.391127192144443,0.366304824049802,0.419612741257739,0.444733041486583,0.385530780236861,0.396986091862805,0.488225720776516,0.750225984449232,0.431719649265142,0.473853804716693,0.363113858256074,0.385163346562278,0.401957767475314,0.428924036036308,0.65329441651846
"2895","PstI.TP807231",4,59272271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","NsiI.TP608014",4,59335265,0.388284394882955,0.0617461251010689,0.104724211971042,0.277808710263243,0.0656519072906222,0.152566916961048,0.213902257920305,0.28807270323252,0.226262976381193,0.426904624642103,0.427298274260496,0.273966004370501,0.00475848368500444,0.227968462112253,0.376715114073074,0.111927176668391,0.577842123189507,0.0322883647460129,0.33739400244025,0.350135280605744,0.23337053239669,0.248513426303055,0.363965015094048,0.359115806640425,0.232913069537656,0.23643817134081,0.325381715264811,0.332620506853,0.20877152751573,0.167807973158216,0.306120315176777,0.254689464129027,0.215116522359426,0.250094489417873,0.251707798089163,0.239578646962773,0.216765263913271,0.290388929755215
"638","NsiI.TP746666",4,59482378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","PstI.TP39923",4,59505323,0.367838411033518,0.549596236584683,0.550921133328383,0.846725799552592,0.450618562770034,1.50327743655607,0.167954579501485,0.432744818303938,0.217804209793485,0.216072796616562,0.0997480156116559,0.134780415569956,0.130195483184527,0.0555310302504867,0.204267997844704,0.0752261449104218,0.250419361394679,0.118138399095564,0.353128999508649,0.332203752720104,0.331420266938514,0.303356261631076,0.311554437565344,0.341937245525071,0.336915406449929,0.281834705774153,0.29955099130736,0.396417658259342,0.368679897444852,0.197286906749599,0.148433865217292,0.391355648018116,0.305307278557881,0.357627503708969,0.316538670547178,0.30104841098042,0.311787636080549,0.206045979442384
"342","NsiI.TP452950",4,59507302,0.0418838825543205,0.664435007445185,0.655304656507328,0.543386840067923,0.882698979942714,0.749075450261584,0.200666856030965,0.0764309731647744,0.0739552789395568,0.060775843726203,0.674888876010833,1.2622684346892,0.33860742369154,0.16353454601464,0.000445620693758381,0.0577225714562323,0.0570492746866434,3.14318110413164,0.0179637153842727,0.0437047431917462,0.0132220822722476,0.0324043559932569,0.0278763254762484,0.0574875266509394,0.00832097590155819,0.017639149444656,0.0504544324380541,0.0312964380058714,0.00572849716582293,0.0463242755560996,0.01461054842804,0.0712309030577361,0.0137818158287965,0.0993759618387736,0.0255782014985138,0.015582989658674,0.00964883158650931,0.0252309013274916
"2326","PstI.TP548830",4,59544955,0.385927011842499,0.226396693136815,0.0684876037173689,0.415635183637525,0.348224918347516,0.565850189978275,0.0415404862162957,0.504327376486316,0.315821531152455,1.07652495493381,0.335366855407051,0.424855323884409,0.0410347920451244,0.311102921260164,0.341582457815612,0.735310829403155,0.409235538489431,0.271235096932951,0.198065428440417,0.184027577478132,0.326634584722451,0.34335288261482,0.18741890745213,0.163294642802012,0.277797562692248,0.353787110413207,0.155460702473229,0.130765577347323,0.364272704364829,0.324749155213096,0.377431200445526,0.222203794451272,0.170167903986048,0.169592025736976,0.323759501828997,0.322586469243064,0.313959822116725,0.322900830821483
"1977","PstI.TP396492",4,59554328,0.164591788146496,0.0646925079212655,0.0847775277531013,0.231583019111375,0.205105597447465,0.0939410016587055,0.00627370195115599,0.092506106417319,0.0762578758086115,0.146238628543718,0.669308799366786,0.126082317071298,0.0902727799329763,0.13326199965867,0.071702381409757,0.231976628217107,0.180451193064554,0.366604139408754,0.175633737212479,0.183704460385482,0.194957463904354,0.196805792740909,0.165786764879092,0.18635684855106,0.204041145238338,0.186221800442916,0.183712463333152,0.153415410678253,0.17719990642324,0.191493146727657,0.174562321487827,0.21133150022671,0.17820537114179,0.303639302360566,0.19502016495499,0.191984112287976,0.180888084601858,0.187848176583517
"2985","PstI.TP839365",4,59601391,1.15799428469336,0.135163332722905,0.051030848220695,0.0671891541278831,0.309895361189844,0.0144790929117175,0.0291061395564823,0.172381585943506,0.237180079827953,0.278916118297324,0.254250377126093,0.0963320384854308,0.0535737397858205,0.0358712643682594,0.110422169343398,0.316537883550528,0.112061955526459,0.23476291270009,0.276496850702054,0.236841085041883,0.181946570736363,0.195220569726418,0.269357447729811,0.216357686056207,0.16791281520999,0.18997807444047,0.246218352950306,0.192576888901482,0.217326425579066,0.198635231232092,0.210146175712059,0.140705467872119,0.0555575319086024,0.181243228137215,0.195725321212514,0.184363732860387,0.213287459460349,0.182594273703056
"776","PstI.TP1024604",4,59621675,0.0314824021970778,0.513997880036574,0.74992784931426,0.63303053880678,0.394718352456851,0.207265076532056,0.97741005173711,0.932339597756258,0.836941490914252,0.931833651202876,2.79669902741822,0.52390826748612,1.22247982303436,0.933515801546591,1.0905325004976,0.771425233956412,0.382768761305457,0.160839895188692,0.622644893431139,0.680873949358524,0.796514711453594,0.791263977974496,0.639370643285629,0.676694677938659,0.768402031832632,0.821046046940766,0.587582455595627,0.673419982822596,0.770646885894874,0.93043669930774,0.992620355484572,0.791532301138021,0.676915602568945,0.862471601684871,0.782144857368058,0.799754845477914,0.796659554074348,0.93248171154764
"526","NsiI.TP60459",4,59680771,0.474708612825887,0.469671167805493,0.69905424271914,0.417769442409998,0.62864070209403,1.05912538760272,0.306553602395458,1.48823739006004,1.41543885544194,0.721319225783878,0.256871336207177,0.0590986399809556,1.1660187721882,1.59181372526507,1.08846835279644,0.0891854419234616,0.410860017396106,0.0194599849269822,0.0504092632665386,0.0219275866870964,0.122425089380167,0.134887489438907,0.0292439152512224,0.019998358293459,0.138604096980983,0.133470408348549,0.0336246104349074,0.0322044676796936,0.196616587451046,0.150896394675716,0.162950142303812,0.153059058688437,0.133966527600454,0.19742630658431,0.121254467394643,0.131377369491966,0.153650268257797,0.161748264567706
"2879","PstI.TP802068",4,59707017,0.321500009861835,0.12737793273024,0.0850508256671714,0.122279956289585,0.211086334704456,0.582873097028478,0.0259573878858282,0.0607696172840496,0.0739178160978999,0.0780167642379473,0.271798576778586,0.256668334106039,0.0360884891604892,0.266416242516916,0.601704992982286,0.016339159876768,0.00974084846556477,0.752210677361512,0.180970427540031,0.158896315747676,0.197073358994692,0.162106015013521,0.15380605791703,0.160894955156215,0.204025840703557,0.173409829952286,0.178991859802037,0.185373800118652,0.222073735572464,0.15150569737728,0.191488739732579,0.0903667380156571,0.0789373534283573,0.0236143884702355,0.174960394954779,0.182824005699719,0.194379053967724,0.152680492439154
"454","NsiI.TP526924",4,59758476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3226","PstI.TP932477",4,59793526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
