"","Name","Chromosome","Position","OWA"
"1801","PstI.TP285571",3,56007559,2.06874839776604
"1063","PstI.TP114052",3,56021734,0
"1656","PstI.TP224318",3,56022652,0
"1792","PstI.TP28134",3,56267653,1.19656719434099
"2593","PstI.TP624446",3,56276161,0.569925170960678
"618","NsiI.TP700456",3,56313888,0
"140","NsiI.TP268751",3,56723684,0
"3378","PstI.TP923633",3,56983174,0.0193260666012775
"3232","PstI.TP868305",3,57307103,0.0743754405890836
"3091","PstI.TP819138",3,57316499,0
"2548","PstI.TP603308",3,57422067,0
"2920","PstI.TP759501",3,57715018,0.582099054014763
"1910","PstI.TP323959",3,57882705,0
"405","NsiI.TP491687",3,57924753,0.992033004562687
"2201","PstI.TP43928",3,57930256,0
"498","NsiI.TP557457",3,57953815,0.00746769440603169
"66","NsiI.TP18976",3,58318774,0.0317647505889031
"837","PstI.TP1040438",3,58373947,0
"3540","PstI.TP985838",3,58380810,0.527325465737514
"3026","PstI.TP797083",3,58432596,0.291634467820041
"179","NsiI.TP327447",3,58489021,0.51074164582253
"872","PstI.TP1055459",3,58609425,1.20598844967373
"1477","PstI.TP150005",3,58784404,0.956715663524775
"829","PstI.TP1036827",3,58816748,0.0344212225205134
"696","NsiI.TP800848",3,59007084,0.366656016292678
"314","NsiI.TP44015",3,59016749,0.0111484611309832
"633","NsiI.TP723406",3,59263477,0
"3580","PstI.TP998988",3,59275358,0
"1252","PstI.TP1213036",3,59319881,0
"1957","PstI.TP341272",3,59500037,0.289032414359868
"1430","PstI.TP134761",3,59529523,0.275719595720995
"1735","PstI.TP258589",3,59776102,0
"3222","PstI.TP864618",3,59785501,0
"2565","PstI.TP612450",3,59785572,0.0172124188978186
"3383","PstI.TP925435",3,59813964,0
"885","PstI.TP1063373",3,59855371,0
"826","PstI.TP1036003",3,59881138,0
"2141","PstI.TP41440",3,59899767,0.0467495233243148
"3274","PstI.TP884163",3,60121398,0.467782277138257
"1435","PstI.TP136422",3,60253262,0.418875420352568
"1683","PstI.TP237442",3,60602220,0.178904688756159
"247","NsiI.TP38859",3,60731093,0.135073047948591
"971","PstI.TP1102757",3,60738907,0.126331538773662
"3219","PstI.TP863565",3,60804522,0
"3250","PstI.TP875573",3,60804814,0.392597245359994
"3292","PstI.TP890825",3,60812107,1.1550686455189
"1544","PstI.TP17994",3,60977256,0
"894","PstI.TP1066422",3,60988993,0.994707710624516
"2747","PstI.TP694159",3,61030989,0.19560621687273
"3559","PstI.TP991622",3,61247052,0
"3544","PstI.TP987380",3,61305698,0
"1498","PstI.TP158463",3,61326761,0
"1102","PstI.TP115576",3,61364669,1.16554149442712
"791","PstI.TP1022061",3,61377198,0.371575844348279
"2793","PstI.TP710312",3,61493650,0.259066185772861
"3220","PstI.TP863870",3,61525095,0.194027041706668
"722","NsiI.TP91904",3,61568869,0.52334465703364
"2880","PstI.TP744473",3,61669976,1.03518042848608
"879","PstI.TP1058684",3,61740645,0
"171","NsiI.TP317101",3,61771383,0.0930565921705972
"856","PstI.TP1047233",3,61797601,0.0308849872193772
"2279","PstI.TP47278",3,61828317,0.086346407162597
"2914","PstI.TP756650",3,61832560,1.67154497615722
"735","PstI.TP1002549",3,61933672,0.726506330058238
"1235","PstI.TP1206334",3,61963148,0.0529745792901489
"1622","PstI.TP212330",3,61992139,0
"2556","PstI.TP606496",3,62018965,0.797210619369419
"634","NsiI.TP726681",3,62054481,1.52011254386982
"1139","PstI.TP116867",3,62167764,0.197795581272952
"965","PstI.TP1100260",3,62171188,0
"104","NsiI.TP225884",3,62210775,0
"1741","PstI.TP259912",3,62235611,1.38711677322317
"1585","PstI.TP197729",3,62304693,0.811612868651959
"372","NsiI.TP469506",3,62312511,0
"252","NsiI.TP394538",3,62312606,0
"1311","PstI.TP1248247",3,62346879,0.790194812815312
"1586","PstI.TP197785",3,62421321,0.472965423844766
"1625","PstI.TP213377",3,62690207,0.209549064208637
"2855","PstI.TP731868",3,62811145,0.19631464169644
"1988","PstI.TP351473",3,62816493,1.24269846186361
"72","NsiI.TP194993",3,62870591,0
"706","NsiI.TP814805",3,62875271,0
"471","NsiI.TP529124",3,63127607,0.513604013661158
"3339","PstI.TP907836",3,63143644,0.776489628534669
"3361","PstI.TP916840",3,63298133,0
"3286","PstI.TP888368",3,63337334,0.0574153968937237
"2661","PstI.TP654237",3,63375812,0.331399758529812
"3033","PstI.TP798778",3,63375873,0
"2230","PstI.TP450478",3,63412067,0
"2293","PstI.TP478050",3,63462498,0
"202","NsiI.TP349068",3,63530177,0.262068261498572
"3485","PstI.TP965825",3,63530528,0.178666539508559
"1269","PstI.TP1222662",3,63583875,0.921350983505992
"2048","PstI.TP374544",3,63699323,0
"892","PstI.TP106636",3,63699645,0
"2875","PstI.TP743016",3,63741878,0.300344703198205
"1455","PstI.TP142505",3,63747083,1.21652303711805
"2054","PstI.TP378140",3,63771773,0.0694569261411576
"3566","PstI.TP995236",3,63809440,1.1640619014119
"629","NsiI.TP717162",3,63834924,0
"2252","PstI.TP458650",3,63973238,0.308881129667761
"3072","PstI.TP811969",3,64051653,0.569262420944356
"297","NsiI.TP432589",3,64092887,0
"1754","PstI.TP263277",3,64477115,0.236267961173545
"125","NsiI.TP255391",3,64648824,1.07274384758456
"860","PstI.TP1048748",3,64771307,0
"57","NsiI.TP173658",3,64787835,0.930312008227235
"904","PstI.TP106875",3,64830008,0.208517312343896
"250","NsiI.TP390204",3,64892556,0.726375529406919
"2157","PstI.TP420029",3,64967488,0
"286","NsiI.TP425376",3,65120217,0
"2850","PstI.TP729855",3,65126133,0
"2331","PstI.TP4963",3,65245788,0.195255886081301
"3024","PstI.TP796422",3,65263672,0
"1077","PstI.TP1146858",3,65279133,0.810364815236952
"2589","PstI.TP623942",3,65310848,0
"2580","PstI.TP619787",3,65315228,0.0916512722097557
"26","NsiI.TP133942",3,65486201,0
"131","NsiI.TP260534",3,65628707,0.805889982993001
"2696","PstI.TP673750",3,65713273,0.100710431126751
"1314","PstI.TP1248832",3,65713285,0.125377642057895
"3114","PstI.TP827144",3,65732872,0.104374855908011
"1559","PstI.TP185010",3,65791497,0
"1545","PstI.TP179992",3,65808212,1.06595107351427
"1344","PstI.TP1257324",3,65916131,0
"3258","PstI.TP876849",3,66050191,0.211743269698511
"738","PstI.TP1004443",3,66051537,0
"3331","PstI.TP904259",3,66075604,0.230574368847983
"2888","PstI.TP745674",3,66083753,0.428346165434969
"2379","PstI.TP523998",3,66128752,0
"743","PstI.TP1005755",3,66200815,0.303178392142009
"1165","PstI.TP1178407",3,66215279,0.106109264710753
"2428","PstI.TP540206",3,66293725,0
"4","NsiI.TP10802",3,66346443,0
"3416","PstI.TP934426",3,66383455,3.00804995855608
"3253","PstI.TP8762",3,66427331,0.192052457992806
"954","PstI.TP1094666",3,66462116,0
"397","NsiI.TP487732",3,66464681,0
"2853","PstI.TP731228",3,66513421,0
"2515","PstI.TP582861",3,66513476,0.0652217614631017
"3208","PstI.TP858716",3,66525528,1.17314877660077
"2212","PstI.TP44472",3,66531786,0.0619939249935014
"2466","PstI.TP549811",3,66531825,0.357931305189334
"2749","PstI.TP694382",3,66532430,0
"2622","PstI.TP640318",3,66580470,0
"3433","PstI.TP940999",3,66708999,0
"2087","PstI.TP391374",3,66712259,0.393070704754173
"1404","PstI.TP1292760",3,66753576,0.430954746551051
"1640","PstI.TP217593",3,66787516,0.738173395883529
"2554","PstI.TP60635",3,66807545,0
"3224","PstI.TP865412",3,66830234,0
"1546","PstI.TP180013",3,66851078,0
"528","NsiI.TP580166",3,66912231,0
"3041","PstI.TP802166",3,66915037,0
"2836","PstI.TP724939",3,66915295,0
"2447","PstI.TP545135",3,66972327,0
"756","PstI.TP1010078",3,67023433,0.0278372206562636
"1894","PstI.TP318338",3,67023794,0
"1942","PstI.TP337669",3,67023795,0.102431437508397
"601","NsiI.TP674265",3,67081454,1.21847686613836
"98","NsiI.TP218990",3,67119017,0
"155","NsiI.TP285119",3,67157192,0.00637713594415783
"3423","PstI.TP937129",3,67175086,0
"101","NsiI.TP224257",3,67274437,0.0748178526793895
"2835","PstI.TP724829",3,67406291,0.263292436622023
"493","NsiI.TP555329",3,67453921,0.0836222177100862
"2943","PstI.TP770204",3,67523376,0.198814586694219
"2688","PstI.TP671156",3,67539818,0
"2689","PstI.TP671157",3,67539833,0
"1778","PstI.TP273897",3,67574112,0
"1575","PstI.TP195741",3,67699319,0.0337239759184704
"1604","PstI.TP205616",3,67708245,0
"2008","PstI.TP360305",3,67764027,0.0396062338518861
"494","NsiI.TP555948",3,67784264,0.240998282952585
"3481","PstI.TP963405",3,67810374,0
"1494","PstI.TP157314",3,67817635,0.0302616950903234
"387","NsiI.TP476728",3,67867988,1.43072239808312
"3473","PstI.TP955356",3,67880743,0.311284044235881
"1588","PstI.TP198015",3,67910785,0.319732467782079
"2181","PstI.TP43035",3,67960309,0.228874319098999
"1794","PstI.TP282617",3,67991463,0.608596963665052
"2603","PstI.TP629786",3,68029217,0
"751","PstI.TP1009541",3,68035202,0
"1928","PstI.TP332845",3,68039381,0.230562715165161
"3510","PstI.TP975012",3,68051383,0.136555968849913
"2693","PstI.TP673057",3,68094426,0.498815816844288
"671","NsiI.TP756994",3,68130123,0.372801271719506
"2051","PstI.TP377456",3,68183917,0.522317356502293
"2132","PstI.TP410505",3,68268137,1.18957181744367
"2057","PstI.TP379031",3,68701578,0.311914380058053
"3320","PstI.TP899075",3,68837126,0
"2945","PstI.TP770506",3,68857417,0
"578","NsiI.TP642960",3,68906982,0
"1606","PstI.TP207042",3,68906982,0
"243","NsiI.TP381737",3,69008243,0
"2064","PstI.TP382734",3,69008837,0
"1276","PstI.TP1226997",3,69008840,0.0804985165368835
"1506","PstI.TP162371",3,69081917,0.504120186946413
"3367","PstI.TP919660",3,69086087,0.0519805091419967
"249","NsiI.TP39018",3,69197876,0.238015698340433
"1315","PstI.TP1249095",3,69250097,0.058826794622108
"2953","PstI.TP772377",3,69256488,0
"978","PstI.TP1105795",3,69521595,0
"2131","PstI.TP410209",3,69602329,0.21348201855015
"1461","PstI.TP143961",3,69764873,0.72840044484021
"1811","PstI.TP288798",3,69828015,0.185809324179871
"2078","PstI.TP388391",3,69918190,0.854122905779331
"808","PstI.TP1027117",3,70383646,0.264083094974449
"2317","PstI.TP489028",3,70489937,0
"2959","PstI.TP773708",3,70577510,0.413892423626887
"294","NsiI.TP431746",3,70764675,0
"31","NsiI.TP145721",3,70764680,0
"1891","PstI.TP317655",3,70764880,0.826643657080885
"642","NsiI.TP730441",3,70813388,0.446692649820753
"2032","PstI.TP367511",3,70822259,0
"281","NsiI.TP422411",3,70832262,0
"109","NsiI.TP234267",3,70840629,0.0252377600939107
"1951","PstI.TP338917",3,70919217,0.150513701752468
"2339","PstI.TP505540",3,71068246,1.49904659159916
"1856","PstI.TP306737",3,71220834,0.112915604952267
"180","NsiI.TP328854",3,71291896,0
"3564","PstI.TP995093",3,71293277,0
"3373","PstI.TP921434",3,71315794,1.80814918099075
"2921","PstI.TP759583",3,71370495,1.6658314332683
"2885","PstI.TP745087",3,71534823,0.140553563499594
"75","NsiI.TP198450",3,72064311,0.113613862614144
"595","NsiI.TP668633",3,72087795,0
"855","PstI.TP1046316",3,72119163,0.0458635904934557
"1726","PstI.TP254470",3,72123437,0
"19","NsiI.TP127064",3,72149010,0
"1753","PstI.TP262789",3,72159095,0.490141960770472
"1097","PstI.TP1153923",3,72256661,0
"3035","PstI.TP799973",3,72401926,0
"3075","PstI.TP81443",3,72402402,0.55649710951559
"1879","PstI.TP314655",3,72791842,0.0764243850749134
"2534","PstI.TP59482",3,72881051,0.351232685632254
"1371","PstI.TP1270259",3,73055182,0.0797244424475593
"3029","PstI.TP798238",3,73087364,0.44039864007595
"3497","PstI.TP967803",3,73321934,0.0310003045362644
"588","NsiI.TP661879",3,73421724,0.552852757053997
"2200","PstI.TP439066",3,73445402,0
"1676","PstI.TP233282",3,73735479,0.425334587122146
"967","PstI.TP1100905",3,73743770,0.036620885389394
"450","NsiI.TP515499",3,73834383,0
"3401","PstI.TP930877",3,74253026,0.11837897838735
"2782","PstI.TP706641",3,74303182,0.262012919067817
"136","NsiI.TP263312",3,74307747,0
"2485","PstI.TP568461",3,74315454,0
"1166","PstI.TP1178670",4,54185,0
"698","NsiI.TP801135",4,63162,0
"2004","PstI.TP358095",4,78261,0.524841609170896
"3415","PstI.TP934142",4,194652,0.8305725695721
"2819","PstI.TP718962",4,252030,0.137063900274264
"2349","PstI.TP509367",4,420393,0
"453","NsiI.TP519733",4,421752,0.270875065757994
"225","NsiI.TP364708",4,663022,0.844644230018974
"1566","PstI.TP189469",4,665915,0
"1321","PstI.TP1250993",4,666401,0.668538450564416
"1279","PstI.TP1227785",4,692003,0
"1965","PstI.TP343524",4,750739,0.132084307351636
"188","NsiI.TP337589",4,923915,2.03499647517533
"1422","PstI.TP132713",4,1009711,0
"145","NsiI.TP274184",4,1065229,0.200639581316665
"3246","PstI.TP875232",4,1379976,0
"3170","PstI.TP845769",4,2010929,0.040068826920277
"2909","PstI.TP753697",4,2038364,0.172663702152143
"483","NsiI.TP547633",4,2054665,0.378543605717184
"599","NsiI.TP671324",4,2161341,0
"1732","PstI.TP256804",4,2309598,0.102402122307363
"1002","PstI.TP1115006",4,2397430,0.469637682945961
"2123","PstI.TP404712",4,2511431,0
"1218","PstI.TP1198803",4,2512141,0.564406573818728
"1491","PstI.TP156810",4,2774722,0
"3321","PstI.TP899837",4,2894449,0.294240588255855
"1082","PstI.TP1149784",4,2961156,0
"2427","PstI.TP539951",4,3227883,0.993825634499691
"2407","PstI.TP532669",4,3498516,0.117956641763983
"2979","PstI.TP777320",4,3534524,0
"1872","PstI.TP311401",4,3634353,0
"785","PstI.TP1020861",4,3763358,0.0324266503362522
"1428","PstI.TP133948",4,3870704,0.192967627956798
"2195","PstI.TP437411",4,3981971,0
"491","NsiI.TP55441",4,4075447,0
"2505","PstI.TP57846",4,4201581,0.503386700548119
"432","NsiI.TP504221",4,4339312,0
"2491","PstI.TP570804",4,4364673,0.035181411784878
"1828","PstI.TP297382",4,4364885,0
"2982","PstI.TP778311",4,4451472,0.0235521392985381
"1706","PstI.TP246674",4,4598220,0.38818552992117
"1449","PstI.TP140856",4,4704020,0.147477459671269
"1936","PstI.TP335787",4,4738410,0.440361990229105
"2338","PstI.TP504809",4,5155593,0.245241670873331
"2974","PstI.TP776140",4,5169040,0.130776256188812
"1684","PstI.TP237468",4,5204815,0
"590","NsiI.TP664450",4,5206028,0.174451891718327
"2923","PstI.TP761159",4,5265528,0
"2553","PstI.TP605882",4,5415767,0
"2771","PstI.TP703574",4,5441522,0.295147808188177
"1246","PstI.TP1210085",4,5549411,0
"2762","PstI.TP70014",4,5572416,0.378925603442615
"3227","PstI.TP866942",4,5761973,0.20693294488378
"2785","PstI.TP707693",4,5818754,0
"2439","PstI.TP543247",4,5947998,0.659151706431484
"380","NsiI.TP472754",4,5966031,0.406268396329442
"1021","PstI.TP1124519",4,6022906,0
"2847","PstI.TP728315",4,6366039,0.0535835959158281
"1710","PstI.TP248632",4,6371322,1.07950642216138
"732","PstI.TP1001032",4,6463834,0.361398803439473
"268","NsiI.TP407119",4,6500382,0
"3175","PstI.TP846678",4,6665204,0.186840840552251
"1528","PstI.TP171713",4,6902976,0
"3459","PstI.TP949077",4,7122037,1.9758434921045
"1752","PstI.TP262688",4,7128828,0.0727102740617391
"535","NsiI.TP590588",4,7187181,0.422149107715796
"2596","PstI.TP625512",4,7338212,0.32223312384866
"20","NsiI.TP127729",4,7462596,0.617841790104765
"2965","PstI.TP774504",4,7549373,0.522348000439264
"2981","PstI.TP778226",4,7580398,0.479721974242321
"1401","PstI.TP1289936",4,7771909,0.651766540720748
"1130","PstI.TP1164337",4,7965976,0.0756349629284741
"1131","PstI.TP1164364",4,7965997,0.212343558506467
"1552","PstI.TP181058",4,7967268,0
"1135","PstI.TP1167685",4,7967341,0
"3235","PstI.TP868925",4,7967759,0.676923307792229
"3225","PstI.TP865707",4,8265404,0.385988583786457
"3141","PstI.TP835676",4,8640214,0.133314869599539
"1826","PstI.TP295985",4,9739196,0
"421","NsiI.TP50062",4,9875887,0.000419511792491655
"2077","PstI.TP387625",4,9914701,0
"1347","PstI.TP1259253",4,9921203,0.613818667538008
"844","PstI.TP1043816",4,10208138,0.169805122036412
"355","NsiI.TP457948",4,10479967,0.307275993252445
"1405","PstI.TP1293746",4,10710177,0.840717527143285
"3197","PstI.TP855651",4,10722059,0.592037704818031
"3167","PstI.TP844534",4,10905321,0
"1499","PstI.TP158812",4,10951684,0.0685679655546303
"3155","PstI.TP839848",4,11496748,0.12345160194353
"3154","PstI.TP839656",4,11496765,0
"2062","PstI.TP382139",4,11514958,0.273549851242743
"411","NsiI.TP494269",4,11587228,0.0801510891803268
"2043","PstI.TP373489",4,12025790,0
"714","NsiI.TP827851",4,12330408,0
"733","PstI.TP100146",4,15152517,0
"2248","PstI.TP457434",4,15595824,0.4549840675488
"369","NsiI.TP468188",4,16051806,0.343658869664393
"1570","PstI.TP191324",4,16297801,0
"2803","PstI.TP71331",4,16297873,0.100653754659996
"2551","PstI.TP605734",4,16501301,0.178722829584982
"612","NsiI.TP690791",4,16551464,0
"1","NsiI.TP102128",4,16552385,0.220040398603009
"2278","PstI.TP471332",4,17360089,0
"2710","PstI.TP680311",4,18313480,0.133415536185195
"1140","PstI.TP1169104",4,19508414,0.668018481785172
"1952","PstI.TP339012",4,23730556,0.192071853447994
"2080","PstI.TP388798",4,34703211,0.46139555923777
"1236","PstI.TP120638",4,35323656,0.123727424502494
"2681","PstI.TP667600",4,39529579,0.124310189122629
"1943","PstI.TP337951",4,40615943,0.0836335573459976
"3530","PstI.TP982139",4,41445278,0.611796262578737
"935","PstI.TP1084308",4,42752899,0.602552004902663
"1937","PstI.TP335891",4,42916499,0
"1526","PstI.TP170658",4,45392020,0.419260349615646
"3340","PstI.TP908401",4,47909121,0.238400098322107
"2932","PstI.TP765640",4,48027712,0
"1079","PstI.TP1148487",4,48397503,1.06425997784665
"1835","PstI.TP299340",4,50252276,0.110225341311137
"570","NsiI.TP634743",4,50670050,0.365546410185775
"2135","PstI.TP411131",4,50796187,0.143672252326983
"3188","PstI.TP852023",4,51121423,0.298883333516097
"49","NsiI.TP165213",4,51172928,2.41709443384466
"1757","PstI.TP264541",4,51454302,0.732045130882036
"3106","PstI.TP824743",4,51495892,0.0812285375864294
"1875","PstI.TP313639",4,51533595,0.132198588146182
"86","NsiI.TP211613",4,51742137,0
"1045","PstI.TP1133379",4,51922694,0.698774086413591
"3128","PstI.TP831969",4,52358433,0
"416","NsiI.TP499370",4,52358612,0.238803350682414
"1214","PstI.TP1197361",4,52473553,0.0411759455286183
"2276","PstI.TP470432",4,52709206,0
"1348","PstI.TP1260649",4,52875541,0.48897417208874
"1689","PstI.TP24110",4,52990968,0.1705210848519
"953","PstI.TP1094441",4,53080201,0.140638558485989
"3190","PstI.TP852425",4,53801587,0
"2917","PstI.TP758217",4,53816542,0.563195119324188
"1905","PstI.TP321647",4,53852701,0
"3546","PstI.TP988008",4,53910327,0.232066930891947
"2371","PstI.TP521834",4,53924496,0.476785140562936
"2104","PstI.TP397988",4,54041708,0.376700758037881
"3113","PstI.TP827038",4,54042262,0
"3551","PstI.TP989059",4,54451954,0.140449400545511
"2367","PstI.TP521327",4,54492451,0
"1896","PstI.TP318872",4,54744673,0.0783229808650128
"2989","PstI.TP780370",4,55054662,0
"3386","PstI.TP927411",4,55321457,0
"1083","PstI.TP1150046",4,55510631,0.116255455902944
"1427","PstI.TP133743",4,55575218,0
"3205","PstI.TP857726",4,55633086,0.838543035157606
"3042","PstI.TP802412",4,55643788,0
"2544","PstI.TP602651",4,55651212,0
"2784","PstI.TP707030",4,55665489,0.325299805603543
"3251","PstI.TP875578",4,55697620,0.402055500987207
"1563","PstI.TP187778",4,55772813,0.532615136977822
"457","NsiI.TP521175",4,55787564,0.331050594127953
"933","PstI.TP1083079",4,55888724,0
"1142","PstI.TP1169832",4,56534152,0.0869172960856836
"1934","PstI.TP335471",4,56710032,0.634836473417049
"3053","PstI.TP80571",4,56807073,0.281439296314972
"1395","PstI.TP128515",4,57065304,0
"2160","PstI.TP421127",4,57085377,0.0166128084293808
"2666","PstI.TP661203",4,57100807,0.0972550842127197
"2142","PstI.TP41452",4,57358774,0.0313878979408996
"1627","PstI.TP213688",4,57521992,0
"3543","PstI.TP98675",4,57524900,0
"1219","PstI.TP1199069",4,57736484,0.0994852822123896
"3306","PstI.TP894258",4,57750214,0.0614537811042746
"3577","PstI.TP998613",4,57808215,0.633238617106209
"149","NsiI.TP276799",4,57812210,1.19665619615263
"3062","PstI.TP808392",4,58052669,0
"1971","PstI.TP345727",4,58070330,0.0535812137500634
"917","PstI.TP107349",4,58096875,0
"1799","PstI.TP283944",4,58233546,0.0271483768041875
"1798","PstI.TP283938",4,58233574,0.341672912539712
"330","NsiI.TP444747",4,58371791,0.0700156820570714
"861","PstI.TP1049411",4,58511842,0
"2636","PstI.TP64510",4,58593795,0.42176586218251
"3502","PstI.TP969702",4,58874917,0.139189273002656
"1224","PstI.TP1200707",4,58878410,1.82139401264257
"347","NsiI.TP453307",4,59001286,0.2374184272694
"728","PstI.TP1000572",4,59072057,1.31764750261304
"816","PstI.TP1029730",4,59112616,1.15758559232613
"2641","PstI.TP647611",4,59195320,0.520075560507944
"3057","PstI.TP807231",4,59272271,0
"543","NsiI.TP608014",4,59335265,0.0369033334751245
"657","NsiI.TP746666",4,59482378,0
"2108","PstI.TP39923",4,59505323,0.503765355878644
"345","NsiI.TP452950",4,59507302,0.798755009021185
"556","NsiI.TP619861",4,59517946,0.0232045407926424
"792","PstI.TP1022311",4,59536613,0
"2463","PstI.TP548830",4,59544955,0.566385111116228
"2099","PstI.TP396492",4,59554328,0.0934038344342249
"3152","PstI.TP839365",4,59601391,1.11811880305083
"800","PstI.TP1024604",4,59621675,0.108279809965034
"542","NsiI.TP60459",4,59680771,0.80392600685968
"3039","PstI.TP802068",4,59707017,0.0396786362821725
"3406","PstI.TP932477",4,59793526,0
"254","NsiI.TP396954",4,60072885,0.0120454489654761
"1663","PstI.TP226867",4,60106689,0
"3015","PstI.TP79115",4,60133712,0.225630435726554
"533","NsiI.TP588659",4,60147038,0.683154862085106
"2936","PstI.TP769015",4,60173826,0.00883087556388827
"1195","PstI.TP1189383",4,60173881,1.21652279535156
"563","NsiI.TP624872",4,60455775,0
"2755","PstI.TP697701",4,60476700,0.534799334407866
"2257","PstI.TP460796",4,60714463,0
"1832","PstI.TP298106",4,60749631,0
"2046","PstI.TP374326",4,60827920,0
"865","PstI.TP1050629",4,60884477,1.18539473363435
"2267","PstI.TP464751",4,61061436,0
"658","NsiI.TP750593",4,61084375,0.447811900979238
"628","NsiI.TP715248",4,61107311,0
"3582","PstI.TP999900",4,61190544,0
"2774","PstI.TP704663",4,61217704,0.0835335481158072
"2775","PstI.TP704666",4,61217735,0
"79","NsiI.TP200630",4,61273341,0.20764411235265
"2122","PstI.TP404112",4,61296221,0.314964163086101
"1087","PstI.TP115113",4,61331043,0
"1451","PstI.TP141081",4,61449187,0
"1806","PstI.TP287023",4,61471174,0
"118","NsiI.TP245967",4,61489840,0.191406709337839
"15","NsiI.TP121209",4,61601883,0.0622974250683971
"1901","PstI.TP31970",4,61637545,0
"3375","PstI.TP921956",4,61812706,0
"2626","PstI.TP640478",4,61836372,0.265352685899793
"1474","PstI.TP148299",4,61873463,1.42126648697899
"146","NsiI.TP274412",4,61884326,0
"780","PstI.TP1018329",4,61899900,0
"779","PstI.TP1018327",4,61899904,0
"1853","PstI.TP306248",4,62016244,0.0764402638583799
"1198","PstI.TP1191619",4,62207517,0
"688","NsiI.TP77592",4,62215488,0.172262165167649
"3285","PstI.TP887701",4,62264852,0
"198","NsiI.TP344858",4,62266493,0.173163869166832
"670","NsiI.TP756597",4,62292852,0
"1822","PstI.TP292445",4,62388173,0
"1704","PstI.TP24650",4,62388602,0.956299497622645
"1746","PstI.TP261685",4,62397167,0.319396785993947
"2806","PstI.TP714065",4,62405622,0.429177072289367
"982","PstI.TP1106834",4,62465168,0.283971692994476
"1819","PstI.TP291533",4,62487724,0
"991","PstI.TP1110074",4,62567501,0.097350597781199
"52","NsiI.TP171356",4,62601440,0
"1916","PstI.TP326062",4,62667190,0.676812325619997
"2511","PstI.TP581762",4,62741281,0
"1120","PstI.TP116169",4,62823977,0.142539592649774
"3420","PstI.TP935978",4,62874103,0.226415454435541
"927","PstI.TP1079268",4,62919464,0.297507892127301
"1390","PstI.TP1281337",4,63140625,1.14089138548873
"766","PstI.TP1013203",4,63222160,0.282835387774207
"2876","PstI.TP743400",4,63406186,0.239277857780144
"2219","PstI.TP446782",4,63627667,0.4549840675488
"1043","PstI.TP1132955",4,63683010,0.453277192716069
"3174","PstI.TP846457",4,63756305,0.763407830292399
"357","NsiI.TP458777",4,63858606,0
"1316","PstI.TP124910",4,63868777,0
"822","PstI.TP1032679",4,63918789,0
"2574","PstI.TP617376",4,63931951,1.42468316387099
"3504","PstI.TP972577",4,64049091,0
"2789","PstI.TP709133",4,64107407,2.07519484858134
"2993","PstI.TP781181",4,64170054,0.184400618465807
"807","PstI.TP1027083",4,64254345,0
"1523","PstI.TP168720",4,64338756,0
"55","NsiI.TP173071",4,64391873,0
"3058","PstI.TP807286",4,64392835,0.593903902143513
"500","NsiI.TP55777",4,64398950,0.663244858229617
"2667","PstI.TP661482",4,64403950,0
"1229","PstI.TP120297",4,64404036,0
"2196","PstI.TP43749",4,64417921,0
"2733","PstI.TP689316",4,64420154,0.709274748866978
"1033","PstI.TP1129300",4,64425706,0.64215331931926
"2660","PstI.TP654201",4,64705707,0
"2826","PstI.TP721355",4,64776340,0
"1157","PstI.TP117569",4,64900260,0.260814906410506
"972","PstI.TP1103944",4,64923940,0.232577438173871
"2364","PstI.TP51816",4,64961913,0.393521334732332
"3252","PstI.TP875866",4,64992383,1.04325197032775
"2812","PstI.TP715604",4,64992446,0.87927846914599
"2811","PstI.TP715597",4,64992470,0.451137947323976
"3121","PstI.TP830140",4,65047024,0.164502635532081
"2695","PstI.TP673282",4,65067106,0.312524600712173
"1391","PstI.TP1281372",4,65195494,0.860341939022124
"2166","PstI.TP424929",4,65348596,0
"2486","PstI.TP568504",4,65671693,0.416665392272778
"3402","PstI.TP931336",4,65707584,0.0213040841740606
"2937","PstI.TP769595",4,65760736,0.176261694361788
"2220","PstI.TP447008",4,65767007,0
"426","NsiI.TP502752",4,65830950,0.0443672281112095
"1888","PstI.TP317521",4,66042591,0.235797916181372
"1028","PstI.TP1127482",4,66065155,0.948101848773539
"1030","PstI.TP1127994",4,66065200,0.0545390526150165
"3209","PstI.TP858902",4,66143706,1.38239034607962
"346","NsiI.TP453156",4,66318126,0
"2994","PstI.TP781859",4,66322904,0.293590237758088
"3147","PstI.TP83740",4,66329319,0.924544150855121
"760","PstI.TP1010638",4,66370705,0
"3418","PstI.TP935651",4,66370793,0.575256218142048
"977","PstI.TP1105643",4,66521669,0
"456","NsiI.TP520621",4,66641853,0
"1324","PstI.TP1251654",4,66716644,0.035750862301331
"609","NsiI.TP688992",4,66776482,1.64229953609165
"35","NsiI.TP148994",4,66874533,0.0666493203710274
"120","NsiI.TP247819",4,66898086,0.0730268952160908
"3052","PstI.TP805691",4,66925540,0.524196373638281
"2851","PstI.TP730140",4,66928932,0
"440","NsiI.TP507777",4,67027562,1.85468947645484
"961","PstI.TP1098875",4,67156223,0.0815239974849482
"2438","PstI.TP543197",4,67169531,0.150614770177766
"1708","PstI.TP247650",4,67343889,0.16159192175468
"1353","PstI.TP1262851",4,67370507,0.0568970507641376
"1237","PstI.TP1206557",4,67408124,0
