"","Trait.name","Method","SNP","Chromosome","Position","P.value","ID"
"2639","GS","rrBLUP","PstI.TP482377",2,71803501,0.00000163156512657927,168
"2640","GS","rrBLUP","PstI.TP609957",8,58571401,0.00000000225099746438004,190
"2641","GS","rrBLUP","PstI.TP624488",11,4383,0.00000947472352530622,146
"2642","GS","rrBLUP","PstI.TP65243",6,53953020,0.000010852038825088,185
"2643","GS","rrBLUP","PstI.TP687765",11,4753,0.000000459351074210611,147
"2644","GS","rrBLUP","PstI.TP694159",3,61030989,0.00000979328935682403,170
"2645","GS","rrBLUP","PstI.TP741889",11,5126,0.00000000187992782821747,148
"2646","GS","rrBLUP","PstI.TP758835",11,5240,0.00000167347749562439,149
"2647","GS","rrBLUP","PstI.TP76584",4,63703400,0.0000158720378136438,177
"2648","GS","rrBLUP","PstI.TP842954",3,11857444,0.0000129710875864448,169
"2649","GS","rrBLUP","PstI.TP84880",1,63680478,0.000000431519484979278,133
"2650","GS","rrBLUP","PstI.TP867312",6,41300079,0.000000296254022328435,181
"2651","GS","rrBLUP","PstI.TP874708",11,6103,0.00000139336487813851,150
"2652","GS","rrBLUP","PstI.TP9257",11,65,0.0000000300791472511058,138
"2653","GS","rrBLUP","PstI.TP928877",11,6497,0.000000000000016937533433036,151
"2654","GS","rrBLUP","PstI.TP944743",1,8504253,0.00000000025457048668077,129
"2655","GS","MLMM","NsiI.TP20067",6,57479677,0.00000113354856042561,41
"2656","GS","MLMM","NsiI.TP73196",11,9976,0.00000000000000000000467214878245081,52
"2657","GS","MLMM","PstI.TP1133587",10,42973263,1.01507188612104e-46,45
"2658","GS","MLMM","PstI.TP403553",4,8282587,0.000000464845609504346,38
"2659","GS","MLMM","PstI.TP907753",4,63007722,0.0000000997587245653373,39
"2660","GS","MLMM","NsiI.TP135783",11,10642,0.000000420969197781018,53
"2661","GS","MLMM","NsiI.TP326794",1,58346265,0.0000000615711811286585,37
"2662","GS","MLMM","NsiI.TP407709",11,13617,0.0000000640522062933455,54
"2663","GS","MLMM","NsiI.TP523850",10,48928341,0.000000592653904324356,46
"2664","GS","MLMM","NsiI.TP526074",11,15627,0.0000000132179081757843,55
"2665","GS","MLMM","NsiI.TP533478",7,1678358,0.000000195774597950391,42
"2666","GS","MLMM","NsiI.TP653952",9,50177925,0.000000159804517450313,44
"2667","GS","MLMM","NsiI.TP715038",11,17936,0.000000428495047133416,56
"2668","GS","MLMM","NsiI.TP731617",11,18100,0.0000000136909963471454,57
"2669","GS","MLMM","PstI.TP1216244",11,8565,0.00000128950100561188,51
"2670","GS","MLMM","PstI.TP249032",4,65257396,0.000000929460192957018,40
"2671","GS","MLMM","PstI.TP378319",11,2960,0.000000124771625684634,48
"2672","GS","MLMM","PstI.TP40961",11,345,0.0000000370225414843995,47
"2673","GS","MLMM","PstI.TP475178",11,3604,0.000000875671220230599,49
"2674","GS","MLMM","PstI.TP843666",11,5842,0.000000443392645053573,50
"2675","GS","MLMM","PstI.TP894633",7,63851283,0.000000373375594034599,43
"2676","GS","CMLM","PstI.TP1286999",1,9623485,0.000000000920699441993035,1
"2677","GS","CMLM","PstI.TP925206",10,58730377,0.000000101131391301156,10
"2678","GS","CMLM","NsiI.TP106835",11,10269,0.000000944391819460393,29
"2679","GS","CMLM","NsiI.TP149692",11,10781,0.00000794235691019789,30
"2680","GS","CMLM","NsiI.TP171256",11,11026,0.00000500971749718716,31
"2681","GS","CMLM","NsiI.TP176373",11,11091,0.00001764408231978,32
"2682","GS","CMLM","NsiI.TP20067",6,57479677,0.0000000690944680741441,62
"2683","GS","CMLM","NsiI.TP210231",11,11469,0.00000727081451100111,33
"2684","GS","CMLM","NsiI.TP212183",6,50043944,0.00000793608524724476,58
"2685","GS","CMLM","NsiI.TP25279",2,69225463,0.0000011819568924779,44
"2686","GS","CMLM","NsiI.TP337434",11,12851,0.00000114054651490933,34
"2687","GS","CMLM","NsiI.TP353473",11,13012,0.00000160579403514198,35
"2688","GS","CMLM","NsiI.TP430145",3,5430441,0.0000106234230017245,48
"2689","GS","CMLM","NsiI.TP459094",6,54308423,0.00000934546026642551,61
"2690","GS","CMLM","NsiI.TP487965",2,5838121,0.0000000021114561658544,41
"2691","GS","CMLM","NsiI.TP503099",11,15282,0.00000854360052309351,36
"2692","GS","CMLM","NsiI.TP530279",2,72212478,0.0000004392290092189,45
"2693","GS","CMLM","NsiI.TP545512",1,65564544,0.0000000893466842514736,3
"2694","GS","CMLM","NsiI.TP693777",1,69767711,0.0000133381719524255,4
"2695","GS","CMLM","NsiI.TP696722",11,17702,0.000000049395680839939,37
"2696","GS","CMLM","NsiI.TP704052",11,17783,0.0000128877955955782,38
"2697","GS","CMLM","NsiI.TP73196",11,9976,0.00000052072977979399,25
"2698","GS","CMLM","NsiI.TP741538",8,59582552,0.0000000786493580997651,64
"2699","GS","CMLM","NsiI.TP747164",11,18278,0.0000104813617972463,39
"2700","GS","CMLM","NsiI.TP82066",11,10042,0.0000129957143295415,26
"2701","GS","CMLM","NsiI.TP829280",11,19304,0.0000177557071279623,40
"2702","GS","CMLM","NsiI.TP90756",11,10130,0.000000604615653582281,27
"2703","GS","CMLM","NsiI.TP92066",11,10140,0.000000805694631969887,28
"2704","GS","CMLM","PstI.TP1031387",11,7167,0.00000163426542551761,24
"2705","GS","CMLM","PstI.TP1044360",6,46082788,0.0000110647279229452,57
"2706","GS","CMLM","PstI.TP1071759",2,72760203,0.00000000935723084558443,46
"2707","GS","CMLM","PstI.TP1133587",10,42973263,0.0000000194576143985806,7
"2708","GS","CMLM","PstI.TP1176205",3,68891880,0.000008365398178049,50
"2709","GS","CMLM","PstI.TP1185402",10,5448657,0.00000459481844207066,6
"2710","GS","CMLM","PstI.TP1231044",4,59447790,0.000000326869697185603,52
"2711","GS","CMLM","PstI.TP1264070",2,7827620,0.0000000335316241759883,42
"2712","GS","CMLM","PstI.TP1266759",3,52149252,0.00000903221089634376,49
"2713","GS","CMLM","PstI.TP160468",9,49412675,0.0000131362926228015,66
"2714","GS","CMLM","PstI.TP168281",11,1379,0.0000176310895120701,13
"2715","GS","CMLM","PstI.TP179766",8,2802335,0.0000131436037199334,63
"2716","GS","CMLM","PstI.TP181916",11,1495,0.0000015227067689571,14
"2717","GS","CMLM","PstI.TP293832",11,2331,0.00000188192510368484,15
"2718","GS","CMLM","PstI.TP329049",4,61906990,0.000000770115915348686,53
"2719","GS","CMLM","PstI.TP403553",4,8282587,0.00001210549896481,51
"2720","GS","CMLM","PstI.TP471886",11,3583,0.00000347630749225886,16
"2721","GS","CMLM","PstI.TP48643",11,411,0.000000755484101784385,11
"2722","GS","CMLM","PstI.TP511311",11,3855,0.00000658501779617495,17
"2723","GS","CMLM","PstI.TP523812",5,18073563,0.0000163500309425142,55
"2724","GS","CMLM","PstI.TP530069",11,3952,0.0000000147537702352301,18
"2725","GS","CMLM","PstI.TP538260",11,4008,0.00000211310581299917,19
"2726","GS","CMLM","PstI.TP635651",9,14689398,0.000000274243215601158,65
"2727","GS","CMLM","PstI.TP65187",6,51685319,0.000000676966791147414,60
"2728","GS","CMLM","PstI.TP674426",2,67595892,0.0000087991423180646,43
"2729","GS","CMLM","PstI.TP716571",11,4957,0.0000140762794623764,20
"2730","GS","CMLM","PstI.TP735061",1,72976269,0.000000452225268146422,5
"2731","GS","CMLM","PstI.TP753228",10,47979677,0.00000339542100398029,8
"2732","GS","CMLM","PstI.TP761602",3,3266703,0.0000053728989675682,47
"2733","GS","CMLM","PstI.TP780329",11,5383,0.00000565035333890464,21
"2734","GS","CMLM","PstI.TP787741",1,13021367,0.00000494203688138028,2
"2735","GS","CMLM","PstI.TP83978",11,701,0.000000512372640154215,12
"2736","GS","CMLM","PstI.TP863191",11,6019,0.000000017309913114132,22
"2737","GS","CMLM","PstI.TP907753",4,63007722,0.0000127190549967479,54
"2738","GS","CMLM","PstI.TP914537",10,57752412,0.00000347068874967224,9
"2739","GS","CMLM","PstI.TP958383",11,6682,0.0000119716032789885,23
"2740","GS","CMLM","PstI.TP991736",5,66915728,0.000000354818703712637,56
"2741","GS","CMLM","PstI.TP995004",6,51365761,0.00000111955059523585,59
"2742","HD_1","FarmCPU","PstI.TP21082",11,167,0.672520935404643,635
"2743","HD_1","FarmCPU","PstI.TP871978",1,11515285,0.0784973451014168,63
"2744","HD_1","FarmCPU","PstI.TP898128",9,54591637,0.614822791886319,563
"2745","HD_1","FarmCPU","PstI.TP1145813",5,69264081,0.932860562525328,407
"2746","HD_1","FarmCPU","PstI.TP478785",6,58929159,0.946657920794147,469
"2747","HD_1","FarmCPU","PstI.TP814417",7,63993858,0.221886889498103,509
"2748","HD_1","FarmCPU","NsiI.TP697722",11,17717,0.152338070386082,1004
"2749","HD_1","FarmCPU","PstI.TP758091",11,5231,0.961877913250434,750
"2750","HD_1","FarmCPU","NsiI.TP488730",6,50310213,0.824063376496532,441
"2751","HD_1","FarmCPU","NsiI.TP358286",4,6118094,0.304436409453041,326
"2752","HD_1","FarmCPU","NsiI.TP90957",9,58754094,0.686193927261774,579
"2753","HD_1","FarmCPU","PstI.TP621994",3,74383503,0.540387605528732,312
"2754","HD_1","FarmCPU","PstI.TP607350",11,4289,0.309088788024267,732
"2755","HD_1","FarmCPU","PstI.TP688814",2,66114697,0.256999855838891,175
"2756","HD_1","FarmCPU","NsiI.TP321836",10,43096218,0.00000000351647828416236,605
"2757","HD_1","FarmCPU","NsiI.TP99767",9,51154417,0.18838408165128,554
"2758","HD_1","FarmCPU","PstI.TP1004938",1,72895372,0.45052130187051,121
"2759","HD_1","FarmCPU","PstI.TP189070",11,1540,0.000000710649868006204,672
"2760","HD_1","FarmCPU","PstI.TP643842",11,4529,0.465377120767325,737
"2761","HD_1","FarmCPU","PstI.TP662789",11,4624,0.321752941961101,739
"2762","HD_1","FarmCPU","GFk45ctg179201_418",4,22559183,0.362596611870973,336
"2763","HD_1","FarmCPU","GFSSContig11128_893",3,69715214,0.125216796994631,298
"2764","HD_1","FarmCPU","NsiI.TP102967",1,6105258,0.712616814150265,45
"2765","HD_1","FarmCPU","NsiI.TP123780",3,55955099,0.724575350779135,268
"2766","HD_1","FarmCPU","NsiI.TP130730",11,10568,0.574953010595575,851
"2767","HD_1","FarmCPU","NsiI.TP151058",9,52613984,0.183706714523983,561
"2768","HD_1","FarmCPU","NsiI.TP16847",11,9317,0.150072786900292,828
"2769","HD_1","FarmCPU","NsiI.TP188730",7,10813151,0.863503195517453,486
"2770","HD_1","FarmCPU","NsiI.TP205267",4,64749548,0.14322206154154,362
"2771","HD_1","FarmCPU","NsiI.TP211131",6,32284894,0.889170750947148,418
"2772","HD_1","FarmCPU","NsiI.TP215974",3,56338222,0.255470033567206,271
"2773","HD_1","FarmCPU","NsiI.TP222587",1,73275339,0.0871926579411099,123
"2774","HD_1","FarmCPU","NsiI.TP245163",5,55180573,0.320929433175385,399
"2775","HD_1","FarmCPU","NsiI.TP245890",11,11906,0.0574395513219554,875
"2776","HD_1","FarmCPU","NsiI.TP257077",1,6103539,0.018994210603693,44
"2777","HD_1","FarmCPU","NsiI.TP299172",3,55365719,0.860422936736169,267
"2778","HD_1","FarmCPU","NsiI.TP302373",11,12421,0.25422217078655,885
"2779","HD_1","FarmCPU","NsiI.TP30868",1,51136397,0.844318422912667,87
"2780","HD_1","FarmCPU","NsiI.TP309926",11,12517,0.223649532357681,888
"2781","HD_1","FarmCPU","NsiI.TP324593",4,54954569,0.754214426386268,346
"2782","HD_1","FarmCPU","NsiI.TP34695",4,6508508,0.707426713380203,328
"2783","HD_1","FarmCPU","NsiI.TP393109",11,13472,0.241834117155412,909
"2784","HD_1","FarmCPU","NsiI.TP413314",1,58050134,0.425253434750574,95
"2785","HD_1","FarmCPU","NsiI.TP416911",11,13756,0.561426102603868,915
"2786","HD_1","FarmCPU","NsiI.TP420914",11,13804,0.596714221557805,916
"2787","HD_1","FarmCPU","NsiI.TP422808",10,5343480,0.975722443988694,589
"2788","HD_1","FarmCPU","NsiI.TP425431",1,29611471,0.817104014287109,84
"2789","HD_1","FarmCPU","NsiI.TP434835",11,14151,0.793010686750622,929
"2790","HD_1","FarmCPU","NsiI.TP436966",3,208286,0.94764968422347,210
"2791","HD_1","FarmCPU","NsiI.TP491839",11,15088,0.341097035462577,943
"2792","HD_1","FarmCPU","NsiI.TP492468",11,15095,0.639201273199667,944
"2793","HD_1","FarmCPU","NsiI.TP495572",11,15165,0.924574095666102,946
"2794","HD_1","FarmCPU","NsiI.TP496851",3,61267172,0.821639501034446,276
"2795","HD_1","FarmCPU","NsiI.TP557880",11,16037,0.340120293175653,966
"2796","HD_1","FarmCPU","NsiI.TP573662",11,16226,0.447110072093721,970
"2797","HD_1","FarmCPU","NsiI.TP59023",11,9822,0.604720736547846,836
"2798","HD_1","FarmCPU","NsiI.TP59527",11,9833,0.742620283963601,837
"2799","HD_1","FarmCPU","NsiI.TP604676",5,62326679,0.972165386762293,403
"2800","HD_1","FarmCPU","NsiI.TP616446",9,56031936,0.782243255553938,568
"2801","HD_1","FarmCPU","NsiI.TP646295",11,17132,0.61343005210459,985
"2802","HD_1","FarmCPU","NsiI.TP654668",11,17191,0.710348920173624,987
"2803","HD_1","FarmCPU","NsiI.TP685658",11,17582,0.465812744622645,1000
"2804","HD_1","FarmCPU","NsiI.TP690845",1,73173149,0.840935711856911,122
"2805","HD_1","FarmCPU","NsiI.TP704103",11,17785,0.537753024152678,1006
"2806","HD_1","FarmCPU","NsiI.TP705689",11,17810,0.744454212185579,1009
"2807","HD_1","FarmCPU","NsiI.TP736839",1,11973561,0.425776417589278,64
"2808","HD_1","FarmCPU","NsiI.TP765685",2,16612091,0.963924503135364,152
"2809","HD_1","FarmCPU","NsiI.TP767179",11,18585,0.663296709269936,1026
"2810","HD_1","FarmCPU","NsiI.TP777037",2,73985749,0.586805439784382,197
"2811","HD_1","FarmCPU","NsiI.TP784220",11,18785,0.340150357377678,1031
"2812","HD_1","FarmCPU","NsiI.TP789014",1,28276920,0.00000000837085479899855,83
"2813","HD_1","FarmCPU","NsiI.TP792425",11,18843,0.0186148173079668,1032
"2814","HD_1","FarmCPU","NsiI.TP810192",8,2563502,0.910955287162183,517
"2815","HD_1","FarmCPU","NsiI.TP821811",4,48427329,0.162028213224238,340
"2816","HD_1","FarmCPU","NsiI.TP825923",6,52448208,0.916690240405039,448
"2817","HD_1","FarmCPU","NsiI.TP832142",11,19332,0.885203655782073,1042
"2818","HD_1","FarmCPU","PstI.TP1009395",11,6997,0.532355823327901,777
"2819","HD_1","FarmCPU","PstI.TP1014148",5,51656308,0.0149701423089145,397
"2820","HD_1","FarmCPU","PstI.TP1018027",11,7068,0.610440531223594,779
"2821","HD_1","FarmCPU","PstI.TP1020545",11,7078,0.188194178427656,781
"2822","HD_1","FarmCPU","PstI.TP1046468",11,7261,0.0434096884626214,787
"2823","HD_1","FarmCPU","PstI.TP1052140",6,19137861,0.565025779615268,416
"2824","HD_1","FarmCPU","PstI.TP1072724",11,7481,0.732549392408041,793
"2825","HD_1","FarmCPU","PstI.TP1075605",11,7505,0.201145252539478,794
"2826","HD_1","FarmCPU","PstI.TP108730",11,899,0.297430351128503,650
"2827","HD_1","FarmCPU","PstI.TP1126710",1,18437271,0.555122108334176,75
"2828","HD_1","FarmCPU","PstI.TP113541",11,940,0.762245695965918,652
"2829","HD_1","FarmCPU","PstI.TP114049",3,56021694,0.000000725588733713076,269
"2830","HD_1","FarmCPU","PstI.TP1142098",1,2178144,0.204300479379917,28
"2831","HD_1","FarmCPU","PstI.TP1159423",11,8140,0.811265382819971,812
"2832","HD_1","FarmCPU","PstI.TP1177996",11,8302,0.732259965274258,817
"2833","HD_1","FarmCPU","PstI.TP118441",11,979,0.446434509216043,655
"2834","HD_1","FarmCPU","PstI.TP1186542",11,8386,0.885985091879423,818
"2835","HD_1","FarmCPU","PstI.TP1192081",9,48933732,0.651600929143939,550
"2836","HD_1","FarmCPU","PstI.TP125419",10,50424324,0.229730116155266,610
"2837","HD_1","FarmCPU","PstI.TP1256552",10,47768031,0.605621094454831,608
"2838","HD_1","FarmCPU","PstI.TP1264238",10,5451657,0.17665718593187,590
"2839","HD_1","FarmCPU","PstI.TP1282314",9,15059279,0.165560410065389,545
"2840","HD_1","FarmCPU","PstI.TP133136",5,65324990,0.70733032141565,404
"2841","HD_1","FarmCPU","PstI.TP134743",1,73610397,0.755118449378256,125
"2842","HD_1","FarmCPU","PstI.TP151071",11,1250,0.825030243970605,663
"2843","HD_1","FarmCPU","PstI.TP187918",11,1532,0.616184732369334,671
"2844","HD_1","FarmCPU","PstI.TP201653",11,1648,0.780020521244352,674
"2845","HD_1","FarmCPU","PstI.TP210905",2,72650615,0.61843225057078,193
"2846","HD_1","FarmCPU","PstI.TP271541",10,56172761,0.0985681869475017,621
"2847","HD_1","FarmCPU","PstI.TP312198",3,8384639,0.740168822401916,240
"2848","HD_1","FarmCPU","PstI.TP325669",4,67124681,0.458554855842686,376
"2849","HD_1","FarmCPU","PstI.TP346735",3,71414448,0.0454065482529434,303
"2850","HD_1","FarmCPU","PstI.TP360841",2,2832783,0.282844615838951,146
"2851","HD_1","FarmCPU","PstI.TP393010",11,3057,0.269242571686523,708
"2852","HD_1","FarmCPU","PstI.TP40160",2,77518912,0.613419678986475,208
"2853","HD_1","FarmCPU","PstI.TP434247",11,3327,0.847972076353915,714
"2854","HD_1","FarmCPU","PstI.TP457393",1,60097068,0.750120513359366,99
"2855","HD_1","FarmCPU","PstI.TP477722",1,65237049,0.000000000202154912640674,106
"2856","HD_1","FarmCPU","PstI.TP478815",11,3634,0.710953201841647,720
"2857","HD_1","FarmCPU","PstI.TP511612",11,3858,0.942658853059019,724
"2858","HD_1","FarmCPU","PstI.TP513949",3,61369495,0.231527551908584,278
"2859","HD_1","FarmCPU","PstI.TP532669",4,3498516,0.58510661191617,321
"2860","HD_1","FarmCPU","PstI.TP568461",3,74315454,0.200722353263339,311
"2861","HD_1","FarmCPU","PstI.TP607810",11,4293,0.562290493831412,733
"2862","HD_1","FarmCPU","PstI.TP622176",3,65129470,0.825816478965205,287
"2863","HD_1","FarmCPU","PstI.TP640960",1,80209769,0.983007248273859,142
"2864","HD_1","FarmCPU","PstI.TP661215",3,54129611,0.189949612942831,263
"2865","HD_1","FarmCPU","PstI.TP662300",1,9383388,0.362000827166649,55
"2866","HD_1","FarmCPU","PstI.TP68941",11,572,0.466404256892898,644
"2867","HD_1","FarmCPU","PstI.TP705829",6,58061911,0.977951079971909,466
"2868","HD_1","FarmCPU","PstI.TP720017",11,4972,0.947453282767641,747
"2869","HD_1","FarmCPU","PstI.TP820348",1,64116607,0.783334985858758,105
"2870","HD_1","FarmCPU","PstI.TP840334",4,59482155,0.221839184925222,350
"2871","HD_1","FarmCPU","PstI.TP873716",11,6094,0.284707361919909,763
"2872","HD_1","FarmCPU","PstI.TP874146",11,6098,0.29636657328777,764
"2873","HD_1","FarmCPU","PstI.TP876839",4,6887064,0.945904820462437,329
"2874","HD_1","FarmCPU","PstI.TP897332",11,6254,0.34908446664749,768
"2875","HD_1","FarmCPU","PstI.TP918301",3,66190813,0.174294616291084,290
"2876","HD_1","FarmCPU","PstI.TP929267",1,63290479,0.324866754380321,103
"2877","HD_1","FarmCPU","PstI.TP964683",3,64769478,0.474304808428809,286
"2878","HD_1","FarmCPU","NsiI.TP101439",3,50050903,0.293977352127364,255
"2879","HD_1","FarmCPU","PstI.TP1248141",1,57379416,0.552138224727062,93
"2880","HD_1","FarmCPU","PstI.TP439176",10,44789600,0.0731006762945747,607
"2881","HD_1","FarmCPU","NsiI.TP383484",9,6111601,0.913091137928076,541
"2882","HD_1","FarmCPU","NsiI.TP607068",8,1666575,0.678816582736934,516
"2883","HD_1","FarmCPU","PstI.TP935651",4,66370793,0.578484182077024,374
"2884","HD_1","FarmCPU","PstI.TP174313",6,49371036,0.478312818208391,434
"2885","HD_1","FarmCPU","NsiI.TP828738",11,19298,0.861169963113568,1040
"2886","HD_1","FarmCPU","PstI.TP572438",3,71178778,0.552436001681592,302
"2887","HD_1","FarmCPU","NsiI.TP493682",7,59972191,0.21905353001741,501
"2888","HD_1","FarmCPU","NsiI.TP676052",4,1055463,0.0836628139587779,316
"2889","HD_1","FarmCPU","PstI.TP332845",3,68039381,0.54796181286861,296
"2890","HD_1","FarmCPU","PstI.TP497572",11,3771,0.335041579956089,722
"2891","HD_1","FarmCPU","NsiI.TP109257",11,10284,0.344811045333071,844
"2892","HD_1","FarmCPU","NsiI.TP205114",2,58611885,0.902727921854343,163
"2893","HD_1","FarmCPU","NsiI.TP293440",11,12365,0.0281812198720074,883
"2894","HD_1","FarmCPU","NsiI.TP38649",11,9585,0.514434774892275,830
"2895","HD_1","FarmCPU","NsiI.TP441453",3,57267022,0.813185783992365,272
"2896","HD_1","FarmCPU","NsiI.TP46117",11,9698,0.45104418347909,832
"2897","HD_1","FarmCPU","NsiI.TP578137",11,16313,0.533531588441239,971
"2898","HD_1","FarmCPU","NsiI.TP614958",6,45639721,0.152719374014283,426
"2899","HD_1","FarmCPU","NsiI.TP693683",11,17666,0.459937248628108,1003
"2900","HD_1","FarmCPU","NsiI.TP709794",11,17871,0.990178743601721,1011
"2901","HD_1","FarmCPU","NsiI.TP775735",3,13550015,0.454885147784103,248
"2902","HD_1","FarmCPU","PstI.TP106347",10,268264,0.981378232816384,581
"2903","HD_1","FarmCPU","PstI.TP109212",6,59782352,0.549321284528925,471
"2904","HD_1","FarmCPU","PstI.TP111598",11,919,0.186134762810123,651
"2905","HD_1","FarmCPU","PstI.TP1264009",3,2578481,0.723158898979349,222
"2906","HD_1","FarmCPU","PstI.TP1278820",7,61813715,0.0768138719714188,505
"2907","HD_1","FarmCPU","PstI.TP297547",7,5291285,0.728022610253811,481
"2908","HD_1","FarmCPU","PstI.TP351899",6,46132630,0.88194872623265,427
"2909","HD_1","FarmCPU","PstI.TP365432",11,2887,0.168342263721334,704
"2910","HD_1","FarmCPU","PstI.TP502131",1,59426545,0.742907039078602,96
"2911","HD_1","FarmCPU","PstI.TP537292",1,78162057,0.35502784635063,138
"2912","HD_1","FarmCPU","PstI.TP641518",11,4507,0.938029008678201,736
"2913","HD_1","FarmCPU","PstI.TP693499",11,4804,0.313732409548967,743
"2914","HD_1","FarmCPU","PstI.TP719659",10,54993631,0.462209045255341,616
"2915","HD_1","FarmCPU","PstI.TP793039",11,5486,0.428814100344651,754
"2916","HD_1","FarmCPU","PstI.TP932850",11,6532,0.739256516765588,772
"2917","HD_1","FarmCPU","PstI.TP968973",3,2980616,0.833260720546315,224
"2918","HD_1","FarmCPU","NsiI.TP150749",3,69413427,0.653781384512908,297
"2919","HD_1","FarmCPU","GFSSContig10620_634",3,52781343,0.528498792257404,258
"2920","HD_1","FarmCPU","NsiI.TP133835",2,74932493,0.689255304901899,200
"2921","HD_1","FarmCPU","NsiI.TP169341",11,11008,0.989771492145387,861
"2922","HD_1","FarmCPU","NsiI.TP414683",1,4485212,0.156153295508954,35
"2923","HD_1","FarmCPU","NsiI.TP56457",4,4041209,0.615356639338614,322
"2924","HD_1","FarmCPU","NsiI.TP738747",9,55526594,0.663319337410799,566
"2925","HD_1","FarmCPU","PstI.TP101438",10,56101348,0.728435336940735,620
"2926","HD_1","FarmCPU","PstI.TP1045605",6,49825862,0.0672385627252022,438
"2927","HD_1","FarmCPU","PstI.TP1086849",10,52687006,0.312536616969571,612
"2928","HD_1","FarmCPU","PstI.TP198419",7,2405340,0.106851954638814,479
"2929","HD_1","FarmCPU","PstI.TP248498",10,57422064,0.410787808767341,623
"2930","HD_1","FarmCPU","PstI.TP290680",11,2307,0.0203389516107769,693
"2931","HD_1","FarmCPU","PstI.TP729769",2,72439495,0.638303116317538,192
"2932","HD_1","FarmCPU","PstI.TP846605",10,61222842,0.216039445604076,632
"2933","HD_1","FarmCPU","PstI.TP852912",6,60106545,0.252348671858209,473
"2934","HD_1","FarmCPU","PstI.TP955372",11,6663,0.766193215456448,773
"2935","HD_1","FarmCPU","PstI.TP437620",11,3351,0.120415910006564,715
"2936","HD_1","FarmCPU","PstI.TP474961",7,1691478,0.920450882616873,476
"2937","HD_1","FarmCPU","NsiI.TP508870",11,15392,0.991846179393774,955
"2938","HD_1","FarmCPU","NsiI.TP769469",11,18608,0.140031109330076,1027
"2939","HD_1","FarmCPU","PstI.TP131472",1,7412958,0.634606189879325,50
"2940","HD_1","FarmCPU","PstI.TP190834",9,57732406,0.880740562092304,575
"2941","HD_1","FarmCPU","PstI.TP199807",11,1626,0.903754681629403,673
"2942","HD_1","FarmCPU","PstI.TP493750",1,9561853,0.602819894095959,59
"2943","HD_1","FarmCPU","PstI.TP675318",4,60844616,0.899804889078186,357
"2944","HD_1","FarmCPU","PstI.TP846172",10,42875099,0.511053430161401,604
"2945","HD_1","FarmCPU","PstI.TP984285",9,11318249,0.464136860648226,543
"2946","HD_1","FarmCPU","NsiI.TP834285",5,52986053,0.764966372466665,398
"2947","HD_1","FarmCPU","PstI.TP1053561",11,7316,0.406359603992804,789
"2948","HD_1","FarmCPU","NsiI.TP1783",11,9157,0.660907147302063,827
"2949","HD_1","FarmCPU","PstI.TP218170",3,63210084,0.721365508243051,283
"2950","HD_1","FarmCPU","PstI.TP754021",11,5204,0.072364680969847,749
"2951","HD_1","FarmCPU","NsiI.TP121214",11,10443,0.853781751055426,847
"2952","HD_1","FarmCPU","NsiI.TP243305",11,11873,0.645853799279417,873
"2953","HD_1","FarmCPU","NsiI.TP281659",11,12260,0.983616566775498,880
"2954","HD_1","FarmCPU","NsiI.TP310185",11,12527,0.164134764436686,889
"2955","HD_1","FarmCPU","NsiI.TP401109",11,13532,0.0815240506453753,911
"2956","HD_1","FarmCPU","NsiI.TP425366",11,13928,0.666475953143971,923
"2957","HD_1","FarmCPU","NsiI.TP460338",11,14623,0.625658742729795,938
"2958","HD_1","FarmCPU","NsiI.TP535138",11,15754,0.958359127290824,958
"2959","HD_1","FarmCPU","NsiI.TP610495",10,2254926,0.472418445587534,582
"2960","HD_1","FarmCPU","PstI.TP1078392",11,7528,0.931977245861883,795
"2961","HD_1","FarmCPU","PstI.TP163230",11,1342,0.713443058157035,665
"2962","HD_1","FarmCPU","PstI.TP256775",9,55929912,0.74183625580447,567
"2963","HD_1","FarmCPU","PstI.TP278960",3,5435168,0.229710582295624,233
"2964","HD_1","FarmCPU","PstI.TP740179",3,8414014,0.574750129005424,241
"2965","HD_1","FarmCPU","NsiI.TP338850",11,12869,0.0338014036253516,896
"2966","HD_1","FarmCPU","NsiI.TP442212",1,25199008,0.937075779254382,79
"2967","HD_1","FarmCPU","NsiI.TP690223",6,6293609,0.801838421270668,414
"2968","HD_1","FarmCPU","PstI.TP1254872",7,56573064,0.37859953404098,498
"2969","HD_1","FarmCPU","PstI.TP134392",6,55007516,0.883471215601773,459
"2970","HD_1","FarmCPU","PstI.TP403553",4,8282587,0.580310914917212,332
"2971","HD_1","FarmCPU","GFSSContig11183_265",1,78604057,0.414023638092138,139
"2972","HD_1","FarmCPU","GFSSContig11759_1658",5,57388122,0.76849510480116,400
"2973","HD_1","FarmCPU","GFSSContig11879_277",3,432163,0.98348822830098,212
"2974","HD_1","FarmCPU","GFSSContig12794_648",3,10010768,0.550818251028135,245
"2975","HD_1","FarmCPU","GFSSContig14643_563",1,14059551,0.280261759583892,70
"2976","HD_1","FarmCPU","GFSSContig17245_347",1,15924838,0.475823311417723,72
"2977","HD_1","FarmCPU","GFSSContig18297_1609",8,60382973,0.740372897060104,534
"2978","HD_1","FarmCPU","GFSSContig18763_1001",9,58194426,0.616018938370775,577
"2979","HD_1","FarmCPU","GFSSContig18986_1716",10,49027903,0.424223972506866,609
"2980","HD_1","FarmCPU","NsiI.TP100767",11,10210,0.543548244677107,843
