"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
726,"HD_1","FarmCPU","PstI.TP539015",11,4010,0.125940216244225
727,"HD_1","FarmCPU","PstI.TP546941",11,4049,0.655641105133947
728,"HD_1","FarmCPU","PstI.TP551690",11,4079,0.609741531140439
729,"HD_1","FarmCPU","PstI.TP569209",11,4098,0.908581569524534
730,"HD_1","FarmCPU","PstI.TP582186",11,4180,0.737844280998587
731,"HD_1","FarmCPU","PstI.TP582448",11,4183,0.0982023181521253
732,"HD_1","FarmCPU","PstI.TP607350",11,4289,0.309088788024267
733,"HD_1","FarmCPU","PstI.TP607810",11,4293,0.562290493831412
734,"HD_1","FarmCPU","PstI.TP610776",11,4312,0.984349362132563
735,"HD_1","FarmCPU","PstI.TP640933",11,4502,0.215907148778932
736,"HD_1","FarmCPU","PstI.TP641518",11,4507,0.938029008678201
737,"HD_1","FarmCPU","PstI.TP643842",11,4529,0.465377120767325
738,"HD_1","FarmCPU","PstI.TP643937",11,4530,0.396999192533702
739,"HD_1","FarmCPU","PstI.TP662789",11,4624,0.321752941961101
740,"HD_1","FarmCPU","PstI.TP663492",11,4631,0.869464898593547
741,"HD_1","FarmCPU","PstI.TP667089",11,4644,0.147929221878182
742,"HD_1","FarmCPU","PstI.TP673783",11,4680,0.120750892514063
743,"HD_1","FarmCPU","PstI.TP693499",11,4804,0.313732409548967
744,"HD_1","FarmCPU","PstI.TP710614",11,4925,0.543005185849372
745,"HD_1","FarmCPU","PstI.TP714290",11,4942,0.793651376926253
746,"HD_1","FarmCPU","PstI.TP715984",11,4951,0.207773696710959
747,"HD_1","FarmCPU","PstI.TP720017",11,4972,0.947453282767641
748,"HD_1","FarmCPU","PstI.TP736465",11,5084,0.0934070037218363
749,"HD_1","FarmCPU","PstI.TP754021",11,5204,0.072364680969847
750,"HD_1","FarmCPU","PstI.TP758091",11,5231,0.961877913250434
751,"HD_1","FarmCPU","PstI.TP762327",11,5261,0.683550474976896
752,"HD_1","FarmCPU","PstI.TP785740",11,5425,0.957895091758862
753,"HD_1","FarmCPU","PstI.TP786071",11,5431,0.658044434379422
754,"HD_1","FarmCPU","PstI.TP793039",11,5486,0.428814100344651
755,"HD_1","FarmCPU","PstI.TP794672",11,5497,0.776934798020467
756,"HD_1","FarmCPU","PstI.TP796524",11,5509,0.323653708632601
757,"HD_1","FarmCPU","PstI.TP801687",11,5549,0.790231890413806
758,"HD_1","FarmCPU","PstI.TP812898",11,5628,0.904894662207825
759,"HD_1","FarmCPU","PstI.TP826843",11,5718,0.856082262277368
760,"HD_1","FarmCPU","PstI.TP842387",11,5832,0.68390861087212
761,"HD_1","FarmCPU","PstI.TP856013",11,5962,0.941214778658131
762,"HD_1","FarmCPU","PstI.TP870162",11,6076,0.439638745653189
763,"HD_1","FarmCPU","PstI.TP873716",11,6094,0.284707361919909
764,"HD_1","FarmCPU","PstI.TP874146",11,6098,0.29636657328777
765,"HD_1","FarmCPU","PstI.TP881695",11,6155,0.0185067883600654
766,"HD_1","FarmCPU","PstI.TP895159",11,6243,0.264978355414689
767,"HD_1","FarmCPU","PstI.TP896950",11,6252,0.508442961592119
768,"HD_1","FarmCPU","PstI.TP897332",11,6254,0.34908446664749
769,"HD_1","FarmCPU","PstI.TP898582",11,6263,0.801079745929417
770,"HD_1","FarmCPU","PstI.TP919648",11,6431,0.0931742150303408
771,"HD_1","FarmCPU","PstI.TP922546",11,6452,0.503933234083296
772,"HD_1","FarmCPU","PstI.TP932850",11,6532,0.739256516765588
773,"HD_1","FarmCPU","PstI.TP955372",11,6663,0.766193215456448
774,"HD_1","FarmCPU","PstI.TP964136",11,6705,0.0776617845591323
775,"HD_1","FarmCPU","PstI.TP969818",11,6733,0.561639672604453
776,"HD_1","FarmCPU","PstI.TP998433",11,6937,0.411408712086762
777,"HD_1","FarmCPU","PstI.TP1009395",11,6997,0.532355823327901
778,"HD_1","FarmCPU","PstI.TP1010988",11,7019,0.406481895697883
779,"HD_1","FarmCPU","PstI.TP1018027",11,7068,0.610440531223594
780,"HD_1","FarmCPU","PstI.TP1019197",11,7072,0.437766803375615
781,"HD_1","FarmCPU","PstI.TP1020545",11,7078,0.188194178427656
782,"HD_1","FarmCPU","PstI.TP1027664",11,7145,0.895037738826326
783,"HD_1","FarmCPU","PstI.TP1036997",11,7201,0.3711815270624
784,"HD_1","FarmCPU","PstI.TP1044200",11,7246,0.350068262718366
785,"HD_1","FarmCPU","PstI.TP1045319",11,7255,0.323635190445093
786,"HD_1","FarmCPU","PstI.TP1046021",11,7259,0.354197990808624
787,"HD_1","FarmCPU","PstI.TP1046468",11,7261,0.0434096884626214
788,"HD_1","FarmCPU","PstI.TP1050927",11,7295,0.45498380861745
789,"HD_1","FarmCPU","PstI.TP1053561",11,7316,0.406359603992804
790,"HD_1","FarmCPU","PstI.TP1054061",11,7329,0.947226515415474
791,"HD_1","FarmCPU","PstI.TP1069612",11,7446,0.62116824326757
792,"HD_1","FarmCPU","PstI.TP1070341",11,7454,0.204396764572812
793,"HD_1","FarmCPU","PstI.TP1072724",11,7481,0.732549392408041
794,"HD_1","FarmCPU","PstI.TP1075605",11,7505,0.201145252539478
795,"HD_1","FarmCPU","PstI.TP1078392",11,7528,0.931977245861883
796,"HD_1","FarmCPU","PstI.TP1081718",11,7552,0.741899670352804
797,"HD_1","FarmCPU","PstI.TP1087179",11,7585,0.815440223138746
798,"HD_1","FarmCPU","PstI.TP1092945",11,7641,0.875264001468514
799,"HD_1","FarmCPU","PstI.TP1104967",11,7738,0.745660433938278
800,"HD_1","FarmCPU","PstI.TP1105170",11,7739,0.388499524665516
801,"HD_1","FarmCPU","PstI.TP1112303",11,7784,0.367746815430502
802,"HD_1","FarmCPU","PstI.TP1117297",11,7838,0.0635557280173281
803,"HD_1","FarmCPU","PstI.TP1124649",11,7892,0.512562629266652
804,"HD_1","FarmCPU","PstI.TP1127146",11,7907,0.835087276151318
805,"HD_1","FarmCPU","PstI.TP1127833",11,7913,0.224525762779051
806,"HD_1","FarmCPU","PstI.TP1132619",11,7947,0.585324806276468
807,"HD_1","FarmCPU","PstI.TP1143715",11,8011,0.967036578988719
808,"HD_1","FarmCPU","PstI.TP1144149",11,8013,0.227217954358303
809,"HD_1","FarmCPU","PstI.TP1149311",11,8064,0.644217033295775
810,"HD_1","FarmCPU","PstI.TP1150072",11,8070,0.995713930005164
811,"HD_1","FarmCPU","PstI.TP1157714",11,8128,0.808318278355182
812,"HD_1","FarmCPU","PstI.TP1159423",11,8140,0.811265382819971
813,"HD_1","FarmCPU","PstI.TP1170814",11,8224,0.593612811313616
814,"HD_1","FarmCPU","PstI.TP1171514",11,8232,0.129461498293352
815,"HD_1","FarmCPU","PstI.TP1171981",11,8238,0.834090258501533
816,"HD_1","FarmCPU","PstI.TP1174169",11,8257,0.361413617768007
817,"HD_1","FarmCPU","PstI.TP1177996",11,8302,0.732259965274258
818,"HD_1","FarmCPU","PstI.TP1186542",11,8386,0.885985091879423
819,"HD_1","FarmCPU","PstI.TP1238825",11,8723,0.00401410657321111
820,"HD_1","FarmCPU","PstI.TP1263934",11,8901,0.647094288981514
821,"HD_1","FarmCPU","PstI.TP1268120",11,8929,0.905069038315893
822,"HD_1","FarmCPU","PstI.TP1272009",11,8958,0.0653441721046576
823,"HD_1","FarmCPU","PstI.TP1276787",11,8994,0.066524637292114
824,"HD_1","FarmCPU","PstI.TP1288567",11,9085,0.734550673020978
825,"HD_1","FarmCPU","PstI.TP1291010",11,9097,0.666731218560127
826,"HD_1","FarmCPU","PstI.TP1294996",11,9135,0.143785662179931
827,"HD_1","FarmCPU","NsiI.TP1783",11,9157,0.660907147302063
828,"HD_1","FarmCPU","NsiI.TP16847",11,9317,0.150072786900292
829,"HD_1","FarmCPU","NsiI.TP36828",11,9557,0.871993749994522
830,"HD_1","FarmCPU","NsiI.TP38649",11,9585,0.514434774892275
831,"HD_1","FarmCPU","NsiI.TP44423",11,9686,0.639271885311767
832,"HD_1","FarmCPU","NsiI.TP46117",11,9698,0.45104418347909
833,"HD_1","FarmCPU","NsiI.TP49937",11,9724,0.503033089232046
834,"HD_1","FarmCPU","NsiI.TP56822",11,9798,0.285081729962814
835,"HD_1","FarmCPU","NsiI.TP57404",11,9806,0.539376079176554
836,"HD_1","FarmCPU","NsiI.TP59023",11,9822,0.604720736547846
837,"HD_1","FarmCPU","NsiI.TP59527",11,9833,0.742620283963601
838,"HD_1","FarmCPU","NsiI.TP63509",11,9880,0.64050230043739
839,"HD_1","FarmCPU","NsiI.TP64490",11,9888,0.728241856713141
840,"HD_1","FarmCPU","NsiI.TP66747",11,9923,0.738528197881488
841,"HD_1","FarmCPU","NsiI.TP67589",11,9939,0.421646755693741
842,"HD_1","FarmCPU","NsiI.TP93485",11,10155,0.430703708347647
843,"HD_1","FarmCPU","NsiI.TP100767",11,10210,0.543548244677107
844,"HD_1","FarmCPU","NsiI.TP109257",11,10284,0.344811045333071
845,"HD_1","FarmCPU","NsiI.TP110721",11,10302,0.42352066386367
846,"HD_1","FarmCPU","NsiI.TP112503",11,10331,0.460309979856476
847,"HD_1","FarmCPU","NsiI.TP121214",11,10443,0.853781751055426
848,"HD_1","FarmCPU","NsiI.TP125341",11,10503,0.978987647387719
849,"HD_1","FarmCPU","NsiI.TP128648",11,10552,0.772488614388112
850,"HD_1","FarmCPU","NsiI.TP129575",11,10558,0.320005625642135
851,"HD_1","FarmCPU","NsiI.TP130730",11,10568,0.574953010595575
852,"HD_1","FarmCPU","NsiI.TP130838",11,10569,0.0401752909478399
853,"HD_1","FarmCPU","NsiI.TP144117",11,10704,0.845577756562318
854,"HD_1","FarmCPU","NsiI.TP147879",11,10747,0.642508529691226
855,"HD_1","FarmCPU","NsiI.TP155993",11,10845,0.329582147984074
856,"HD_1","FarmCPU","NsiI.TP156555",11,10854,0.601094381842381
857,"HD_1","FarmCPU","NsiI.TP161767",11,10915,0.609476566259042
858,"HD_1","FarmCPU","NsiI.TP166752",11,10977,0.527201170591797
859,"HD_1","FarmCPU","NsiI.TP168235",11,10998,0.916591525265692
860,"HD_1","FarmCPU","NsiI.TP168887",11,11005,0.311322725854958
861,"HD_1","FarmCPU","NsiI.TP169341",11,11008,0.989771492145387
862,"HD_1","FarmCPU","NsiI.TP171627",11,11033,0.828997252163677
863,"HD_1","FarmCPU","NsiI.TP174329",11,11057,0.297192719289366
864,"HD_1","FarmCPU","NsiI.TP177454",11,11106,0.235573523490948
865,"HD_1","FarmCPU","NsiI.TP179961",11,11131,0.902782867928402
866,"HD_1","FarmCPU","NsiI.TP192160",11,11255,0.94292969957049
867,"HD_1","FarmCPU","NsiI.TP196449",11,11310,0.528984271169261
868,"HD_1","FarmCPU","NsiI.TP208749",11,11461,0.816268241153386
869,"HD_1","FarmCPU","NsiI.TP218948",11,11580,0.04510253018363
870,"HD_1","FarmCPU","NsiI.TP239815",11,11829,0.909743030098417
871,"HD_1","FarmCPU","NsiI.TP240206",11,11833,0.552732092278365
872,"HD_1","FarmCPU","NsiI.TP241417",11,11846,0.814290198814872
873,"HD_1","FarmCPU","NsiI.TP243305",11,11873,0.645853799279417
874,"HD_1","FarmCPU","NsiI.TP244874",11,11894,0.0970874504632598
875,"HD_1","FarmCPU","NsiI.TP245890",11,11906,0.0574395513219554
876,"HD_1","FarmCPU","NsiI.TP250465",11,11949,0.53662098134429
877,"HD_1","FarmCPU","NsiI.TP268539",11,12107,0.846915437212337
878,"HD_1","FarmCPU","NsiI.TP276353",11,12193,0.0822171399317688
879,"HD_1","FarmCPU","NsiI.TP279779",11,12234,0.731688598765603
880,"HD_1","FarmCPU","NsiI.TP281659",11,12260,0.983616566775498
881,"HD_1","FarmCPU","NsiI.TP285959",11,12297,0.210611406633259
882,"HD_1","FarmCPU","NsiI.TP293416",11,12363,0.657472941030185
883,"HD_1","FarmCPU","NsiI.TP293440",11,12365,0.0281812198720074
884,"HD_1","FarmCPU","NsiI.TP301839",11,12412,0.423880264721107
885,"HD_1","FarmCPU","NsiI.TP302373",11,12421,0.25422217078655
886,"HD_1","FarmCPU","NsiI.TP302947",11,12430,0.367704366701575
887,"HD_1","FarmCPU","NsiI.TP308237",11,12501,0.813042861907115
888,"HD_1","FarmCPU","NsiI.TP309926",11,12517,0.223649532357681
889,"HD_1","FarmCPU","NsiI.TP310185",11,12527,0.164134764436686
890,"HD_1","FarmCPU","NsiI.TP310294",11,12528,0.562294286309523
891,"HD_1","FarmCPU","NsiI.TP310336",11,12529,0.809332089270371
892,"HD_1","FarmCPU","NsiI.TP319863",11,12629,0.168572927137974
893,"HD_1","FarmCPU","NsiI.TP327219",11,12721,0.900102609709456
894,"HD_1","FarmCPU","NsiI.TP328982",11,12748,0.284997048988854
895,"HD_1","FarmCPU","NsiI.TP337871",11,12856,0.155099455502802
896,"HD_1","FarmCPU","NsiI.TP338850",11,12869,0.0338014036253516
897,"HD_1","FarmCPU","NsiI.TP341871",11,12896,0.406251039409097
898,"HD_1","FarmCPU","NsiI.TP344870",11,12918,0.717710318714504
899,"HD_1","FarmCPU","NsiI.TP345800",11,12925,0.894364451662958
900,"HD_1","FarmCPU","NsiI.TP355289",11,13035,0.142761764968175
901,"HD_1","FarmCPU","NsiI.TP358792",11,13074,0.632448797975414
902,"HD_1","FarmCPU","NsiI.TP364108",11,13152,0.715469772102812
903,"HD_1","FarmCPU","NsiI.TP366176",11,13170,0.238286948161844
904,"HD_1","FarmCPU","NsiI.TP368873",11,13202,0.459587331499719
905,"HD_1","FarmCPU","NsiI.TP370698",11,13230,0.451004847153341
906,"HD_1","FarmCPU","NsiI.TP374805",11,13270,0.464728847746451
907,"HD_1","FarmCPU","NsiI.TP379426",11,13322,0.593653498731413
908,"HD_1","FarmCPU","NsiI.TP388598",11,13416,0.778247927564389
909,"HD_1","FarmCPU","NsiI.TP393109",11,13472,0.241834117155412
910,"HD_1","FarmCPU","NsiI.TP397682",11,13507,0.869953540556376
911,"HD_1","FarmCPU","NsiI.TP401109",11,13532,0.0815240506453753
912,"HD_1","FarmCPU","NsiI.TP403681",11,13557,0.275023497079864
913,"HD_1","FarmCPU","NsiI.TP406542",11,13590,0.95800590721841
914,"HD_1","FarmCPU","NsiI.TP411478",11,13671,0.67276473556105
915,"HD_1","FarmCPU","NsiI.TP416911",11,13756,0.561426102603868
916,"HD_1","FarmCPU","NsiI.TP420914",11,13804,0.596714221557805
917,"HD_1","FarmCPU","NsiI.TP421590",11,13827,0.402382460779959
918,"HD_1","FarmCPU","NsiI.TP421688",11,13831,0.392280131562206
919,"HD_1","FarmCPU","NsiI.TP422046",11,13845,0.226444150620363
920,"HD_1","FarmCPU","NsiI.TP422111",11,13846,0.978524373183673
921,"HD_1","FarmCPU","NsiI.TP422576",11,13854,0.23618624670307
922,"HD_1","FarmCPU","NsiI.TP423085",11,13867,0.836608924608975
923,"HD_1","FarmCPU","NsiI.TP425366",11,13928,0.666475953143971
924,"HD_1","FarmCPU","NsiI.TP427039",11,13974,0.64160207383601
925,"HD_1","FarmCPU","NsiI.TP427042",11,13975,0.0548971045368446
926,"HD_1","FarmCPU","NsiI.TP429737",11,14031,0.470819098472663
927,"HD_1","FarmCPU","NsiI.TP429819",11,14033,0.0597192389730622
928,"HD_1","FarmCPU","NsiI.TP433562",11,14116,0.329145769349417
929,"HD_1","FarmCPU","NsiI.TP434835",11,14151,0.793010686750622
930,"HD_1","FarmCPU","NsiI.TP437019",11,14194,0.897192290382601
931,"HD_1","FarmCPU","NsiI.TP438867",11,14240,0.356692060281147
932,"HD_1","FarmCPU","NsiI.TP438917",11,14243,0.813454087615247
933,"HD_1","FarmCPU","NsiI.TP439051",11,14248,0.734424465231162
934,"HD_1","FarmCPU","NsiI.TP439062",11,14250,0.0642372545048838
935,"HD_1","FarmCPU","NsiI.TP442549",11,14331,0.350241060812535
936,"HD_1","FarmCPU","NsiI.TP443697",11,14361,0.580262876107447
937,"HD_1","FarmCPU","NsiI.TP456139",11,14539,0.735890998477538
938,"HD_1","FarmCPU","NsiI.TP460338",11,14623,0.625658742729795
939,"HD_1","FarmCPU","NsiI.TP475103",11,14841,0.362057541516588
940,"HD_1","FarmCPU","NsiI.TP475928",11,14851,0.605036131666152
941,"HD_1","FarmCPU","NsiI.TP480948",11,14892,0.167608180505568
942,"HD_1","FarmCPU","NsiI.TP487991",11,15025,0.742480910015616
943,"HD_1","FarmCPU","NsiI.TP491839",11,15088,0.341097035462577
944,"HD_1","FarmCPU","NsiI.TP492468",11,15095,0.639201273199667
945,"HD_1","FarmCPU","NsiI.TP494104",11,15133,0.601129103114823
946,"HD_1","FarmCPU","NsiI.TP495572",11,15165,0.924574095666102
947,"HD_1","FarmCPU","NsiI.TP495625",11,15167,0.97629689256235
948,"HD_1","FarmCPU","NsiI.TP496960",11,15186,0.655390183137055
949,"HD_1","FarmCPU","NsiI.TP499676",11,15217,0.326440913326941
950,"HD_1","FarmCPU","NsiI.TP504366",11,15313,0.646045536213136
951,"HD_1","FarmCPU","NsiI.TP504640",11,15317,0.194168577281828
952,"HD_1","FarmCPU","NsiI.TP506096",11,15338,0.169023962519437
953,"HD_1","FarmCPU","NsiI.TP507020",11,15352,0.917902564702781
954,"HD_1","FarmCPU","NsiI.TP508723",11,15390,0.195356043499758
955,"HD_1","FarmCPU","NsiI.TP508870",11,15392,0.991846179393774
956,"HD_1","FarmCPU","NsiI.TP520743",11,15542,0.348828633541646
957,"HD_1","FarmCPU","NsiI.TP532105",11,15712,0.989125151910887
958,"HD_1","FarmCPU","NsiI.TP535138",11,15754,0.958359127290824
959,"HD_1","FarmCPU","NsiI.TP538458",11,15770,0.352432276559713
960,"HD_1","FarmCPU","NsiI.TP538891",11,15779,0.874454061952856
961,"HD_1","FarmCPU","NsiI.TP548946",11,15896,0.452783912668329
962,"HD_1","FarmCPU","NsiI.TP550633",11,15924,0.398653985915074
963,"HD_1","FarmCPU","NsiI.TP550663",11,15926,0.564695336954543
964,"HD_1","FarmCPU","NsiI.TP551407",11,15938,0.882993329126569
965,"HD_1","FarmCPU","NsiI.TP557756",11,16035,0.584330885081703
966,"HD_1","FarmCPU","NsiI.TP557880",11,16037,0.340120293175653
967,"HD_1","FarmCPU","NsiI.TP560012",11,16067,0.389423047926022
968,"HD_1","FarmCPU","NsiI.TP570823",11,16187,0.592139047208914
969,"HD_1","FarmCPU","NsiI.TP572685",11,16211,0.64360925290675
970,"HD_1","FarmCPU","NsiI.TP573662",11,16226,0.447110072093721
971,"HD_1","FarmCPU","NsiI.TP578137",11,16313,0.533531588441239
972,"HD_1","FarmCPU","NsiI.TP585806",11,16391,0.083883551502145
973,"HD_1","FarmCPU","NsiI.TP592384",11,16483,0.729266485911101
974,"HD_1","FarmCPU","NsiI.TP596342",11,16540,0.763125042683217
975,"HD_1","FarmCPU","NsiI.TP602239",11,16592,0.854887049970467
976,"HD_1","FarmCPU","NsiI.TP603431",11,16604,0.808726339985423
977,"HD_1","FarmCPU","NsiI.TP612544",11,16701,0.979615603701525
978,"HD_1","FarmCPU","NsiI.TP620599",11,16795,0.158354215662654
979,"HD_1","FarmCPU","NsiI.TP622507",11,16837,0.443346022677862
980,"HD_1","FarmCPU","NsiI.TP623450",11,16855,0.0448925041548652
981,"HD_1","FarmCPU","NsiI.TP626522",11,16890,0.581664266987307
982,"HD_1","FarmCPU","NsiI.TP626945",11,16899,0.119929990332379
983,"HD_1","FarmCPU","NsiI.TP641194",11,17072,0.00954185278300351
984,"HD_1","FarmCPU","NsiI.TP646101",11,17125,0.925982061888758
985,"HD_1","FarmCPU","NsiI.TP646295",11,17132,0.61343005210459
986,"HD_1","FarmCPU","NsiI.TP652633",11,17173,0.377953479398006
987,"HD_1","FarmCPU","NsiI.TP654668",11,17191,0.710348920173624
988,"HD_1","FarmCPU","NsiI.TP659546",11,17218,0.688734926543653
989,"HD_1","FarmCPU","NsiI.TP662126",11,17229,0.442737138734332
990,"HD_1","FarmCPU","NsiI.TP662162",11,17230,0.604420606502279
991,"HD_1","FarmCPU","NsiI.TP663972",11,17253,0.130928416165405
992,"HD_1","FarmCPU","NsiI.TP665603",11,17275,0.861216736514625
993,"HD_1","FarmCPU","NsiI.TP666542",11,17291,0.544384030708861
994,"HD_1","FarmCPU","NsiI.TP667282",11,17309,0.510553726290499
995,"HD_1","FarmCPU","NsiI.TP668743",11,17334,0.064327410061286
996,"HD_1","FarmCPU","NsiI.TP673443",11,17416,0.25790976015517
997,"HD_1","FarmCPU","NsiI.TP675599",11,17442,0.213453017203704
998,"HD_1","FarmCPU","NsiI.TP678918",11,17481,0.766358944746189
999,"HD_1","FarmCPU","NsiI.TP680098",11,17503,0.691142944904344
1000,"HD_1","FarmCPU","NsiI.TP685658",11,17582,0.465812744622645
1001,"HD_1","FarmCPU","NsiI.TP691592",11,17643,0.546216392318929
1002,"HD_1","FarmCPU","NsiI.TP692624",11,17654,0.198161893275314
1003,"HD_1","FarmCPU","NsiI.TP693683",11,17666,0.459937248628108
1004,"HD_1","FarmCPU","NsiI.TP697722",11,17717,0.152338070386082
1005,"HD_1","FarmCPU","NsiI.TP703599",11,17779,0.862625903442441
1006,"HD_1","FarmCPU","NsiI.TP704103",11,17785,0.537753024152678
1007,"HD_1","FarmCPU","NsiI.TP704206",11,17787,0.467797746955804
1008,"HD_1","FarmCPU","NsiI.TP705516",11,17807,0.621390948016503
1009,"HD_1","FarmCPU","NsiI.TP705689",11,17810,0.744454212185579
1010,"HD_1","FarmCPU","NsiI.TP705916",11,17816,0.542813645422848
1011,"HD_1","FarmCPU","NsiI.TP709794",11,17871,0.990178743601721
1012,"HD_1","FarmCPU","NsiI.TP711155",11,17898,0.37799006451305
1013,"HD_1","FarmCPU","NsiI.TP711166",11,17899,0.674040559858454
1014,"HD_1","FarmCPU","NsiI.TP712786",11,17911,0.562726962394313
1015,"HD_1","FarmCPU","NsiI.TP714726",11,17928,0.875416599904612
1016,"HD_1","FarmCPU","NsiI.TP719759",11,17993,0.570320054802838
1017,"HD_1","FarmCPU","NsiI.TP726655",11,18061,0.869466469691549
1018,"HD_1","FarmCPU","NsiI.TP738981",11,18183,0.734269181538403
1019,"HD_1","FarmCPU","NsiI.TP741259",11,18204,0.534251583727762
1020,"HD_1","FarmCPU","NsiI.TP741311",11,18208,0.503376601265236
1021,"HD_1","FarmCPU","NsiI.TP743734",11,18242,0.729559898130512
1022,"HD_1","FarmCPU","NsiI.TP745051",11,18257,0.655326889302305
1023,"HD_1","FarmCPU","NsiI.TP750473",11,18316,0.349214817251272
1024,"HD_1","FarmCPU","NsiI.TP760301",11,18470,0.416607544236878
1025,"HD_1","FarmCPU","NsiI.TP766870",11,18579,0.662200924596824
1026,"HD_1","FarmCPU","NsiI.TP767179",11,18585,0.663296709269936
1027,"HD_1","FarmCPU","NsiI.TP769469",11,18608,0.140031109330076
1028,"HD_1","FarmCPU","NsiI.TP778207",11,18709,0.875567371521767
1029,"HD_1","FarmCPU","NsiI.TP778477",11,18712,0.95308835234365
1030,"HD_1","FarmCPU","NsiI.TP779985",11,18732,0.30142287829577
1031,"HD_1","FarmCPU","NsiI.TP784220",11,18785,0.340150357377678
1032,"HD_1","FarmCPU","NsiI.TP792425",11,18843,0.0186148173079668
1033,"HD_1","FarmCPU","NsiI.TP794154",11,18861,0.843830598633579
1034,"HD_1","FarmCPU","NsiI.TP795394",11,18874,0.585049390553422
1035,"HD_1","FarmCPU","NsiI.TP798729",11,18920,0.3171702718596
1036,"HD_1","FarmCPU","NsiI.TP799872",11,18932,0.610377846154643
1037,"HD_1","FarmCPU","NsiI.TP816391",11,19138,0.799615876774797
1038,"HD_1","FarmCPU","NsiI.TP819458",11,19172,0.568368434237751
1039,"HD_1","FarmCPU","NsiI.TP821864",11,19200,0.42925605526056
1040,"HD_1","FarmCPU","NsiI.TP828738",11,19298,0.861169963113568
1041,"HD_1","FarmCPU","NsiI.TP830617",11,19317,0.764758418378516
1042,"HD_1","FarmCPU","NsiI.TP832142",11,19332,0.885203655782073
1043,"HD_1","FarmCPU","NsiI.TP832418",11,19336,0.413156992271146
1044,"HD_1","FarmCPU","NsiI.TP832754",11,19341,0.890542805888825
1045,"HD_1","FarmCPU","NsiI.TP834180",11,19350,0.442530143606337
