"","SNP","Chromosome","Position","GLM.HM_1","MLM.HM_1","CMLM.HM_1","SUPER.HM_1","rrBLUP.HM_1","Adj.P.GLM.HM_1","Adj.P.MLM.HM_1","Adj.P.CMLM.HM_1","Adj.P.SUPER.HM_1","Adj.P.rrBLUP.HM_1"
"16369","NsiI.TP420358",11,13790,0.000287612436755548,0.00269422133629796,0.00269422133629796,0.000772210929108082,1,0.221844546135515,0.999104223694915,0.999104223694915,0.0475771863353488,1
"16493","NsiI.TP426523",11,13953,6.64436659017346e-05,0.00313673658551885,0.00313673658551885,1.4134534534732e-05,0.271953702150157,0.221844546135515,0.999104223694915,0.999104223694915,0.018892114158867,1
"16508","NsiI.TP427131",11,13977,0.00342201770914241,0.0337726065752283,0.0337726065752283,0.000202619331316381,1,0.254163780115948,0.999104223694915,0.999104223694915,0.0310388682621909,1
"16617","NsiI.TP433644",11,14118,0.00044860826435331,0.00780588422266764,0.00780588422266764,2.21148614132221e-05,1,0.221844546135515,0.999104223694915,0.999104223694915,0.0198503170863524,1
"16761","NsiI.TP441664",11,14308,0.0596255128422378,0.471777100226986,0.471777100226986,0.000238165004735809,0.106849302877901,0.500184401097368,0.999104223694915,0.999104223694915,0.0334431855677271,1
"16775","NsiI.TP442306",11,14326,0.0222656708797936,0.0469779808328466,0.0469779808328466,0.000185252359308083,0.637023408652162,0.381437513046396,0.999104223694915,0.999104223694915,0.0307218860075624,1
"16781","NsiI.TP442764",11,14335,0.0139521776995186,0.165552013007476,0.165552013007476,0.000198991539961359,0.526428963178125,0.348930137782555,0.999104223694915,0.999104223694915,0.0310388682621909,1
"16830","NsiI.TP446772",11,14403,0.00215067010177869,0.11792722008385,0.11792722008385,0.000198515834644471,0.0536730461335657,0.246743718827158,0.999104223694915,0.999104223694915,0.0310388682621909,1
"16832","NsiI.TP446863",11,14405,0.0194362406946851,0.17148905367348,0.17148905367348,0.000294899405428966,0.943806353251377,0.36920581049619,0.999104223694915,0.999104223694915,0.035239502460664,1
"16954","NsiI.TP458403",11,14586,0.00108993453744283,0.00346795688200288,0.00346795688200288,3.66163190368347e-05,1,0.221844546135515,0.999104223694915,0.999104223694915,0.0245659628937139,1
"17002","NsiI.TP464397",11,14663,0.0496324524305611,0.14125488597337,0.14125488597337,0.000772562380639392,0.0352930049928522,0.474096332269478,0.999104223694915,0.999104223694915,0.0475771863353488,1
"17027","NsiI.TP466452",11,14696,2.63495932528412e-05,0.00271234444711828,0.00271234444711828,4.81650030988942e-05,0.986216217457972,0.221844546135515,0.999104223694915,0.999104223694915,0.0256761178413796,1
"17218","NsiI.TP484589",11,14960,0.0291534395748958,0.158622249383179,0.158622249383179,0.000286155942283108,0.093310351427748,0.406151754002239,0.999104223694915,0.999104223694915,0.0350060869325858,1
"17226","NsiI.TP484830",11,14968,0.00222025213822529,0.031633350213684,0.031633350213684,0.000767433307126376,0.794636866522976,0.246743718827158,0.999104223694915,0.999104223694915,0.0474832954552933,1
"17274","NsiI.TP488806",11,15037,0.0021171760105169,0.047505680177243,0.047505680177243,0.000848024041565306,1,0.246743718827158,0.999104223694915,0.999104223694915,0.0492930425709936,1
"17299","NsiI.TP490659",11,15071,0.0194413033717517,0.208996838598039,0.208996838598039,0.000431883761855777,0.575755168171997,0.36920581049619,0.999104223694915,0.999104223694915,0.0386744942874722,1
"17305","NsiI.TP491324",11,15079,0.00456739534332322,0.18345542524914,0.18345542524914,0.000698007701202726,0.732753072966794,0.268583472014384,0.999104223694915,0.999104223694915,0.045322380229911,1
"17315","NsiI.TP491951",11,15090,0.0142319895099945,0.119395017057447,0.119395017057447,0.000395966861551447,0.110695191539514,0.349489110262047,0.999104223694915,0.999104223694915,0.0373097966048789,1
"17439","NsiI.TP502740",11,15271,0.000772003047127759,0.0158702486605212,0.0158702486605212,0.000404276029229149,0.64788213296854,0.221844546135515,0.999104223694915,0.999104223694915,0.0375419729308587,1
"17451","NsiI.TP503326",11,15286,0.00511078193577579,0.0537868581146902,0.0537868581146902,9.86577911540982e-05,0.114035249273718,0.272018287086437,0.999104223694915,0.999104223694915,0.0260034270856825,1
"17463","NsiI.TP503807",11,15303,0.00794525706215944,0.0232892416872124,0.0232892416872124,0.000293829517945294,1,0.30373775091018,0.999104223694915,0.999104223694915,0.0352283044638198,1
"17558","NsiI.TP510047",11,15417,0.156131595589623,0.29637894322441,0.29637894322441,4.87580482722461e-05,0.912418072886482,0.653184038063975,0.999104223694915,0.999104223694915,0.0256761178413796,1
"17591","NsiI.TP512263",11,15456,0.00183572250405021,0.105341669991795,0.105341669991795,6.84388820784537e-05,1,0.242839155729203,0.999104223694915,0.999104223694915,0.0256793252789291,1
"17646","NsiI.TP520721",11,15540,0.000631265106673378,0.0421221109656348,0.0421221109656348,0.000593562797350889,0.562485893658796,0.221844546135515,0.999104223694915,0.999104223694915,0.0426641105758449,1
"17970","NsiI.TP555065",11,15993,0.000141056925672942,0.014992437287715,0.014992437287715,0.000125943665944121,0.0775046797834714,0.221844546135515,0.999104223694915,0.999104223694915,0.0272158983029427,1
"17978","NsiI.TP555631",11,16003,0.0186045959427735,0.232530185260006,0.232530185260006,0.000113585591224202,0.532271081959502,0.36542310197284,0.999104223694915,0.999104223694915,0.0264500093106854,1
"18024","NsiI.TP559974",11,16066,0.0495451388580169,0.385013974017468,0.385013974017468,0.000604782901876116,0.704094391314791,0.474096332269478,0.999104223694915,0.999104223694915,0.0429810442384187,1
"18031","NsiI.TP560751",11,16075,0.254224261823396,0.557662796403722,0.557662796403722,0.000499613118582194,0.728681573734384,0.736692103820484,0.999104223694915,0.999104223694915,0.0402516837676052,1
"18106","NsiI.TP571420",11,16192,0.0390012195457966,0.197996643216692,0.197996643216692,0.000259331760449703,0.826037694782264,0.438927856880432,0.999104223694915,0.999104223694915,0.0342811889051607,1
"18175","NsiI.TP576201",11,16284,0.0185474063951284,0.070371424401032,0.070371424401032,0.000845199412974439,1,0.36542310197284,0.999104223694915,0.999104223694915,0.0492930425709936,1
"18329","NsiI.TP593990",11,16509,0.00429998592760595,0.0821934593666028,0.0821934593666028,0.000855087849494786,0.510146121676361,0.265715568759321,0.999104223694915,0.999104223694915,0.0492930425709936,1
"18331","NsiI.TP594320",11,16513,0.169530216419811,0.400943967245041,0.400943967245041,0.000435571598828779,0.90451140703917,0.669311318549874,0.999104223694915,0.999104223694915,0.0387086834605536,1
"18344","NsiI.TP595384",11,16529,0.134391529254642,0.433988297729227,0.433988297729227,0.000321308997972776,0.951249036150837,0.627082486460091,0.999104223694915,0.999104223694915,0.0359683765418606,1
"18436","NsiI.TP609527",11,16653,0.0693432771064317,0.312120067152287,0.312120067152287,0.000760991316422409,0.462677505134002,0.520487424887955,0.999104223694915,0.999104223694915,0.0474832954552933,1
"18438","NsiI.TP609571",11,16656,0.04772967099136,0.647366276008931,0.647366276008931,1.01570848507183e-05,0.327536691344149,0.469239219523056,0.999104223694915,0.999104223694915,0.0170610655532964,1
"18447","NsiI.TP610850",11,16672,0.0027569864192134,0.037667264437921,0.037667264437921,0.000105901408150015,0.814197658459746,0.251604252163745,0.999104223694915,0.999104223694915,0.0264500093106854,1
"18475","NsiI.TP613708",11,16706,0.0173315536647168,0.118948166542645,0.118948166542645,0.000458756352564823,0.709498130322081,0.360537992733591,0.999104223694915,0.999104223694915,0.0391385325091237,1
"18583","NsiI.TP623388",11,16852,0.127666115203225,0.526958843747458,0.526958843747458,0.000489116780893704,0.98715118168439,0.620417769472295,0.999104223694915,0.999104223694915,0.0402078505441731,1
"18667","NsiI.TP631761",11,16970,0.239905622519063,0.842903680508278,0.842903680508278,0.000388309938007969,0.89108727664081,0.726196452396238,0.999104223694915,0.999104223694915,0.0368872224267434,1
"18692","NsiI.TP633470",11,17004,0.0220595230061584,0.0644925842272675,0.0644925842272675,0.000112045733434486,1,0.381437513046396,0.999104223694915,0.999104223694915,0.0264500093106854,1
"18748","NsiI.TP642004",11,17086,0.0263889474866677,0.161768175375562,0.161768175375562,0.000532260460463524,0.482697100331848,0.397329549508807,0.999104223694915,0.999104223694915,0.041266118368345,1
"18764","NsiI.TP644167",11,17110,2.35920927649736e-05,0.000457825564115239,0.000457825564115239,6.62720975234817e-05,0.310536369104659,0.221844546135515,0.999104223694915,0.999104223694915,0.0256793252789291,1
"18961","NsiI.TP671476",11,17388,0.00446205208983475,0.12753826481352,0.12753826481352,9.06576938946782e-05,0.702433924846201,0.266664418103314,0.999104223694915,0.999104223694915,0.0258014016670295,1
"18994","NsiI.TP674451",11,17431,0.0190583557650656,0.249401725904984,0.249401725904984,0.000574259267158463,0.659528082051641,0.36701064186216,0.999104223694915,0.999104223694915,0.0422657636278488,1
"19002","NsiI.TP675510",11,17441,0.00119216280689628,0.0119822334342674,0.0119822334342674,5.68432430837135e-05,0.522225591765872,0.223940314644721,0.999104223694915,0.999104223694915,0.0256793252789291,1
"19097","NsiI.TP684422",11,17565,0.000626784297060604,0.0146471651397217,0.0146471651397217,0.000103104964848849,0.693828165959715,0.221844546135515,0.999104223694915,0.999104223694915,0.0264500093106854,1
"19107","NsiI.TP685628",11,17581,0.00620637179033667,0.0629099114831658,0.0629099114831658,0.000535579484410584,1,0.286806173614436,0.999104223694915,0.999104223694915,0.0412991291312161,1
"19125","NsiI.TP687919",11,17600,0.00475907378762338,0.00360563435465328,0.00360563435465328,0.00049024875961734,0.679605294305865,0.269192489789216,0.999104223694915,0.999104223694915,0.0402093119024331,1
"19142","NsiI.TP689875",11,17622,7.28343699546429e-05,0.000990177555730119,0.000990177555730119,5.88906346231014e-07,1,0.221844546135515,0.999104223694915,0.999104223694915,0.0106262261113924,1
"19162","NsiI.TP692508",11,17652,0.00165324636233156,0.0505038334362778,0.0505038334362778,0.000702039751399918,0.428590055956842,0.240589191332305,0.999104223694915,0.999104223694915,0.045322380229911,1
"19240","NsiI.TP701971",11,17760,0.000115468134334805,0.000798201662225324,0.000798201662225324,2.28076159065848e-05,0.404580854038698,0.221844546135515,0.999104223694915,0.999104223694915,0.0198503170863524,1
"19316","NsiI.TP708917",11,17862,0.0314155502831769,0.333158897514386,0.333158897514386,0.000729322758949205,0.104438029888881,0.413075347050531,0.999104223694915,0.999104223694915,0.0464193998676524,1
"19391","NsiI.TP717028",11,17968,0.0397405081865182,0.486875645086557,0.486875645086557,0.00080902736831326,0.0528549365004441,0.441886730465368,0.999104223694915,0.999104223694915,0.0483374259387917,1
"19402","NsiI.TP719628",11,17992,0.162419493520819,0.168207751687623,0.168207751687623,0.000465079640931305,0.887811468271223,0.661183833297159,0.999104223694915,0.999104223694915,0.0391579426989103,1
"19531","NsiI.TP738105",11,18171,0.00248555118179119,0.0655998282476528,0.0655998282476528,0.000170053775818612,0.48078808200671,0.247127942502346,0.999104223694915,0.999104223694915,0.03010171290618,1
"19563","NsiI.TP741392",11,18210,0.117563245502714,0.523379869861321,0.523379869861321,0.000754063307986206,1,0.607778728053219,0.999104223694915,0.999104223694915,0.047190738713603,1
"19630","NsiI.TP749312",11,18305,0.0825984492518128,0.312341652302958,0.312341652302958,0.000555436441710166,1,0.546436816975146,0.999104223694915,0.999104223694915,0.0416727449239844,1
"19900","NsiI.TP777080",11,18691,0.00125121927972522,0.0369064424886181,0.0369064424886181,0.000154572278248579,0.929370002964145,0.229208128765095,0.999104223694915,0.999104223694915,0.0290531477991392,1
"19982","NsiI.TP787181",11,18814,0.0167915096819458,0.304298430454969,0.304298430454969,0.000206412380334814,0.350340729258334,0.360130380091954,0.999104223694915,0.999104223694915,0.0310388682621909,1
"19995","NsiI.TP792021",11,18837,0.0669299890740851,0.487314069210749,0.487314069210749,8.8311284415124e-05,1,0.518601311981929,0.999104223694915,0.999104223694915,0.0258014016670295,1
"20040","NsiI.TP797049",11,18897,0.0762617257098082,0.222405703775644,0.222405703775644,0.00021648446518377,0.99546282404469,0.53089679831539,0.999104223694915,0.999104223694915,0.0318877199165383,1
"20067","NsiI.TP799336",11,18928,0.0542808530782071,0.343983644716982,0.343983644716982,4.93049334986712e-05,0.359140874127676,0.485935172134885,0.999104223694915,0.999104223694915,0.0256761178413796,1
"20089","NsiI.TP803817",11,18964,0.0129887300045051,0.0707198664236159,0.0707198664236159,0.00033148442349269,1,0.342563768032185,0.999104223694915,0.999104223694915,0.0359683765418606,1
"20091","NsiI.TP804076",11,18967,0.103309290339736,0.186239271423376,0.186239271423376,0.000376022079350744,0.153512823061217,0.586203734358896,0.999104223694915,0.999104223694915,0.0367191953060451,1
"20098","NsiI.TP805238",11,18981,0.0503544944385892,0.855616624139671,0.855616624139671,0.000718958380612769,1,0.476710072110913,0.999104223694915,0.999104223694915,0.0460848490933457,1
"20179","NsiI.TP812818",11,19095,0.00200705054540691,0.00865195531714108,0.00865195531714108,0.000552602930647259,0.774746609234074,0.246743718827158,0.999104223694915,0.999104223694915,0.0416727449239844,1
"20341","NsiI.TP831091",11,19322,0.000691047906992064,0.00294213948183757,0.00294213948183757,0.000206421203251103,0.499034847860181,0.221844546135515,0.999104223694915,0.999104223694915,0.0310388682621909,1
"20394","PstI.TP989477",2,124717,0.0117791559254831,0.146081773138722,0.146081773138722,0.000628887301028192,1,0.333924728231606,0.999104223694915,0.999104223694915,0.0438132913503965,1
"20502","PstI.TP107881",2,1829534,0.044472970764095,0.172399712096935,0.172399712096935,0.000611963375958697,0.287216266534798,0.45620823448967,0.999104223694915,0.999104223694915,0.0432182667545938,1
"20525","NsiI.TP575555",2,2228424,0.0249763600260951,0.381299092534902,0.381299092534902,0.000403074913149783,0.900768600179366,0.393429454658106,0.999104223694915,0.999104223694915,0.0375419729308587,1
"20549","NsiI.TP571744",2,2865326,0.0169602405394566,0.0325235154941431,0.0325235154941431,1.52676762270325e-05,0.268096258878452,0.360130380091954,0.999104223694915,0.999104223694915,0.0189993068855569,1
"20826","PstI.TP1065484",2,9592436,0.0219492666866641,0.110794798475737,0.110794798475737,7.52434927951574e-05,0.754665557627921,0.381309580601504,0.999104223694915,0.999104223694915,0.0258014016670295,1
"20829","PstI.TP374085",2,9617733,0.00109887510178657,0.00229215672351265,0.00229215672351265,0.000455411251450403,0.638038359674036,0.221844546135515,0.999104223694915,0.999104223694915,0.0391306696246242,1
"20855","NsiI.TP188522",2,12102013,0.00448585004466087,0.142784446221857,0.142784446221857,0.000227910064731142,0.330359604789474,0.267137551834524,0.999104223694915,0.999104223694915,0.0329731466147388,1
"20902","NsiI.TP465195",2,13702547,0.0155538352780485,0.209332513315838,0.209332513315838,0.000632783478488429,1,0.35615914182374,0.999104223694915,0.999104223694915,0.043915173407097,1
"20957","PstI.TP1133231",2,16502221,0.000843680591814803,0.0397925368573843,0.0397925368573843,0.00046681718478399,0.645672877839979,0.221844546135515,0.999104223694915,0.999104223694915,0.0391779036383364,1
"21010","NsiI.TP820147",2,19537481,0.0656707976262799,0.376470029758374,0.376470029758374,0.000879724652359374,0.784485730431339,0.515756406737773,0.999104223694915,0.999104223694915,0.0499960681170789,1
"21120","PstI.TP385678",2,45782629,0.00188627542802886,0.118068482701093,0.118068482701093,0.000365554625756973,0.189169627104873,0.244862977146423,0.999104223694915,0.999104223694915,0.0367191953060451,1
"21173","PstI.TP24205",2,50025261,0.00714275252457816,0.03769353436053,0.03769353436053,0.000572994532758744,1,0.29730986517529,0.999104223694915,0.999104223694915,0.0422657636278488,1
"21214","PstI.TP747313",2,53434843,0.109645628922243,0.574885859094702,0.574885859094702,0.000411306970997176,0.265230825065241,0.597173617781616,0.999104223694915,0.999104223694915,0.0375419729308587,1
"21226","PstI.TP671098",2,54577903,0.00461622805402943,0.00513280877494002,0.00513280877494002,5.75970496295151e-05,0.942473031306311,0.268865794174302,0.999104223694915,0.999104223694915,0.0256793252789291,1
"21375","NsiI.TP514724",2,58333562,0.0141567405868089,0.0301600315321546,0.0301600315321546,0.000278516062703414,0.318688134348691,0.349489110262047,0.999104223694915,0.999104223694915,0.034907424403843,1
"21378","PstI.TP1215799",2,58552434,0.0246615945257971,0.0679950633106189,0.0679950633106189,0.00029855363481685,1,0.391647607488266,0.999104223694915,0.999104223694915,0.0354414591226003,1
"21506","PstI.TP911474",2,60165255,0.00666359929928591,0.0325770342250154,0.0325770342250154,0.000873823486282209,0.100044699811865,0.291839771253192,0.999104223694915,0.999104223694915,0.0497764935527988,1
"21525","PstI.TP359942",2,60451936,0.052172146139235,0.372851750618225,0.372851750618225,3.77841483626313e-05,0.290210417692938,0.480454387957209,0.999104223694915,0.999104223694915,0.0245659628937139,1
"21561","NsiI.TP25459",2,61014638,0.0563921298852664,0.31700554912621,0.31700554912621,0.00022132679645627,1,0.491817672313324,0.999104223694915,0.999104223694915,0.0323370098401371,1
"21581","NsiI.TP494603",2,61270017,0.0514913087530445,0.373285407564936,0.373285407564936,0.000867718247606309,0.543421889495979,0.479219198136948,0.999104223694915,0.999104223694915,0.0496623265919364,1
"21601","PstI.TP1008253",2,61356637,0.0696573864934928,0.489646921437019,0.489646921437019,0.000457956789389647,0.7796736055223,0.520487424887955,0.999104223694915,0.999104223694915,0.0391385325091237,1
"21693","NsiI.TP455424",2,62269512,0.0010511651199531,0.00165971185886852,0.00165971185886852,0.000240768852697851,0.125416177539675,0.221844546135515,0.999104223694915,0.999104223694915,0.0335012325574728,1
"21827","PstI.TP742379",2,63540984,0.00165005858322184,0.0398605593126262,0.0398605593126262,0.000647760019582082,1,0.240589191332305,0.999104223694915,0.999104223694915,0.0443240277636869,1
"21844","GFSSContig11619_923",2,63686436,0.021540295622719,0.103168656599348,0.103168656599348,0.000147187891762656,0.347243407488904,0.3795163698669,0.999104223694915,0.999104223694915,0.0287765519716693,1
"22012","NsiI.TP406742",2,65617730,0.00850462562248585,0.244770661328836,0.244770661328836,0.000200087809141287,1,0.309702249711674,0.999104223694915,0.999104223694915,0.0310388682621909,1
"22115","PstI.TP928628",2,66615911,0.000926669040346688,0.012701865688933,0.012701865688933,0.000278313746188506,0.893586657976598,0.221844546135515,0.999104223694915,0.999104223694915,0.034907424403843,1
"22192","PstI.TP57930",2,67346618,0.011858474010568,0.0949434851026428,0.0949434851026428,5.61934810748311e-05,0.165531874421104,0.334334851635452,0.999104223694915,0.999104223694915,0.0256793252789291,1
"22324","PstI.TP177807",2,68900132,0.000704755534293533,0.0430664173476394,0.0430664173476394,0.000116967456045332,0.474238635481166,0.221844546135515,0.999104223694915,0.999104223694915,0.0264500093106854,1
"22341","PstI.TP253737",2,69121109,0.0427950249061191,0.157391916451617,0.157391916451617,6.81544820810068e-05,0.725445664497125,0.452436535178824,0.999104223694915,0.999104223694915,0.0256793252789291,1
"22395","PstI.TP37276",2,69768497,0.0336696991748481,0.151677609857487,0.151677609857487,5.53496189932177e-05,1,0.420877070946283,0.999104223694915,0.999104223694915,0.0256793252789291,1
"22472","PstI.TP209410",2,70639586,0.0101881048677465,0.0201243326738769,0.0201243326738769,0.000457577092120554,0.543219353564483,0.321951250846966,0.999104223694915,0.999104223694915,0.0391385325091237,1
"22497","PstI.TP380099",2,70908978,0.00429498035295291,0.0211820104023421,0.0211820104023421,0.000487765480849577,1,0.265715568759321,0.999104223694915,0.999104223694915,0.0401883120385834,1
"22511","NsiI.TP111392",2,71036593,0.0110082742561289,0.118149233447218,0.118149233447218,0.000486259001177929,0.12098981774297,0.325965574559806,0.999104223694915,0.999104223694915,0.0401558691865197,1
"22545","PstI.TP925474",2,71450209,0.000493564905270903,0.0602241735787901,0.0602241735787901,0.000868347596971621,0.492317327803655,0.221844546135515,0.999104223694915,0.999104223694915,0.0496623265919364,1
"22721","PstI.TP875140",2,72930521,0.00548088356341345,0.079924264600547,0.079924264600547,3.18912362082784e-07,0.384728641341782,0.276495795719466,0.999104223694915,0.999104223694915,0.0106262261113924,1
"22816","PstI.TP299144",2,73974614,0.00859856761065949,0.0676231845662108,0.0676231845662108,0.000389437811588041,1,0.310913619667855,0.999104223694915,0.999104223694915,0.0368872224267434,1
"22826","NsiI.TP332537",2,74045155,0.0191129358187998,0.162654975027249,0.162654975027249,0.000541502288935667,0.718084132763015,0.367082292617801,0.999104223694915,0.999104223694915,0.0414019800913355,1
"22874","PstI.TP749093",2,74477521,0.00174254133105909,0.00843301697693232,0.00843301697693232,0.000143366038129412,1,0.240792024946974,0.999104223694915,0.999104223694915,0.0285844949393051,1
"22920","NsiI.TP167396",2,75013814,0.00145691414881688,0.0360294974412318,0.0360294974412318,0.000398880125406477,0.153716160700571,0.239767493871145,0.999104223694915,0.999104223694915,0.0374864217855962,1
"22996","PstI.TP377913",2,76045388,0.0626525554009072,0.117638263443416,0.117638263443416,0.000727900808609586,0.519725236028216,0.508168357004491,0.999104223694915,0.999104223694915,0.0464107497899342,1
"23146","NsiI.TP690773",3,474392,9.41299788432951e-05,0.00108659079462087,0.00108659079462087,0.000412987637128003,0.0736120041456827,0.221844546135515,0.999104223694915,0.999104223694915,0.0375419729308587,1
"23213","PstI.TP875104",3,1447825,0.027354161055424,0.331431472575553,0.331431472575553,0.00024374698400675,0.809344637869779,0.399178171259638,0.999104223694915,0.999104223694915,0.0335012325574728,1
"23284","PstI.TP444619",3,2190567,0.00176055892722213,0.0301655547905971,0.0301655547905971,0.000131829983958667,0.116806691906798,0.24157813903267,0.999104223694915,0.999104223694915,0.0273426373789815,1
"23304","PstI.TP774514",3,2411196,0.00584656821041172,0.138686714989123,0.138686714989123,0.000113195609285669,0.992343060281353,0.28300144382709,0.999104223694915,0.999104223694915,0.0264500093106854,1
"23347","PstI.TP33762",3,2698512,0.0286636832136168,0.418181115252201,0.418181115252201,0.000147518901428697,0.669152600555217,0.403437987446569,0.999104223694915,0.999104223694915,0.0287765519716693,1
"23351","PstI.TP774685",3,2733446,0.127984349774743,0.296155406073781,0.296155406073781,0.000869989330964537,0.813933190188462,0.620417769472295,0.999104223694915,0.999104223694915,0.0496774920503927,1
"23356","PstI.TP300113",3,2789209,0.00744888639250126,0.106081067890374,0.106081067890374,0.000311818793046843,1,0.300491992878038,0.999104223694915,0.999104223694915,0.0359683765418606,1
"23383","NsiI.TP436526",3,3069793,0.00512316269371685,0.0202106514167291,0.0202106514167291,0.000713325950668906,0.111925744355267,0.272018287086437,0.999104223694915,0.999104223694915,0.0458051724337001,1
"23448","PstI.TP1080621",3,3657091,0.00258861614510527,0.0995021453778092,0.0995021453778092,0.000327791075040445,0.861861207463537,0.247127942502346,0.999104223694915,0.999104223694915,0.0359683765418606,1
"23514","PstI.TP784632",3,4314116,0.00637854916211303,0.0384397883593269,0.0384397883593269,0.000112855944142271,0.617031875067606,0.289212104012171,0.999104223694915,0.999104223694915,0.0264500093106854,1
"23577","PstI.TP870698",3,4999757,0.0639982643022546,0.483568504699724,0.483568504699724,0.000604291047792361,1,0.511079743779545,0.999104223694915,0.999104223694915,0.0429810442384187,1
"23606","GFSSContig16256_300",3,5453936,0.0128981819476792,0.0413769614061049,0.0413769614061049,4.22020982756898e-05,0.953183934686762,0.341970533416724,0.999104223694915,0.999104223694915,0.0245659628937139,1
"23677","NsiI.TP749172",3,6703859,0.0370103795797822,0.0725007192669597,0.0725007192669597,0.00022842182037477,1,0.430589157260263,0.999104223694915,0.999104223694915,0.0329731466147388,1
"23722","NsiI.TP462576",3,7449896,0.00946060292481527,0.0962597546998335,0.0962597546998335,0.000682386499360086,0.175063874492955,0.31790344851014,0.999104223694915,0.999104223694915,0.0448613709363902,1
"23754","PstI.TP166748",3,7900736,0.000988189632414738,0.0198561851976136,0.0198561851976136,3.85114215250242e-06,0.943256081218393,0.221844546135515,0.999104223694915,0.999104223694915,0.0153752140260169,1
"23813","PstI.TP1098048",3,8729042,0.00135479690013534,0.0419809637396033,0.0419809637396033,0.000131024088539718,1,0.234986682758245,0.999104223694915,0.999104223694915,0.0273426373789815,1
"23824","PstI.TP83629",3,8924840,0.0433647971971696,0.21056155610847,0.21056155610847,6.04872165860213e-05,0.768252959588544,0.453626016833529,0.999104223694915,0.999104223694915,0.0256793252789291,1
"23832","PstI.TP223614",3,9044171,0.0280883538400883,0.138321377193908,0.138321377193908,0.000226344067989219,0.280271844876333,0.400956892612042,0.999104223694915,0.999104223694915,0.0329367126032054,1
"24032","PstI.TP302826",3,12312514,0.0468171548868922,0.139753648022897,0.139753648022897,0.000463611829371831,1,0.465437323845225,0.999104223694915,0.999104223694915,0.0391579426989103,1
"24034","PstI.TP273678",3,12316343,0.00284238485546026,0.363847045813663,0.363847045813663,0.000813539134645585,0.726267670717062,0.251604252163745,0.999104223694915,0.999104223694915,0.0484471951998183,1
"24093","PstI.TP1289837",3,13768005,0.00259217354531738,0.0356349817411326,0.0356349817411326,0.000794942786007605,1,0.247127942502346,0.999104223694915,0.999104223694915,0.0481091356868826,1
"24163","NsiI.TP830904",3,16219824,0.0256118450498573,0.153974751005201,0.153974751005201,0.000430074667119073,0.71999759024309,0.395357692008164,0.999104223694915,0.999104223694915,0.0386082949925202,1
"24192","PstI.TP1146105",3,17294985,0.110689520437904,0.999150852465803,0.999150852465803,0.00055402077211943,0.697179004656673,0.598708317126654,0.999871220780486,0.999871220780486,0.0416727449239844,1
"24209","PstI.TP679532",3,18260932,0.0178182974588546,0.394394072574106,0.394394072574106,0.000336153068274875,0.385941329283615,0.362677224306342,0.999104223694915,0.999104223694915,0.0359683765418606,1
"24231","PstI.TP731882",3,19716780,0.241266770923342,0.74414927785182,0.74414927785182,0.000215101839112775,0.0572925300032973,0.726809044925262,0.999104223694915,0.999104223694915,0.0318139146307452,1
"24309","NsiI.TP411037",3,46590356,0.00888094935793981,0.0752802871860654,0.0752802871860654,0.000102517325262021,0.392552518599147,0.313903722261833,0.999104223694915,0.999104223694915,0.0264500093106854,1
"24332","PstI.TP1005487",3,49717109,7.21218576978619e-05,0.00151217294068878,0.00151217294068878,2.0550701017464e-05,0.695891192936496,0.221844546135515,0.999104223694915,0.999104223694915,0.0198503170863524,1
"24339","NsiI.TP101439",3,50050903,0.00581527832519055,0.10795218092461,0.10795218092461,4.07888063628314e-05,0.00594748310753315,0.282596611289904,0.999104223694915,0.999104223694915,0.0245659628937139,1
"24404","PstI.TP1169498",3,51898039,0.271209472676393,0.73772581475889,0.73772581475889,2.38277189058616e-05,0.16128387892333,0.748785494749596,0.999104223694915,0.999104223694915,0.0198503170863524,1
"24488","NsiI.TP32394",3,54277373,0.023660962938415,0.294204632680605,0.294204632680605,0.000386745165954788,0.770923462504008,0.387203942429951,0.999104223694915,0.999104223694915,0.0368872224267434,1
"24499","PstI.TP246552",3,54709176,0.0097685266752957,0.0304281802050051,0.0304281802050051,0.00054063652962432,0.491550367107898,0.31915223179141,0.999104223694915,0.999104223694915,0.0414019800913355,1
"24543","PstI.TP732481",3,55304067,0.0420877099140069,0.283670094162293,0.283670094162293,0.000840354310598944,0.584694082349392,0.451592490448287,0.999104223694915,0.999104223694915,0.0492930425709936,1
"24576","NsiI.TP127103",3,55736173,0.0470428628717862,0.303420368543823,0.303420368543823,0.000741715148914237,1,0.466357074324287,0.999104223694915,0.999104223694915,0.0468774365919737,1
"24631","PstI.TP827342",3,56694405,0.109468152991536,0.314701573802584,0.314701573802584,0.000110997801379629,0.497982132181869,0.596944392601954,0.999104223694915,0.999104223694915,0.0264500093106854,1
"24669","PstI.TP1236277",3,57259501,0.00346165071952395,0.0441383063329259,0.0441383063329259,2.33304774459926e-05,1,0.254163780115948,0.999104223694915,0.999104223694915,0.0198503170863524,1
"24685","PstI.TP892247",3,57467578,0.00498876488781039,0.022913752334979,0.022913752334979,9.22804934377578e-06,0.981336730581478,0.271059205744523,0.999104223694915,0.999104223694915,0.0170610655532964,1
"24769","NsiI.TP146180",3,58570743,0.0520219354000754,0.386852622425833,0.386852622425833,0.000195541490904753,0.868698914511942,0.480454387957209,0.999104223694915,0.999104223694915,0.0310388682621909,1
