"","SNP","Chromosome","Position","FarmCPU.fprind","FarmCPU.fprinW","FarmCPU.fprinGW","FarmCPU.fprinM"
"23133","PstI.TP253832",11,2065,0.834351147559245,0.350358432500351,0.105845424475033,0.944286201587547
"23134","PstI.TP254032",11,2066,0.792913413367211,0.130041793873421,0.993900285585265,0.142898498845852
"23135","PstI.TP254081",11,2067,0.94831817413424,0.219910465199666,0.106057623505716,0.578109269270195
"23136","PstI.TP254128",11,2068,0.882696718499251,0.333879100090692,0.527408168715327,0.907324804813731
"23137","PstI.TP254188",11,2069,0.475905254204233,0.832028929636376,0.906934315206104,0.475139848992324
"23138","PstI.TP254230",11,2070,0.393308852208951,0.919556763622151,0.495222696325927,0.907554400759031
"23139","PstI.TP254236",11,2071,0.464449528940413,0.256034614233661,0.774720719985725,0.488400307899877
"23140","PstI.TP254242",11,2072,0.990289781777243,0.697436440126987,0.621613881569052,0.246200895625293
"23141","PstI.TP254443",11,2074,0.712661956880385,0.66889921323245,0.784311580120119,0.883958799416221
"23142","PstI.TP254953",11,2076,0.775089499090339,0.575978068382012,0.736295373225112,0.829409808394938
"23143","PstI.TP255001",11,2077,0.773345793844326,0.997321349238356,0.881733809388094,0.0894771830300529
"23144","PstI.TP255296",11,2078,0.666227685907156,0.210449851811022,0.530436203164223,0.735018250656809
"23145","PstI.TP255599",11,2079,0.726456260190747,0.966521697005183,0.518588050211428,0.533935388504866
"23146","PstI.TP255725",11,2080,0.134757639489412,0.753488953088253,0.609374921774962,0.647990233560188
"23147","PstI.TP255778",11,2081,0.648997883892464,0.246478283052203,0.21600915539634,0.186362113853159
"23148","PstI.TP255821",11,2083,0.258272143331928,0.871578134079766,0.199471293986748,0.829960427752994
"23149","PstI.TP255867",11,2084,0.0745750799130218,0.448609101371922,0.791073986206521,0.228422080351986
"23150","PstI.TP255892",11,2085,0.365721131222048,0.374996499044911,0.922658766807525,0.379758520286234
"23151","PstI.TP256007",11,2086,0.756791451097823,0.318347162728424,0.224663203906286,0.42748093571779
"23152","PstI.TP256040",11,2087,0.206591393173452,0.366317998166152,0.0383252471436124,0.193540797051902
"23153","PstI.TP256221",11,2088,0.935817281571369,0.709063588019731,0.547819081869672,0.703270821740733
"23154","PstI.TP256240",11,2089,0.449741866796143,0.37260248380281,0.523104768140172,0.656047513869924
"23155","PstI.TP256241",11,2090,0.0462050239616162,0.132383379547636,0.0767575309677878,0.0196941196736211
"23156","PstI.TP256291",11,2091,0.321721839490437,0.733356307289112,0.872743377477932,0.219943156875906
"23157","PstI.TP256342",11,2092,0.161919038789719,0.717059024882205,0.968765215697332,0.234346392738651
"23158","PstI.TP256348",11,2093,0.559297503141537,0.857082784010157,0.536542383770008,0.632194221812154
"23159","PstI.TP256959",11,2095,0.442852667279575,0.580470652724096,0.8267341519522,0.483932056493362
"23160","PstI.TP257290",11,2097,0.734904029495215,0.658059718188052,0.554316167082251,0.641922078410315
"23161","PstI.TP257582",11,2099,0.600483006881217,0.526373055269508,0.908308947106609,0.638870483577839
"23162","PstI.TP257587",11,2100,0.660851540140355,0.828916399735946,0.918363286972284,0.24414395723904
"23163","PstI.TP258249",11,2102,0.189509299219841,0.598631249766366,0.812029009039093,0.846248675086022
"23164","PstI.TP258281",11,2103,0.822770226810964,0.531987074487776,0.932006023761856,0.533784078737015
"23165","PstI.TP258307",11,2104,0.0535568847006652,0.444933714937895,0.169465163524682,0.296763639563871
"23166","PstI.TP258711",11,2106,0.427555269035276,0.0847335324324869,0.629459309851843,0.770272489634202
"23167","PstI.TP258800",11,2107,0.544152033020298,0.207136833109626,0.300482696257697,0.0208613173507998
"23168","PstI.TP258803",11,2108,0.445034329014067,0.0143594850594555,0.403459001827785,0.263724017103209
"23169","PstI.TP258928",11,2109,0.596230911235626,0.637567402990454,0.356267700611203,0.174150091849489
"23170","PstI.TP259004",11,2110,0.817958007928602,0.090433432122836,0.179502372968605,0.362678489302934
"23171","PstI.TP259507",11,2111,0.895321614357978,0.502273503845561,0.803779956403043,0.400477372369461
"23172","PstI.TP259628",11,2112,0.441933532571999,0.269842568572501,0.450556389113996,0.983806941356987
"23173","PstI.TP260138",11,2113,0.745873943250335,0.800483565647198,0.751549528877477,0.654193457619217
"23174","PstI.TP260153",11,2114,0.764529637099294,0.230774503863647,0.862646416017301,0.369425828632633
"23175","PstI.TP260181",11,2115,0.496615972429816,0.610714637673991,0.419228549551301,0.716186664717184
"23176","PstI.TP260223",11,2116,0.0353322450427538,0.961522612428994,0.223150707822154,0.250024101790597
"23177","PstI.TP260268",11,2117,0.652559079038978,0.721384609728861,0.316329938130161,0.836059239237572
"23178","PstI.TP260295",11,2118,0.935370155929495,0.62683048032197,0.575725074982449,0.245886110536104
"23179","PstI.TP261431",11,2120,0.823634807956755,0.415564200447821,0.523816722053265,0.454226487590893
"23180","PstI.TP261581",11,2121,0.905534270971462,0.908871399118131,0.569242393397099,0.156369568216582
"23181","PstI.TP261605",11,2122,0.069325396795765,0.339235383333156,0.266359681001752,0.472121787447973
"23182","PstI.TP262227",11,2123,0.529011667738882,0.966002321117122,0.308157080981093,0.819450936551832
"23183","PstI.TP262343",11,2124,0.607589486563679,0.528700317682007,0.744873773551447,0.509420577568704
"23184","PstI.TP262487",11,2125,0.221452007908211,0.620287389518045,0.218481464083981,0.0682019785895882
"23185","PstI.TP262493",11,2126,0.122544093634301,0.339396178922264,0.114504011462892,0.455896282740273
"23186","PstI.TP262611",11,2127,0.360575094024406,0.975033005342842,0.795874255503169,0.450905216303389
"23187","PstI.TP262734",11,2128,0.554046246906283,0.345360829830553,0.567410861209226,0.887748370425464
"23188","PstI.TP263036",11,2130,0.610284480362004,0.983837381568793,0.514184545241357,0.758831602946878
"23189","PstI.TP263096",11,2133,0.816920231646685,0.942063546845765,0.522617710548909,0.275073370082567
"23190","PstI.TP263163",11,2134,0.855603456914369,0.181571503086344,0.820888296980971,0.661773709522811
"23191","PstI.TP263510",11,2135,0.969439812414884,0.878042360117659,0.576465386085666,0.618718715129323
"23192","PstI.TP263553",11,2136,0.311504875282683,0.33387140055157,0.482741490711325,0.0290513823644857
"23193","PstI.TP263565",11,2137,0.260067114035754,0.769021809520109,0.686183058096824,0.905617356095698
"23194","PstI.TP263755",11,2140,0.409218155595032,0.405837132035015,0.224108454181633,0.733727778337661
"23195","PstI.TP263822",11,2141,0.213691477900966,0.864900249537139,0.504487864032378,0.701336496692123
"23196","PstI.TP264152",11,2142,0.23212733306044,0.901907645856546,0.77176052418351,0.151984818224592
"23197","PstI.TP264306",11,2143,0.992310271033403,0.984069316465985,0.307230279803504,0.978828029012434
"23198","PstI.TP264386",11,2144,0.172315576304245,0.571197556993662,0.782290245825365,0.865736811109045
"23199","PstI.TP264408",11,2145,0.201485663907994,0.488540547500707,0.675146777903681,0.660975818651237
"23200","PstI.TP264488",11,2146,0.438746422154492,0.598990240429822,0.988889409385751,0.92684860777658
"23201","PstI.TP264507",11,2147,0.328043212494482,0.679694192447111,0.424300252897667,0.831822821112416
"23202","PstI.TP264946",11,2151,0.63210428944972,0.355226788165052,0.883376235594971,0.115116962285251
"23203","PstI.TP264949",11,2152,0.529015801823037,0.562176570719029,0.693333893908463,0.996051617156932
"23204","PstI.TP265163",11,2153,0.778915063373381,0.584118920709895,0.823913553771806,0.15341149004329
"23205","PstI.TP265353",11,2155,0.717232240698758,0.978981127256123,0.695302135051859,0.969528408608888
"23206","PstI.TP265446",11,2157,0.862586969223012,0.467637211671062,0.0648267756990563,0.565955862341092
"23207","PstI.TP265603",11,2159,0.186683860023012,0.632666648838246,0.793238519743079,0.362489734253796
"23208","PstI.TP265718",11,2160,0.495342079805662,0.598319117067364,0.356344633968647,0.102618723324758
"23209","PstI.TP266388",11,2162,0.441612309526642,0.741221151820286,0.0332225148169565,0.564542689506619
"23210","PstI.TP266465",11,2163,0.653318459858728,0.776095491978439,0.814379616145281,0.400914622945085
"23211","PstI.TP266556",11,2164,0.363418786385298,0.887720033571231,0.233582979739319,0.468462707388229
"23212","PstI.TP266574",11,2165,0.559259220419011,0.995067421475423,0.466892331586642,0.691213918249906
"23213","PstI.TP267263",11,2166,0.376412386924127,0.66410491084798,0.0443459648430187,0.555059000101161
"23214","PstI.TP267341",11,2168,0.938671889210153,0.610424156438934,0.696136756019177,0.916353169492663
"23215","PstI.TP267454",11,2169,0.837695006470204,0.472445693493449,0.549511046584864,0.877241496561834
"23216","PstI.TP267544",11,2170,0.117395484901888,0.686693218786884,0.253079826352874,0.934210670247154
"23217","PstI.TP267743",11,2171,0.778830356447237,0.922657993063301,0.961315100729478,0.875085000951947
"23218","PstI.TP267873",11,2174,0.515551352994334,0.833114516873846,0.527569158212456,0.827521332900767
"23219","PstI.TP268088",11,2176,0.950530469329287,0.851889497857381,0.507472882502645,0.700439482483407
"23220","PstI.TP268129",11,2177,0.475410639136713,0.112297230858117,0.572962360016155,0.00590038472597088
"23221","PstI.TP268577",11,2179,0.529114042008906,0.355006982485896,0.263512185971348,0.425420499836743
"23222","PstI.TP268595",11,2180,0.510116612065849,0.158248148627579,0.546959457853178,0.367412867274868
"23223","PstI.TP268740",11,2181,0.340198870511383,0.704651329484563,0.283898222802602,0.934136600210181
"23224","PstI.TP268917",11,2182,0.697990253045194,0.0157898714996574,0.462560718947636,0.17427711692715
"23225","PstI.TP269193",11,2184,0.638310909723799,0.516681602246304,0.214382891637162,0.674380263087742
"23226","PstI.TP269338",11,2185,0.860004905208064,0.615144042557689,0.470644137154786,0.699261566271254
"23227","PstI.TP269382",11,2186,0.221332308371557,0.746012006976043,0.944604419093805,0.613251720781553
"23228","PstI.TP269498",11,2187,0.0338624291138132,0.337745545874778,0.0870450291870335,0.4162860701539
"23229","PstI.TP269598",11,2189,0.485249468573498,0.321921777846237,0.622548987274864,0.214241005724406
"23230","PstI.TP269611",11,2190,0.921722739067731,0.307050697467062,0.30904230427273,0.82053192842408
"23231","PstI.TP269815",11,2191,0.682273357084714,0.815964094722991,0.904217691115545,0.725484669681822
"23232","PstI.TP269969",11,2194,0.497841340147894,0.588474682100165,0.154511192106828,0.225216576711949
"23233","PstI.TP270099",11,2195,0.480309511258702,0.694432739368472,0.819193488399926,0.627424198419703
"23234","PstI.TP270115",11,2196,0.549702416365889,0.147923598503344,0.839837867155684,0.528770605065106
"23235","PstI.TP270250",11,2197,0.862796419391525,0.26499681980206,0.748707414386522,0.151252754177037
"23236","PstI.TP270269",11,2198,0.853016407391942,0.489424425477564,0.857611873652528,0.292184505438784
"23237","PstI.TP270346",11,2200,0.559033143593862,0.24374395393598,0.904948845020649,0.45252307423834
"23238","PstI.TP270445",11,2201,0.267889197395514,0.638613969756911,0.20168045462255,0.448159315331854
"23239","PstI.TP271140",11,2202,0.861904434333421,0.425931258275344,0.123354335262688,0.0839909355801511
"23240","PstI.TP271270",11,2205,0.367407150413094,0.194629568990652,0.23823205032205,0.520608193387425
"23241","PstI.TP271407",11,2207,0.0442601773499688,0.246034978072522,0.0410473152409664,0.626004223248806
"23242","PstI.TP271519",11,2208,0.193077439301488,0.170685735871228,0.0122903216043729,0.764589430517373
"23243","PstI.TP271669",11,2209,0.422919585667852,0.679143007908956,0.016013399049157,0.493685092923176
"23244","PstI.TP272048",11,2210,0.534438192937897,0.778948048329149,0.384983146135209,0.630621659178683
"23245","PstI.TP272164",11,2212,0.904292034462019,0.605153892294644,0.383724175213005,0.181139048645586
"23246","PstI.TP272439",11,2215,0.190169071749098,0.371437757266203,0.620837245375182,0.791238879291329
"23247","PstI.TP272794",11,2217,0.760848066421747,0.248343968224015,0.376621743558541,0.55834576738215
"23248","PstI.TP273013",11,2218,0.0957585717086572,0.99618563100911,0.337433531024055,0.128358840673173
"23249","PstI.TP273285",11,2219,0.221151141570502,0.647093678033556,0.51880070721098,0.747022218696274
"23250","PstI.TP273316",11,2220,0.72203432967105,0.946577403343896,0.88177899268931,0.227560937589275
"23251","PstI.TP273323",11,2221,0.548823983419733,0.202972382246437,0.5621608451137,0.0578432087405013
"23252","PstI.TP273441",11,2222,0.478795894556784,0.770872635630441,0.743054220561351,0.6327454003558
"23253","PstI.TP273522",11,2223,0.64303878056918,0.473878852664555,0.345417934180387,0.148069666491163
"23254","PstI.TP273563",11,2224,0.52484293587265,0.460336109541637,0.178976235004369,0.76267663035218
"23255","PstI.TP273969",11,2227,0.817271671280961,0.370971553273348,0.403544966399458,0.899457987325418
"23256","PstI.TP274072",11,2228,0.432434548418161,0.410708201195699,0.478060881271402,0.304237610884155
"23257","PstI.TP274427",11,2230,0.769729487724233,0.849754342850849,0.472065942821744,0.612545419042552
"23258","PstI.TP274477",11,2231,0.365838781910422,0.415355044599407,0.630572570999204,0.395586496092825
"23259","PstI.TP274727",11,2235,0.455700961209214,0.426863585742444,0.354340291026891,0.306264277692173
"23260","PstI.TP275021",11,2236,0.629392276577322,0.806365702674792,0.756487951818383,0.504642667099181
"23261","PstI.TP275023",11,2237,0.357647802902081,0.931625189477853,0.991649265153628,0.764590001086568
"23262","PstI.TP275126",11,2238,0.487122103015752,0.789718157257033,0.30618749050125,0.723509218881499
"23263","PstI.TP275205",11,2239,0.455575299034356,0.481270921349127,0.962556295367249,0.224757243775609
"23264","PstI.TP275425",11,2240,0.00805196717926634,0.275047160195777,0.286907764537814,0.9147620139577
"23265","PstI.TP275712",11,2241,0.200052699262089,0.0876717572332873,0.644114175070464,0.200139066505987
"23266","PstI.TP275926",11,2242,0.161356900141142,0.633232451107721,0.720960717781627,0.0642806278936322
"23267","PstI.TP276130",11,2243,0.272520090301198,0.339355133402316,0.275014285273627,0.412577383924261
"23268","PstI.TP276492",11,2244,0.382037808522674,0.380596436239319,0.592563392258064,0.541748560819547
"23269","PstI.TP276524",11,2245,0.59882505930172,0.530697581901896,0.262666096973048,0.863865885259884
"23270","PstI.TP276732",11,2247,0.269586462121638,0.142596842064248,0.515917921685163,0.71205065251784
"23271","PstI.TP276796",11,2248,0.579680311574841,0.687176615034681,0.458808708807936,0.720091618957277
"23272","PstI.TP276987",11,2249,0.743348196308144,0.627113124334043,0.068133932599848,0.331315333490887
"23273","PstI.TP278850",11,2250,0.537076686867544,0.450124970000463,0.293376140882811,0.233081201223808
"23274","PstI.TP278956",11,2251,0.228854579166048,0.552621623688521,0.0523081112165658,0.355995647255137
"23275","PstI.TP279107",11,2252,0.650507032509431,0.482568118570885,0.168559893718688,0.923922792508895
"23276","PstI.TP279179",11,2253,0.732992558252704,0.997612402983015,0.388924942235725,0.262387677379884
"23277","PstI.TP279884",11,2256,0.489664746427211,0.105387155466423,0.286672657810131,0.952378918123705
"23278","PstI.TP279993",11,2257,0.677088271313533,0.911119893554367,0.887984943459549,0.870199232758225
"23279","PstI.TP280351",11,2258,0.935176069873733,0.78470355365386,0.913862302019049,0.134985246262037
"23280","PstI.TP280352",11,2259,0.233651065640762,0.300492172448838,0.0310996974514204,0.133300063871057
"23281","PstI.TP280696",11,2260,0.00306753034862616,0.05662007235567,0.00032687805603155,0.216191998078499
"23282","PstI.TP282525",11,2261,0.130304919031279,0.186108617253714,0.528960276261245,0.632407303921738
"23283","PstI.TP282814",11,2263,0.774748010250059,0.233685408263413,0.943643055855742,0.751012245917821
"23284","PstI.TP283408",11,2264,0.841458280974365,0.312661712628522,0.270203569677058,0.801933879587034
"23285","PstI.TP283868",11,2265,0.769812507263243,0.0378240827643202,0.203922966423062,0.0448545955585628
"23286","PstI.TP283964",11,2266,0.838030138242119,0.782430086269965,0.489562187911454,0.859253219453055
"23287","PstI.TP284091",11,2267,0.666476560578599,0.801641008393147,0.602351442459796,0.482248134922562
"23288","PstI.TP284241",11,2268,0.320025734607464,0.66817499214124,0.153554678249562,0.0174668083017779
"23289","PstI.TP284281",11,2269,0.665102950426611,0.698742367403645,0.271071322881597,0.716634845343926
"23290","PstI.TP285137",11,2271,0.412073188053393,0.791376755185065,0.156774980020177,0.952476810946177
"23291","PstI.TP285776",11,2272,0.203884394219558,0.106628434803244,0.677427033357851,0.0504259082446508
"23292","PstI.TP285954",11,2273,0.489847597003083,0.675618679670341,0.792459155836842,0.343887112943742
"23293","PstI.TP286251",11,2274,0.682049800167794,0.169444456490283,0.659389602627794,0.0280061707890424
"23294","PstI.TP286296",11,2275,0.131888516536343,0.83451102692224,0.442230717500454,0.875751520733355
"23295","PstI.TP287009",11,2276,0.179971416071408,0.709548202781017,0.936259553591699,0.230926482762656
"23296","PstI.TP287185",11,2277,0.803275281298149,0.68402680303037,0.185562997861308,0.599527586429189
"23297","PstI.TP287411",11,2280,0.837348491259856,0.634445497144978,0.282553408616269,0.741074541193867
"23298","PstI.TP287532",11,2281,0.266760245821877,0.526323503148211,0.000796682922439359,0.96149630355471
"23299","PstI.TP287729",11,2282,0.681325821742052,0.627031327889091,0.0423999407065507,0.578560763807791
"23300","PstI.TP287754",11,2283,0.963419025883791,0.190593463997281,0.180016106346244,0.216469143109691
"23301","PstI.TP287825",11,2284,0.437996541118371,0.97649834475134,0.694406752299213,0.389889888000713
"23302","PstI.TP287897",11,2285,0.257240650818887,0.568971612980142,0.321832610587123,0.284621365273484
"23303","PstI.TP287962",11,2286,0.816144071926815,0.344361750501181,0.876983998099768,0.527155559544524
"23304","PstI.TP287973",11,2287,0.084393670274352,0.157289035334946,0.663831622335319,0.0235543461276052
"23305","PstI.TP288023",11,2288,0.890241246130012,0.740607707264895,0.550742189090016,0.367862967397853
"23306","PstI.TP288092",11,2289,0.639870562337257,0.194038823554703,0.680258644881773,0.303685631661247
"23307","PstI.TP288176",11,2290,0.689250691905632,0.778040388306621,0.229539245420259,0.678278513594012
"23308","PstI.TP288284",11,2291,0.76749105090688,0.367032579975337,0.438172224454971,0.197812904534635
"23309","PstI.TP288651",11,2292,0.417508198535339,0.259674040301854,0.910579623329824,0.592526556492969
"23310","PstI.TP288701",11,2293,0.121064253970034,0.0640018886000046,0.0442323436051728,0.0442986282508814
"23311","PstI.TP288886",11,2295,0.853007431659564,0.673403287372937,0.266517171275547,0.543292211157394
"23312","PstI.TP289179",11,2296,0.155430240291492,0.406271369055729,0.952624117536753,0.411796304140738
"23313","PstI.TP289250",11,2297,0.424208648535541,0.951497753708889,0.147745452779623,0.353012990890267
"23314","PstI.TP289307",11,2298,0.345553527237788,0.259296758283511,0.0215058183172498,0.286154371309422
"23315","PstI.TP289352",11,2299,0.566536984194767,0.57509416783899,0.913639038619581,0.36693048179098
"23316","PstI.TP289449",11,2300,0.708100478927877,0.0992787960110672,0.781328489663035,0.663123610305926
"23317","PstI.TP289682",11,2301,0.833851943143068,0.594029203653115,0.461183278825066,0.273859459699765
"23318","PstI.TP289788",11,2302,0.453576756175169,0.583461239738559,0.20275668726305,0.83872857570134
"23319","PstI.TP289825",11,2303,0.555435148776395,0.366944440393603,0.990917437326148,0.274251489846662
"23320","PstI.TP290439",11,2305,0.211648428567291,0.0646921756081671,0.538706087326151,0.80615516784242
"23321","PstI.TP290625",11,2306,0.74202859628485,0.0397511933443827,0.715443972693337,0.0464007482296403
"23322","PstI.TP290680",11,2307,0.352312821130028,0.110157184235578,0.390541285796288,0.0278764098249258
"23323","PstI.TP290890",11,2308,0.514084146659418,0.620764828433397,0.390694684847676,0.538159819245369
"23324","PstI.TP291418",11,2309,0.233428304966317,0.663850928945223,0.147341187162606,0.0836822459829876
"23325","PstI.TP291634",11,2310,0.00707379635763129,0.114246889251557,0.148589374840227,0.127024355306105
"23326","PstI.TP291675",11,2311,0.530260105397728,0.308993673111867,0.165049685303996,0.501383592044271
"23327","PstI.TP292029",11,2312,0.596997580731792,0.619076087477325,0.784119197615865,0.0869333669545823
"23328","PstI.TP292262",11,2313,0.684347080291653,0.29774004963178,0.75710102869323,0.236904968766913
"23329","PstI.TP292291",11,2314,0.689422953908366,0.471879590786051,0.763419702913904,0.330930582573072
"23330","PstI.TP292313",11,2315,0.802025234031966,0.971423266368395,0.637759461364898,0.837806053253678
"23331","PstI.TP292353",11,2316,0.242998498069551,0.194169816091599,0.817761799416624,0.0671373795060808
"23332","PstI.TP292863",11,2319,0.390419896776039,0.63687391207833,0.875418663943296,0.208538667447876
"23333","PstI.TP292938",11,2320,0.975415143580487,0.190311795120385,0.29371607301002,0.255342796610058
"23334","PstI.TP292939",11,2321,0.274720047428286,0.99734149332713,0.358491211070199,0.103089884820018
"23335","PstI.TP292972",11,2322,0.877689938706204,0.924714464587782,0.296879482609626,0.173634584735288
"23336","PstI.TP293016",11,2323,0.586859643957994,0.921757805237182,0.434787705923986,0.681985213641835
"23337","PstI.TP293124",11,2324,0.83791541796183,0.745434069770452,0.954703567504293,0.28301167209497
"23338","PstI.TP293376",11,2325,0.956944725572707,0.362429592488005,0.493296762194936,0.904880190742793
"23339","PstI.TP293442",11,2326,0.648650511835112,0.584705286559794,0.727800222890766,0.0878769742096549
"23340","PstI.TP293680",11,2327,0.744695145160312,0.399602153932664,0.724949785590114,0.809560066519811
"23341","PstI.TP293811",11,2328,0.490564179603427,0.236936414967181,0.462324037937179,0.488341071590418
"23342","PstI.TP293813",11,2329,0.110719622302671,0.154259053202275,0.0609636670512282,0.732543349257229
"23343","PstI.TP293826",11,2330,0.5948156308581,0.362267250044788,0.481008484032586,0.0848890467366586
"23344","PstI.TP293832",11,2331,0.907777362569832,0.0565816068016232,0.402344731358567,0.367325662029219
"23345","PstI.TP294071",11,2334,0.381461631658095,0.810895152216595,0.749268876799071,0.926897919110931
"23346","PstI.TP294151",11,2335,0.0909713658914365,0.408470688430217,0.177554534712286,0.138406896196355
"23347","PstI.TP294168",11,2336,0.153338581952006,0.208288452115762,0.332924761309412,0.00544927136086986
"23348","PstI.TP294236",11,2338,0.947602458977412,0.237796906473195,0.987269167182519,0.507805642793259
"23349","PstI.TP294320",11,2339,0.0403505812678567,0.689452172746777,0.166333415089707,0.833825912598666
"23350","PstI.TP297307",11,2346,0.13301996331825,0.728271602102329,0.196569184553315,0.619155974956779
"23351","PstI.TP297698",11,2348,0.786371873003158,0.926018723609781,0.570148971541753,0.617127779774541
"23352","PstI.TP297702",11,2349,0.827147565000315,0.121283544206038,0.186178472145673,0.425546396843317
"23353","PstI.TP297771",11,2350,0.83268822667791,0.682709404222096,0.919477139520739,0.212737506192624
"23354","PstI.TP297855",11,2351,0.878917130302772,0.517529769730041,0.870725262285288,0.152590775079761
"23355","PstI.TP297884",11,2352,0.423079062034937,0.900704798714837,0.294556590577328,0.830717391857251
"23356","PstI.TP298231",11,2353,0.6442735253017,0.620412373376374,0.628230353320396,0.593400005083567
"23357","PstI.TP298340",11,2355,0.589375502646325,0.757425423919015,0.170580646080654,0.873140213477301
"23358","PstI.TP298620",11,2356,0.967405205788216,0.208923129648631,0.831985465780593,0.0217934058651039
"23359","PstI.TP298835",11,2358,0.925966725688399,0.498824775108276,0.510390917805351,0.90386633598869
"23360","PstI.TP299137",11,2359,0.675984645487265,0.24571611264851,0.507305165308343,0.601993466577836
"23361","PstI.TP299464",11,2362,0.608376535009639,0.760163246748706,0.108180067426142,0.448796188025812
"23362","PstI.TP299595",11,2363,0.56187310568469,0.610868152463215,0.150829705253915,0.807086598576255
"23363","PstI.TP299602",11,2364,0.23671644854558,0.0631557732519899,0.395305634342419,0.102327667806609
"23364","PstI.TP299614",11,2366,0.995570846719277,0.306480933998382,0.222890780266487,0.0403237250260389
"23365","PstI.TP299731",11,2368,0.479193416315416,0.676456561029327,0.828709166147857,0.921672590257964
"23366","PstI.TP300300",11,2369,0.734299564211064,0.0972450625170795,0.163434619812965,0.205147912109975
"23367","PstI.TP300340",11,2370,0.47495459541745,0.91215813241041,0.931047867941518,0.363917505385047
"23368","PstI.TP300667",11,2371,0.95407904205722,0.557314987293657,0.871181854783042,0.164370398375562
"23369","PstI.TP300823",11,2372,0.438573650296377,0.795139105955188,0.980938042891836,0.838022271405002
"23370","PstI.TP300995",11,2373,0.664182101791881,0.521790537577457,0.71297177372139,0.221613294572124
"23371","PstI.TP301119",11,2374,0.0757344838280704,0.0649273221150304,0.184461684544882,0.0381087426936802
"23372","PstI.TP301179",11,2375,0.562183946694566,0.831362088551778,0.538345412180809,0.773588936955558
"23373","PstI.TP301181",11,2376,0.760254789809707,0.35341235981222,0.62089305041811,0.874281731454459
"23374","PstI.TP301183",11,2377,0.473039200908827,0.987865654901433,0.585656629648553,0.509119782504198
"23375","PstI.TP301300",11,2378,0.520683395011184,0.395980173236226,0.817852956453522,0.860010592876903
"23376","PstI.TP301432",11,2382,0.149362653279758,0.036157478984655,0.12699404803658,0.813338852305368
"23377","PstI.TP301480",11,2383,0.761673773119487,0.433173522382608,0.897018742131934,0.443938752744539
"23378","PstI.TP301527",11,2384,0.75344483022597,0.56334780606832,0.70483274906148,0.346002259875261
"23379","PstI.TP301708",11,2386,0.381540649266078,0.0808876204363866,0.180734438651776,0.745086232320281
"23380","PstI.TP302137",11,2387,0.305156398370984,0.977390858002387,0.936350313449682,0.515864102756858
"23381","PstI.TP302202",11,2388,0.882963465881312,0.982130370603039,0.0862417722140381,0.453179299687503
"23382","PstI.TP302415",11,2390,0.978437621067822,0.811173404224891,0.931790674526766,0.00705941949206744
"23383","PstI.TP302470",11,2391,0.50378278596293,0.153549654732597,0.592566356549994,0.573712083565512
"23384","PstI.TP302909",11,2392,0.769304551969517,0.0979099720667383,0.259596718918735,0.160629875876584
"23385","PstI.TP303120",11,2393,0.640828942474823,0.606719057462334,0.369443026379809,0.750564068213561
"23386","PstI.TP303171",11,2394,0.564055974261788,0.550158872549744,0.0671203618730016,0.295914600783931
"23387","PstI.TP303241",11,2395,0.362160571396733,0.567220447695527,0.605341540965714,0.119942050705733
"23388","PstI.TP303248",11,2396,0.347355490412116,0.541106068450025,0.779650696968972,0.452290787123303
"23389","PstI.TP303339",11,2397,0.903494905484208,0.800261743115715,0.947876830062968,0.239973716837787
"23390","PstI.TP303355",11,2398,0.285670931155653,0.925202846261951,0.417766193155133,0.104654504295071
"23391","PstI.TP303396",11,2399,0.89724292148128,0.424301075597846,0.858247538608062,0.555873257362242
"23392","PstI.TP303412",11,2400,0.739672191699837,0.329140995398628,0.700650162307118,0.307169217218134
"23393","PstI.TP303420",11,2401,0.449897133898426,0.196399634698623,0.238947361444638,0.411439494446598
"23394","PstI.TP303586",11,2402,0.268044680565856,0.743258076458513,0.624284726585051,0.7267506535971
"23395","PstI.TP303869",11,2403,0.901400401672018,0.695426198053062,0.490853546330843,0.562721044589284
"23396","PstI.TP303875",11,2404,0.860190157541815,0.955709614933561,0.600467629132878,0.483969043821506
"23397","PstI.TP303950",11,2405,0.582253756556617,0.947548048342406,0.221141932400329,0.344604780083116
"23398","PstI.TP304170",11,2406,0.182960648461748,0.185860538296399,0.0468970256973558,0.658052587631966
"23399","PstI.TP304387",11,2407,0.60058104236652,0.967945505274325,0.752406751831204,0.898278123198837
"23400","PstI.TP304449",11,2408,0.0301962174311666,0.539110043176728,0.546887653079904,0.637296403600108
"23401","PstI.TP304578",11,2409,0.0767694995634175,0.294216512424068,0.267244948278221,0.234958903838526
"23402","PstI.TP304690",11,2410,0.423708066511599,0.810625887661906,0.397181318423663,0.0794804921317489
"23403","PstI.TP304758",11,2411,0.210337555876592,0.561663104599195,0.486654562099566,0.141856080585814
"23404","PstI.TP304955",11,2412,0.491201124455829,0.896851346991301,0.560567449611012,0.605575225677353
"23405","PstI.TP304960",11,2413,0.394538320459993,0.152711112517325,0.716862886253346,0.0819501151644002
"23406","PstI.TP305103",11,2415,0.76112391127519,0.851950327046058,0.751683859169636,0.1265849645194
"23407","PstI.TP305125",11,2416,0.755949249753098,0.0514712515853161,0.0659667063149913,0.1353904648239
"23408","PstI.TP306148",11,2420,0.976454317758733,0.597636482965385,0.294452625895606,0.941592908272419
"23409","PstI.TP306344",11,2423,0.632856305264315,0.658147408805766,0.973626313222051,0.140215162711632
